#{"t_start": 1776947530.581552, "env_id": "None"}
r,l,t
302.416364,166,5569.128741
300.685199,176,5570.781733
302.543258,190,5572.563152
300.472006,187,5574.316119
304.924451,178,5575.982827
310.288792,174,5577.614875
301.072151,187,5579.365052
298.293139,182,5581.071337
306.161473,178,5582.743305
308.361972,179,5584.426033
303.553689,190,5586.210737
309.207545,174,5587.851053
299.215686,179,5592.662492
301.483291,176,5594.327789
305.240938,190,5596.113474
297.544834,182,5597.824209
307.407116,179,5599.506269
308.361962,179,5601.193626
310.378416,174,5602.832898
302.774212,190,5604.616743
304.113562,185,5606.362957
301.242933,179,5608.053199
302.41338,168,5609.636118
300.533402,185,5611.388043
306.037341,190,5613.176453
308.657833,161,5614.690734
310.222429,174,5616.324456
300.811945,181,5618.020975
303.486284,190,5619.813366
308.635756,179,5621.493177
303.497518,190,5623.278957
304.313925,190,5625.072797
307.929177,178,5626.746085
299.316627,190,5628.527419
302.638088,185,5630.264891
304.847715,190,5632.047608
301.121832,168,5633.637293
300.792694,176,5635.293695
307.185888,190,5637.081441
308.947034,179,5638.756948
308.843346,161,5640.265768
309.293042,179,5641.944104
301.435147,190,5643.737085
305.388897,178,5645.43013
303.447843,168,5647.014504
303.025081,179,5648.703608
310.006125,179,5650.399862
308.052187,190,5652.200591
303.561577,157,5653.684389
307.51601,161,5655.202563
301.038328,176,5656.859278
306.179669,161,5658.369998
298.93656,190,5660.167624
302.787508,190,5661.961097
304.475815,190,5663.751826
301.974962,166,5665.313842
302.7606,187,5667.073006
303.246958,185,5668.806004
300.986286,154,5670.248568
307.604131,178,5671.919973
302.209535,187,5673.67608
303.100216,190,5675.465786
302.209271,166,5677.027216
303.078768,179,5678.713527
303.96935,157,5680.192136
303.669362,157,5681.675101
304.337334,190,5683.467487
301.348988,187,5685.233709
301.302219,166,5689.921844
303.791165,190,5691.719892
303.522193,157,5693.201906
309.824029,179,5694.885933
301.779641,185,5696.628038
298.104181,190,5698.416559
310.26324,179,5700.103028
301.865158,166,5701.665899
309.958009,161,5703.187802
308.975329,161,5704.708591
302.261723,190,5706.503405
303.910265,190,5708.293117
301.238081,166,5709.864103
306.143254,178,5711.539983
309.645212,179,5713.231625
301.925836,168,5714.813811
306.431827,178,5716.49738
307.111576,178,5718.180236
306.661587,190,5719.972718
296.542991,182,5721.69186
299.875234,176,5723.354137
306.398376,190,5725.142628
308.010536,190,5726.933452
309.540419,179,5728.626576
303.807581,190,5730.415912
300.805507,187,5732.178371
306.543904,178,5733.85623
301.326174,181,5735.569953
295.701266,182,5737.290961
295.632098,182,5739.003712
302.807345,179,5740.688178
300.642944,166,5742.251188
302.951734,181,5743.954207
296.81243,182,5745.669845
308.9979,179,5747.350936
297.057718,182,5749.066875
303.255343,168,5750.648154
302.674397,179,5752.331591
305.809798,178,5754.006037
309.344131,174,5755.637598
305.478422,190,5757.426483
301.158199,181,5759.129568
304.65714,181,5760.845422
301.607833,154,5762.299969
308.367501,179,5763.986183
308.736397,179,5765.671309
303.878436,157,5767.153498
303.312864,181,5768.865978
302.965704,154,5770.322093
300.987048,190,5772.127704
308.240666,174,5773.777661
298.984675,190,5775.570755
304.432499,190,5777.374645
298.203201,190,5779.169845
302.977184,185,5780.911893
300.885565,187,5782.68039
302.68626,181,5787.390444
302.689691,190,5789.182448
309.520699,179,5790.867934
308.329809,161,5792.390008
298.213577,190,5794.18834
302.576912,187,5795.94455
301.611293,190,5797.743321
307.139221,178,5799.428238
303.968234,190,5801.22078
308.374398,161,5802.739594
303.093768,185,5804.483579
310.16135,174,5806.122687
296.960941,182,5807.840902
312.027498,179,5809.536948
306.85368,178,5811.221395
301.952314,179,5812.911286
300.198341,166,5814.479398
302.457219,190,5816.272409
307.329974,161,5817.796009
299.401018,154,5819.245042
310.793352,179,5820.933324
311.705795,179,5822.615342
303.464675,190,5824.404249
303.202921,179,5826.086137
299.001661,190,5827.878466
294.779942,182,5829.594513
301.204867,154,5831.052613
300.703639,154,5832.507844
298.170556,182,5834.231049
302.857377,190,5836.032765
303.133857,181,5837.734992
301.917634,176,5839.392863
294.139261,190,5841.186044
302.41752,181,5842.909809
302.182871,154,5844.36402
297.440136,190,5846.152608
299.226418,190,5847.946699
303.356165,190,5849.740412
301.735519,190,5851.531276
306.442124,190,5853.327421
298.050579,190,5855.115994
308.801784,161,5856.634641
309.722506,161,5858.15153
301.880929,154,5859.611663
307.952493,190,5861.402817
302.319567,166,5862.968558
303.163343,185,5864.708905
305.11866,157,5866.185073
302.547243,179,5867.879159
303.649393,185,5869.623461
302.668699,190,5871.411612
306.544539,161,5872.922977
299.426122,166,5874.497568
302.766874,190,5876.292113
297.546667,190,5878.085058
301.064504,179,5879.780758
305.509797,178,5884.609106
302.621283,190,5886.402752
308.713448,161,5887.913903
302.486482,187,5889.668811
299.221877,176,5891.334796
305.358926,190,5893.119503
302.853682,179,5894.805699
300.480432,190,5896.594083
303.366553,179,5898.309644
308.599643,161,5899.838212
297.504187,190,5901.646106
304.397363,185,5903.404943
301.925102,176,5905.079802
304.136193,190,5906.887282
303.496669,157,5908.378995
302.232393,168,5909.982234
302.276794,168,5911.592372
303.542849,187,5913.372176
301.85917,185,5915.135909
302.842609,157,5916.629702
303.777579,157,5918.118868
302.420806,168,5919.704114
301.615975,187,5921.465369
296.785334,190,5923.252409
302.018839,181,5924.986739
303.570339,190,5926.789502
301.023555,166,5928.369507
303.441527,190,5930.184155
304.252689,190,5931.99627
309.147981,161,5933.533597
302.724177,154,5935.00067
294.501882,182,5936.731799
302.145415,187,5938.507205
300.159843,190,5940.308469
302.402306,187,5942.078317
303.717966,190,5943.88269
301.646119,176,5945.554165
302.906646,179,5947.247142
302.986716,176,5948.916669
299.166055,190,5950.719642
308.102211,161,5952.257738
301.886822,157,5953.751123
302.071727,185,5955.508654
307.432212,190,5957.302852
303.40976,190,5959.103747
303.915855,157,5960.5901
303.217646,168,5962.186043
306.598826,190,5963.989653
301.814371,166,5965.566998
302.872858,176,5967.241391
299.551912,176,5968.90784
301.164453,166,5970.486058
298.665248,190,5972.293552
306.943,178,5973.990744
302.480915,190,5975.79542
304.156895,190,5977.599678
298.805975,190,5982.499255
299.863319,190,5984.310184
306.091055,190,5986.118936
310.409641,174,5987.776156
298.624184,190,5989.586355
300.55563,176,5991.256891
307.581595,178,5992.96407
297.848912,190,5994.777135
303.274864,190,5996.592119
301.53204,181,5998.312089
301.519514,168,5999.914743
302.895042,187,6001.70431
304.954218,178,6003.402224
302.307065,187,6005.183139
303.449224,190,6006.995111
302.054665,190,6008.802233
304.387276,157,6010.303545
298.798742,190,6012.105242
305.242486,190,6013.910882
302.19128,190,6015.718705
301.110693,166,6017.302173
300.900055,181,6019.01815
302.880856,190,6020.823087
305.584995,178,6022.515029
298.131277,182,6024.243859
311.09712,179,6025.946678
303.598506,190,6027.746847
302.683754,168,6029.35487
298.355375,190,6031.160853
300.443019,176,6032.836435
304.608992,190,6034.640729
302.813466,179,6036.348134
308.32932,190,6038.177187
309.906061,179,6039.88404
299.317553,190,6041.690772
308.024602,190,6043.497297
306.796713,190,6045.309435
308.668039,161,6046.842771
301.511631,154,6048.312287
307.211281,178,6050.009559
301.818145,190,6051.814894
309.729563,161,6053.355417
303.558743,187,6055.148568
299.813127,190,6056.955951
310.327867,179,6058.662681
303.249747,179,6060.373183
301.626117,166,6061.955951
298.651196,190,6063.77704
306.54656,190,6065.597224
309.250275,161,6067.129917
300.260144,176,6068.800725
300.060626,190,6070.615268
311.57375,179,6072.323947
303.59612,179,6074.038702
303.972194,190,6075.852488
304.204377,190,6080.806895
307.070562,178,6082.515591
303.802458,185,6084.284474
306.371844,190,6086.098153
300.041658,168,6087.69856
301.434181,154,6089.166956
305.224034,190,6090.981468
306.641836,178,6092.686437
298.328269,190,6094.501891
302.797424,181,6096.237162
301.480067,157,6097.739603
301.444737,190,6099.556138
310.430174,179,6101.260776
302.262908,168,6102.857698
300.513367,176,6104.528095
309.693812,174,6106.180928
301.864312,187,6107.954539
298.162097,190,6109.769467
298.501161,176,6111.441489
302.533841,179,6113.144659
305.364672,178,6114.838148
307.299823,161,6116.370413
302.837711,176,6118.042386
301.98826,187,6119.818765
296.282401,182,6121.544821
302.332422,179,6123.249049
301.384835,185,6125.013166
302.539448,157,6126.506014
306.402145,178,6128.201076
299.157966,154,6129.67455
297.183591,182,6131.40703
309.155814,174,6133.067261
304.616963,190,6134.871677
303.498309,190,6136.677101
310.234463,174,6138.327806
307.977345,161,6139.864618
299.260238,176,6141.545142
302.654408,154,6143.014764
303.24632,190,6144.820308
304.33141,190,6146.633775
308.951872,161,6148.169672
309.564876,179,6149.877342
304.170362,190,6151.682029
295.429703,182,6153.407845
303.844875,190,6155.209174
301.827626,179,6156.901129
302.897291,168,6158.4999
301.590022,179,6160.211513
306.635364,190,6162.021126
303.981521,190,6163.828502
302.022958,166,6165.409088
302.848578,190,6167.225052
298.563293,176,6168.898499
303.100537,181,6170.620475
303.548539,168,6172.22781
302.685423,168,6173.825662
304.916711,157,6175.321788
301.334779,190,6180.401141
305.073967,157,6181.903398
309.448397,161,6183.449069
310.726013,179,6185.16527
303.835232,157,6186.666239
301.136747,166,6188.235518
303.068374,157,6189.714311
307.532928,190,6191.500423
310.532678,179,6193.195729
297.128557,190,6194.991496
302.06098,187,6196.762616
299.188864,190,6198.560121
308.890537,174,6200.203755
296.934806,190,6201.99506
303.000681,168,6203.585424
301.701525,181,6205.292078
302.384475,168,6206.872344
304.601886,190,6208.666619
300.183308,176,6210.332301
301.512994,166,6211.9063
309.118491,161,6213.42959
301.275215,187,6215.192378
303.425063,190,6216.978549
301.432352,187,6218.742275
301.954768,154,6220.196785
303.697439,190,6221.986693
300.329618,176,6223.644565
304.210256,190,6225.430129
303.344351,187,6227.192343
309.667094,179,6228.874538
300.240002,190,6230.660594
303.063466,179,6232.346822
301.18302,187,6234.130055
307.435889,178,6235.81327
299.724914,190,6237.598155
305.374505,190,6239.3913
300.041566,176,6241.05074
300.364699,176,6242.710117
301.692933,190,6244.502056
307.184109,161,6246.018176
296.307948,182,6247.734878
298.485032,182,6249.454894
303.431145,190,6251.249189
297.279035,190,6253.040315
304.291317,157,6254.52791
307.73783,161,6256.053366
306.999902,190,6257.843044
301.150267,154,6259.299331
295.608155,190,6261.082196
302.902752,179,6262.761484
303.877293,157,6264.236628
307.741054,161,6265.753118
307.086149,178,6267.429167
296.749362,182,6269.143311
305.486118,190,6270.936456
306.383916,190,6272.730365
306.384118,178,6277.540609
304.648161,190,6279.345854
303.343263,157,6280.839129
299.046146,190,6282.644601
303.184755,157,6284.139631
301.544466,154,6285.598326
299.592065,190,6287.396107
310.405893,174,6289.046789
308.535951,190,6290.854217
300.503533,190,6292.66193
309.253568,174,6294.316417
302.387529,187,6296.090086
304.818831,190,6297.890636
306.783984,161,6299.421039
302.884666,181,6301.144555
299.409822,190,6302.95935
309.508315,174,6304.615983
299.933992,187,6306.401018
296.897162,182,6308.132306
303.202682,190,6309.941144
305.253006,190,6311.755581
307.120919,161,6313.294487
300.107868,190,6315.10233
308.704682,161,6316.638956
301.084371,190,6318.449048
304.50731,179,6320.152431
301.804368,190,6321.954264
303.630251,179,6323.657235
302.744775,166,6325.24055
297.830513,190,6327.046083
306.441414,190,6328.856365
303.693955,190,6330.662179
297.497127,190,6332.465382
302.867514,190,6334.270322
298.476577,190,6336.081812
300.847854,185,6337.846108
298.836712,190,6339.655848
302.517204,190,6341.459161
306.234568,190,6343.269206
306.630458,190,6345.074089
301.531241,166,6346.650682
296.046255,182,6348.378461
300.960747,176,6350.047622
307.975502,190,6351.856018
303.394328,157,6353.35463
308.581133,190,6355.162801
302.695301,181,6356.879866
304.364565,190,6358.680113
307.438325,190,6360.486077
306.788573,178,6362.172693
305.060343,190,6363.97408
296.248816,182,6365.702711
304.42591,190,6367.51534
301.706884,168,6369.117711
310.763067,174,6370.774734
298.397111,190,6375.681889
304.119614,190,6377.501053
301.006632,168,6379.104229
304.662774,190,6380.914042
297.323896,182,6382.649084
307.496411,161,6384.180933
302.280996,168,6385.77487
296.541606,182,6387.500942
301.129299,157,6388.993608
300.816472,176,6390.666586
303.530927,181,6392.388406
300.128577,154,6393.844296
308.813169,161,6395.376789
303.990864,190,6397.185221
305.277002,190,6398.99326
307.824687,190,6400.796523
300.193224,166,6402.37065
303.07636,190,6404.174767
298.665861,190,6405.97818
300.452745,179,6407.684576
303.666962,185,6409.442918
297.177534,182,6411.170182
302.567252,185,6412.922881
308.914653,179,6414.616825
303.560693,190,6416.418405
301.134472,179,6418.117184
301.280692,176,6419.787282
308.545451,174,6421.436782
302.285315,181,6423.153872
297.539213,190,6424.957861
302.565723,190,6426.765426
300.291487,181,6428.49323
300.795805,166,6430.070892
302.178386,185,6431.831666
309.607736,174,6433.493346
300.964229,154,6434.978926
307.059459,190,6436.789249
296.493324,190,6438.597396
302.824072,190,6440.399819
299.735051,154,6441.857422
302.722628,157,6443.357577
302.284786,190,6445.166012
301.964088,181,6446.880882
301.040577,179,6448.577176
301.993741,168,6450.170086
301.687156,179,6451.868622
303.015298,154,6453.326767
301.727793,185,6455.085632
300.08552,176,6456.765181
306.450343,178,6458.463208
303.369684,157,6459.962972
299.611813,187,6461.749523
303.152142,157,6463.243391
307.678623,190,6465.053252
301.264981,166,6466.633363
302.459768,154,6468.096917
302.807303,190,6473.044542
301.791562,187,6474.828758
304.226914,190,6476.639903
295.939772,182,6478.375066
303.531102,179,6480.07614
302.494917,179,6481.776369
302.787917,181,6483.490766
306.913273,190,6485.292391
301.969203,181,6487.015637
300.889262,185,6488.778762
301.784194,190,6490.582883
308.462496,174,6492.236111
300.658761,185,6494.000121
302.801662,190,6495.811591
302.49031,187,6497.590379
304.484155,179,6499.294743
306.056817,190,6501.097174
305.714485,161,6502.629445
308.790493,179,6504.328231
302.263861,181,6506.045707
306.448146,178,6507.733281
293.770041,182,6509.4649
297.669755,190,6511.272674
299.221229,176,6512.950112
297.790556,176,6514.636395
301.218834,168,6516.240672
300.766126,154,6517.712773
300.84645,154,6519.184339
310.80971,179,6520.894005
301.942268,179,6522.597936
307.485698,178,6524.291533
299.985981,187,6526.070705
308.524531,179,6527.77414
297.195739,190,6529.575419
303.015474,157,6531.069488
298.809828,176,6532.739708
306.893348,190,6534.540607
300.670096,154,6536.003827
298.353477,190,6537.807512
304.435077,187,6539.581747
302.679135,190,6541.385374
296.727851,190,6543.187951
299.224772,176,6544.857461
303.821853,190,6546.661238
301.730981,190,6548.469246
303.26627,190,6550.274119
300.964557,168,6551.869954
301.250659,187,6553.656924
300.309713,168,6555.25476
301.711616,154,6556.723197
295.106256,182,6558.452501
307.960627,178,6560.144067
307.622911,161,6561.673187
299.644514,176,6563.347564
308.474017,174,6565.001621
300.568313,185,6566.758154
307.419591,190,6571.618039
308.85865,179,6573.323712
307.283039,161,6574.851499
301.839895,185,6576.609987
304.762592,190,6578.409945
301.467988,187,6580.189479
306.843869,190,6581.997316
305.912697,161,6583.525052
310.016632,179,6585.222701
300.333512,154,6586.683778
294.774359,182,6588.410375
310.757601,179,6590.112581
304.295403,190,6591.916629
301.47291,166,6593.496438
309.264691,179,6595.197678
309.710514,179,6596.894971
302.526138,179,6598.593198
303.469621,190,6600.400287
300.729702,179,6602.115524
303.579602,157,6603.605363
301.021679,176,6605.276615
303.791482,190,6607.078993
300.902495,179,6608.777521
301.600742,168,6610.375058
310.256364,179,6612.073238
302.285727,190,6613.876658
295.394088,182,6615.603297
305.516098,190,6617.411188
299.663576,181,6619.132034
307.617532,161,6620.666735
305.670192,190,6622.467869
301.19378,168,6624.065546
308.234385,161,6625.598275
303.068698,185,6627.355501
