Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Riego_Recomendado_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
14/01/2011;0;0,0000;6,8900;3,0900;6,1250;95,5000;1,0300;0,0000;0,4400;0,0000;0,0000;0,4546;0,0607
15/01/2011;0;0,0000;5,8300;3,3600;5,2125;92,7000;0,9700;0,0000;0,4700;0,0000;0,0000;0,3927;0,0373
16/01/2011;0;0,0000;5,0300;2,5000;4,6250;98,6000;1,4200;0,0000;0,3800;0,0000;0,4130;0,4004;0,0654
17/01/2011;0;0,0000;6,2900;3,8300;4,4125;98,4000;1,5000;0,0000;0,3800;0,0000;0,0000;0,5311;0,0261
18/01/2011;0;0,0000;7,0300;5,4900;4,7750;96,9000;1,9300;0,0000;0,4300;0,0000;0,0000;0,4950;0,0244
19/01/2011;0;0,0000;7,9000;2,3700;5,1375;92,8000;1,5500;0,0000;0,5600;0,0000;0,0000;1,4340;0,0347
20/01/2011;0;0,0000;10,1600;-2,7000;5,3175;74,7000;2,2200;0,0000;1,2800;0,0000;0,0700;0,5148;0,0200
21/01/2011;0;0,0000;4,2200;-5,4300;3,6825;78,8000;1,1700;0,0000;0,6100;0,0000;0,1960;0,6836;0,0200
22/01/2011;0;0,0000;3,8900;-7,1700;1,6100;75,9000;1,3500;0,0000;0,6500;0,0000;0,0000;0,6199;0,0478
23/01/2011;0;0,0000;4,4900;-5,5000;-0,1450;78,6000;1,3200;0,0000;0,6400;0,0000;0,0000;0,8948;0,0325
24/01/2011;0;0,0000;6,6200;-7,9700;-1,6125;73,8000;1,2200;0,0000;0,8100;0,0000;0,9110;0,6278;0,0200
25/01/2011;0;0,0000;4,6900;-6,1700;-1,6925;82,6000;1,3600;0,0000;0,6200;0,0000;0,0000;0,4463;0,0200
26/01/2011;0;0,0000;1,1600;-7,0300;-1,8850;92,1000;0,8100;0,0000;0,4200;0,0000;0,0000;0,4908;0,0309
27/01/2011;0;0,0000;3,6900;-2,0300;-1,4100;87,4000;1,8300;0,0000;0,6000;0,0000;0,0000;0,4419;0,0421
28/01/2011;0;0,0000;3,8300;-0,4400;-0,6375;95,1000;1,9600;0,0000;0,4800;0,0000;0,3720;0,7669;0,0406
29/01/2011;0;0,0000;5,4200;-0,9700;0,3050;86,5000;2,7100;0,0000;0,8200;0,0000;0,0000;0,9037;0,0387
30/01/2011;0;0,0000;6,6900;-2,2300;1,4375;81,2000;3,0200;0,0000;1,0800;0,0000;0,7840;1,0675;0,0334
31/01/2011;0;0,0000;6,6900;-4,5700;1,2775;76,1000;2,0000;0,0000;1,0300;0,0000;0,0000;1,2917;0,0331
01/02/2011;0;0,0000;8,5500;-5,4300;0,8850;74,4000;1,4000;0,0000;1,0900;0,0000;0,0000;0,8922;0,0696
02/02/2011;0;0,0000;9,2200;-6,6300;0,3900;78,3000;1,2800;0,0000;0,9800;0,0000;0,0000;0,8816;0,0333
03/02/2011;0;0,0000;11,7500;-2,7700;0,6000;81,4000;1,2600;0,0000;1,0500;0,0000;0,0530;1,1513;0,0263
04/02/2011;0;0,0000;12,4100;-3,9700;1,2825;79,5000;1,1700;0,0000;1,1300;0,0000;0,0000;1,2062;0,0483
05/02/2011;0;0,0000;13,4100;-3,4400;2,1450;78,7000;1,0900;0,0000;1,1500;0,0000;0,3180;1,6079;0,0307
06/02/2011;0;0,0000;15,3500;-2,7000;3,2300;71,7000;1,3800;0,0000;1,5800;0,0000;0,0000;1,5436;0,0377
07/02/2011;0;0,0000;13,0100;-3,3000;3,5825;77,4000;1,4200;0,0000;1,3200;0,0000;0,0000;1,4563;0,0305
08/02/2011;0;0,0000;12,5500;-3,5700;3,7850;77,8000;1,4400;0,0000;1,2900;0,0000;0,0590;0,5391;0,0591
09/02/2011;0;0,0000;7,8300;-2,7700;3,9225;89,4000;1,3900;0,0000;0,6600;0,0000;0,0000;1,1779;0,0435
10/02/2011;0;0,0000;11,2900;-0,5100;3,9950;87,6000;1,3600;0,0000;1,0700;0,0000;0,0000;1,0323;0,0214
11/02/2011;0;0,0000;10,6900;-2,3700;3,6475;90,6000;1,4500;0,0000;0,9900;0,0000;0,0000;0,8691;0,0200
12/02/2011;0;0,0000;11,4900;-0,8300;4,0650;78,7000;1,4900;0,0000;1,2800;0,0000;0,0000;0,7345;0,0412
13/02/2011;0;0,0000;5,9600;0,0300;3,8725;88,8000;3,6800;0,0000;0,7400;0,0000;0,3740;1,0655;0,0200
14/02/2011;0;0,0000;4,0900;-3,7000;2,9300;84,3000;2,7200;0,5200;0,9600;0,0000;0,0000;0,6759;0,0427
15/02/2011;0;0,0000;5,9600;-2,5000;2,6275;90,8000;1,7200;0,0000;0,7600;0,0000;6,7810;0,5191;0,0468
16/02/2011;0;0,0000;4,2900;-3,1000;1,6975;95,1000;3,9100;5,1800;0,5900;0,0000;0,0000;1,0797;0,0613
17/02/2011;0;0,0000;6,0900;-2,8300;1,4075;88,1000;3,8300;0,0000;0,8100;0,0000;2,1670;0,9520;0,0418
18/02/2011;0;0,0000;6,5600;-1,7700;1,9450;92,8000;1,7400;2,0100;0,8500;0,0000;1,2720;1,4013;0,0401
19/02/2011;0;0,0000;11,2200;2,9000;3,3275;83,8000;2,2200;1,1900;1,4300;0,0000;1,9920;1,0524;0,0395
20/02/2011;0;0,0000;10,3500;0,3600;3,9450;86,6000;1,9400;1,8500;1,2800;0,0000;0,0000;0,8885;0,0491
21/02/2011;0;0,0000;11,2300;1,8300;5,0725;85,9000;4,3200;0,0000;1,1700;0,0000;0,0640;2,3844;0,0456
22/02/2011;0;0,0000;12,0900;4,9600;6,4875;78,8000;5,1400;0,0000;2,0100;0,0000;0,1810;1,6544;0,0317
23/02/2011;0;0,0000;14,6200;2,0300;6,6450;80,5000;1,6000;0,0000;1,6600;0,0000;0,0000;0,5707;0,0477
24/02/2011;0;0,0000;9,1600;-0,5000;6,5950;94,3000;1,2000;0,0000;0,8200;0,0000;0,0000;2,7569;0,0200
25/02/2011;0;0,0000;17,9500;-1,3600;6,7500;79,1000;1,2400;0,0000;1,9000;0,0000;0,6620;1,9483;0,0800
26/02/2011;0;0,0000;15,6200;3,4400;6,7575;68,8200;2,6100;0,0000;2,1500;0,0000;1,1590;1,7464;0,0476
27/02/2011;0;0,0000;8,4900;0,3000;6,0400;66,4200;3,5100;0,0000;1,8600;0,0000;0,0000;1,4473;0,0520
28/02/2011;0;0,0000;7,5500;-0,3000;6,0075;69,1500;4,4500;0,0000;1,9500;0,0000;0,2170;1,7912;0,0309
01/03/2011;0;0,0000;7,4900;-2,6300;4,6950;70,3000;3,6400;0,0000;1,8800;0,0000;0,0000;1,3676;0,0428
02/03/2011;0;0,0000;8,2200;-3,7000;2,9475;73,3000;3,4400;0,0000;1,7900;0,0000;0,0000;1,5255;0,0487
03/03/2011;0;0,0000;6,9600;-2,9700;2,0875;73,4000;3,0400;0,0000;1,5900;0,0000;0,4730;0,9181;0,0245
04/03/2011;0;0,0000;4,5000;-4,9000;1,2350;89,8000;3,2100;1,8500;0,8600;0,0000;0,5450;1,2002;0,0271
05/03/2011;0;0,0000;8,4200;-0,3700;1,5925;85,6000;3,2500;0,1700;1,3100;0,0000;0,0000;2,2462;0,0294
06/03/2011;0;0,0000;11,6100;-2,5700;2,1950;73,3000;1,7500;0,0000;1,9300;0,0000;0,0000;2,0272;0,0632
07/03/2011;0;0,0000;12,9500;-2,2300;3,1050;74,6000;1,8700;0,0000;1,9900;0,0000;0,0000;2,0857;0,0745
08/03/2011;0;0,0000;12,2200;-0,0300;4,7150;70,3000;2,9100;0,0000;2,1500;0,0000;0,7610;1,5984;0,0265
09/03/2011;0;0,0000;14,9500;1,9700;5,8475;74,2000;2,4500;0,0000;2,3600;0,0000;0,4430;2,2321;0,0445
10/03/2011;0;0,0000;16,8200;-0,3700;6,6650;71,6000;1,5800;0,0000;2,4600;0,0000;0,0000;2,2715;0,0584
11/03/2011;0;0,0000;14,5500;-0,4300;7,3050;67,8900;2,2500;0,0000;2,3800;0,0000;0,3470;0,8995;0,0251
12/03/2011;0;0,0000;10,5600;4,5000;7,2825;89,0000;1,8300;0,0000;1,0900;0,0000;0,0100;1,3339;0,0200
13/03/2011;0;0,0000;10,6900;3,5700;6,9275;84,7000;2,3900;0,0000;1,5300;0,0000;2,1830;0,6247;0,0516
14/03/2011;0;0,0000;10,0900;4,3000;6,8175;93,5000;3,2900;2,6400;1,0100;0,0000;0,5220;1,4143;0,0340
15/03/2011;0;0,0000;9,6200;3,7000;6,6125;84,9000;4,0700;2,1700;1,5200;0,0000;0,3880;2,4053;0,0505
16/03/2011;0;0,0000;12,6300;3,5700;6,7325;81,4000;4,9300;0,0000;2,0800;0,0000;0,0000;3,8346;0,0301
17/03/2011;0;0,0000;16,6900;3,5700;7,4800;72,4000;2,6100;0,0000;3,0200;0,0000;0,6320;2,7675;0,0391
18/03/2011;0;0,0000;15,7500;-0,1600;7,4775;78,9000;1,2100;0,0000;2,2700;0,0000;0,4070;2,4731;0,0355
19/03/2011;0;0,0000;16,8200;-0,4300;7,7600;74,9000;1,2600;0,0000;2,4700;0,0000;0,0000;2,4592;0,0393
20/03/2011;0;0,0000;17,4900;-0,1700;8,0275;69,3700;1,2700;0,0000;2,7600;0,0000;0,0000;2,4784;0,0626
21/03/2011;0;0,0000;16,8200;-2,6300;7,5050;56,4500;2,2500;0,0000;3,2800;0,0000;0,6030;3,5109;0,0288
22/03/2011;0;0,0000;13,8100;0,3700;7,5875;66,7000;3,6300;0,0000;2,9900;0,0000;1,4900;1,3815;0,0528
23/03/2011;0;0,0000;7,7000;1,0300;7,0025;81,4000;4,5200;1,6900;1,2900;0,0000;6,4440;1,5478;0,0269
24/03/2011;0;0,0000;11,1600;5,1600;6,7725;80,9000;3,7500;4,7500;1,2700;0,0000;2,7220;1,4452;0,0336
25/03/2011;0;0,0000;12,8900;6,0900;7,0875;90,6000;1,9400;1,8500;1,4300;0,0000;3,9640;1,0929;0,0212
26/03/2011;0;0,0000;11,8300;2,7700;7,2925;92,0000;2,4500;4,4600;1,1600;0,0000;0,1310;1,0796;0,0370
27/03/2011;0;0,0000;9,9600;2,7700;7,5800;86,5000;4,1900;0,1700;1,3600;0,0000;0,8110;1,3519;0,0253
28/03/2011;0;0,0000;9,4900;2,1700;7,4200;88,6000;1,8000;0,6900;1,2600;0,0000;0,4620;2,4062;0,0378
29/03/2011;0;0,0000;12,5600;3,1000;7,3250;81,1000;3,0600;0,0000;1,9300;0,0000;0,2700;3,1044;0,0230
30/03/2011;0;0,0000;14,4200;6,4900;7,9575;77,7000;4,2300;0,0000;2,6700;0,0000;0,0000;3,5473;0,0616
31/03/2011;0;0,0000;18,8900;3,0300;9,0700;77,2000;1,5500;0,0000;3,0900;0,0000;0,0000;2,8730;0,0286
01/04/2011;0;0,0000;21,0200;3,3000;10,5500;72,7000;1,8500;0,0000;3,4900;0,0000;0,0000;2,2538;0,0477
02/04/2011;0;0,0000;17,5500;7,4900;11,5750;75,5000;2,5400;0,0000;2,4400;0,0000;0,5880;1,9094;0,0700
03/04/2011;0;0,0000;12,8200;5,2300;11,0775;75,0000;2,0500;0,6900;1,9900;0,0000;1,1350;3,4328;0,0553
04/04/2011;0;0,0000;15,8200;0,3700;10,5575;74,8000;1,7900;0,0000;3,0000;0,0000;0,5680;3,0883;0,0448
05/04/2011;0;0,0000;21,8100;3,1000;10,5800;74,5000;1,6000;0,0000;3,5300;0,0000;0,0000;2,8382;0,0352
06/04/2011;0;0,0000;22,7400;5,6300;11,0150;70,2000;1,8900;0,0000;3,6100;0,0000;0,1200;3,6410;0,0410
07/04/2011;0;0,0000;25,2800;6,5700;12,7825;64,2500;1,7900;0,0000;4,1200;0,0000;0,0000;4,3552;0,0206
08/04/2011;0;0,0000;26,6100;7,8300;14,7650;63,0500;1,4100;0,0000;4,2100;0,0000;0,0000;5,3876;0,0376
09/04/2011;0;0,0000;24,4200;5,9000;15,4700;64,6400;2,8000;0,0000;4,8000;0,0000;0,0000;3,9177;0,0479
10/04/2011;0;0,0000;19,3600;6,1600;15,0725;67,0100;3,5600;0,0000;4,1700;0,0000;0,0000;4,4903;0,0699
11/04/2011;0;0,0000;20,5600;2,5700;14,0475;70,3000;1,3900;0,0000;3,5000;0,0000;0,0000;3,4605;0,0303
12/04/2011;0;0,0000;19,6900;2,7700;12,6475;73,0000;1,2600;0,0000;3,4700;0,0000;0,0000;3,8155;0,0464
13/04/2011;0;0,0000;22,6800;2,8300;11,9900;72,8000;1,4500;0,0000;3,8200;0,0000;0,2130;4,3517;0,0433
14/04/2011;0;0,0000;23,5400;4,4400;12,1950;58,3800;1,7600;0,0000;4,3300;0,0000;0,0900;2,8423;0,0434
15/04/2011;1;3,7750;17,5500;1,1700;11,7300;63,9100;1,3300;0,0000;3,5000;0,0000;0,5130;3,5753;0,0330
16/04/2011;2;8,0200;18,4900;1,1000;11,4550;64,5300;2,0500;0,0000;3,8000;0,0000;0,3810;4,6912;0,0463
17/04/2011;3;13,7600;21,4800;2,9700;11,3925;66,5200;1,5300;0,5170;4,0100;4,9300;0,1540;4,2510;0,0372
18/04/2011;4;19,2700;21,0200;7,3700;11,5725;66,6500;2,2300;0,1460;4,0600;0,0000;2,5400;1,7166;0,0800
19/04/2011;5;22,2300;15,4900;10,4300;12,1575;87,3000;2,2800;4,0020;1,9900;0,0000;11,6290;1,3304;0,0339
20/04/2011;6;23,8800;13,3000;8,7600;12,3800;93,4000;2,0400;11,8720;1,2400;0,0000;18,8020;1,7750;0,0625
21/04/2011;7;26,5250;15,2900;7,3600;12,0275;88,7000;2,3600;15,5350;1,9400;0,0000;3,0470;2,4006;0,0200
22/04/2011;8;28,6000;14,1500;6,3000;10,8600;87,5000;2,3900;4,5980;2,1400;0,0000;0,0200;3,2064;0,0398
23/04/2011;9;31,8400;16,4800;4,2400;10,2950;80,4000;1,4100;0,2110;2,7800;0,0000;0,8640;2,7059;0,0286
24/04/2011;10;34,7150;15,7500;6,5700;10,2650;77,2000;2,9700;0,7100;2,7400;0,0000;0,6130;2,4625;0,0281
25/04/2011;11;38,3900;17,3500;5,6300;10,3325;75,3000;2,7900;0,5780;3,2500;0,0000;0,7120;1,9359;0,0450
26/04/2011;12;43,0000;19,2200;3,7000;10,8525;73,1000;1,9000;0,6300;3,2800;6,6240;0,6510;3,5093;0,0351
27/04/2011;13;47,7800;19,5600;1,4400;11,2825;66,6500;1,6800;0,0000;4,0200;0,0000;0,0000;3,8578;0,0200
28/04/2011;14;52,3600;19,1600;4,3700;11,5650;74,1000;1,7300;0,0000;3,5900;6,9940;0,0000;4,0594;0,0455
29/04/2011;15;56,9050;19,0900;5,7600;11,9275;65,5300;1,9600;0,2050;3,8400;0,0000;2,8890;2,1518;0,0200
30/04/2011;16;60,4150;17,0200;7,9000;11,8275;84,7000;1,4600;3,9010;2,2100;0,0000;2,9000;1,8462;0,0386
01/05/2011;17;62,9300;15,0300;8,0300;11,6025;92,3000;1,5300;4,3410;1,6800;4,7530;0,2230;2,7983;0,0200
02/05/2011;18;67,2750;18,6900;4,9100;11,5725;78,8000;1,7100;0,0000;3,8000;0,0000;0,6280;5,1294;0,0314
03/05/2011;19;71,5500;18,5500;7,9600;11,6700;73,1000;1,9900;0,0000;3,8000;0,0000;0,1440;4,6571;0,0484
04/05/2011;20;76,0600;19,0200;6,1000;12,1675;68,8900;1,2300;0,3770;3,7800;7,2990;0,0000;3,7789;0,0343
05/05/2011;21;81,1050;20,0900;5,6300;12,6575;74,1000;1,5700;0,0000;4,0200;0,0000;2,3970;3,2186;0,0493
06/05/2011;22;85,8500;19,4900;8,5600;13,0700;78,9000;1,4800;2,2390;2,9200;6,8300;0,0850;3,6747;0,0301
07/05/2011;23;89,0250;16,3500;8,7000;12,8750;74,4000;3,2100;0,0000;3,2200;0,0000;0,0000;4,0865;0,0288
08/05/2011;24;92,4700;16,8900;6,5700;12,5075;72,1000;4,0100;0,1500;3,9100;4,9220;0,0570;3,6727;0,0532
09/05/2011;25;98,0750;21,2100;4,5000;12,6675;68,2200;1,2800;0,0000;4,3100;4,8110;0,5780;3,7798;0,0200
10/05/2011;26;105,5450;24,9400;6,4300;13,3725;68,1900;1,3100;0,3050;4,6100;3,6110;0,9380;3,0968;0,0326
11/05/2011;27;112,6850;24,2800;9,2300;14,3050;73,7000;1,5300;0,4700;3,6300;0,0000;4,2940;4,5112;0,0334
12/05/2011;28;119,0900;22,8100;7,5600;15,2600;78,1000;1,8000;4,1580;4,1100;8,8580;0,5370;3,6982;0,0222
13/05/2011;29;125,4050;22,6300;8,5000;15,7875;81,4000;1,1200;0,3960;3,4800;0,0000;0,0000;3,3968;0,0733
14/05/2011;30;129,1800;17,5500;4,0400;14,6900;71,3000;2,9000;0,0000;3,8000;0,0000;1,1700;4,7306;0,0415
15/05/2011;31;133,7250;19,0900;0,9100;13,2350;64,5800;1,8000;1,0270;4,4800;6,9260;0,7370;4,9732;0,0286
16/05/2011;32;139,1350;20,8200;2,0400;12,3250;66,9500;1,2300;0,0000;4,3500;0,0000;0,7780;4,0635;0,0577
17/05/2011;33;145,5100;22,7500;6,5000;12,2100;67,5500;1,2900;0,7620;3,8100;6,6030;0,0000;3,7204;0,0200
18/05/2011;34;151,8050;21,7600;10,8300;13,2275;73,4000;2,5900;0,0000;4,1000;0,0000;0,6270;4,8077;0,0263
19/05/2011;35;157,3500;21,0900;8,8300;14,4575;68,2500;1,9400;0,7670;4,0100;8,0560;0,0000;5,5206;0,0408
20/05/2011;36;164,2850;23,8700;6,9700;15,4675;68,0300;1,4000;0,0180;4,6800;0,0000;0,0000;4,3190;0,0364
21/05/2011;37;171,3900;24,2100;8,9600;15,8075;70,6000;1,7400;0,0000;4,6000;8,2900;0,2570;4,5910;0,0612
22/05/2011;38;178,7600;24,7400;9,1600;16,0375;69,4900;1,6300;0,3420;5,1200;0,0000;0,7320;5,5644;0,0364
23/05/2011;39;186,6350;25,7500;7,7000;16,6675;66,2000;1,2100;0,0000;4,7300;9,8940;0,5030;6,4718;0,0473
24/05/2011;40;196,0250;27,7500;11,0300;17,6550;59,6400;1,5400;0,2070;5,5800;0,0000;1,0950;3,6925;0,0632
25/05/2011;41;204,7450;26,6100;10,8300;17,9575;68,9200;2,0400;0,1960;4,8000;9,3350;0,0000;3,8195;0,0538
26/05/2011;42;212,0150;24,5400;8,3600;17,8400;71,4000;1,5200;0,0000;4,3900;0,0000;0,8380;4,7390;0,0326
27/05/2011;43;218,0550;22,0800;8,8300;17,1850;67,7200;1,8300;0,0000;4,6500;9,4010;0,4710;5,9776;0,0445
28/05/2011;44;225,5950;25,0800;8,4300;16,4275;65,6800;1,3600;0,0000;5,0800;0,0000;0,0000;4,0831;0,0261
29/05/2011;45;233,1850;25,0800;10,1000;16,1100;71,6000;1,5800;0,0000;3,9700;9,6080;0,0000;4,4100;0,0346
30/05/2011;46;239,4650;22,5600;8,6300;15,8525;71,8000;2,1100;0,1760;4,1700;0,0000;0,7610;4,3257;0,0275
31/05/2011;47;243,6400;18,3500;7,2400;15,2150;65,5500;2,5300;0,1810;3,9900;8,4300;0,7640;3,9142;0,0210
01/06/2011;48;248,5200;19,7600;3,0300;13,9150;54,7100;1,6800;0,0320;4,7100;0,0000;0,1580;5,2120;0,0686
02/06/2011;49;254,0950;21,1500;1,4400;12,8225;60,5500;1,9800;0,2750;4,6200;10,0780;0,5920;5,7760;0,0200
03/06/2011;50;260,6350;23,0800;5,8300;12,6900;63,0600;1,7500;0,1500;5,1200;0,0000;0,0000;3,9395;0,0382
04/06/2011;51;267,1400;23,0100;7,3600;13,2925;74,9000;1,1900;0,0000;3,7600;9,3080;0,0000;3,9333;0,0216
05/06/2011;52;273,8100;23,3400;9,8300;14,3950;72,7000;1,2200;0,0000;3,9300;0,0000;1,4800;3,2640;0,0336
06/06/2011;53;278,8350;19,4900;10,5600;15,0850;73,0000;2,2600;1,2470;3,4500;0,0000;1,0640;2,7789;0,0578
07/06/2011;54;283,1800;18,6900;9,2300;14,5525;74,8000;1,8400;1,4500;3,2800;10,1680;0,0000;4,9863;0,0458
08/06/2011;55;287,4900;18,6200;5,8300;13,8600;64,1400;2,5400;0,1310;4,2400;0,0000;0,1010;3,9213;0,0434
09/06/2011;56;291,8650;18,7500;6,6900;13,1350;67,5900;1,8200;0,1040;3,6000;0,0000;0,0000;4,4828;0,0347
10/06/2011;57;296,8450;19,9600;6,9600;12,8525;60,7000;2,7200;0,0000;4,7900;11,2950;0,0000;4,6211;0,0323
11/06/2011;58;302,7900;21,8900;6,3000;13,3400;63,1300;1,6200;0,0340;4,3500;0,0000;0,0330;4,3316;0,0535
12/06/2011;59;311,6800;25,0200;12,7600;14,9900;56,8900;2,0000;0,0000;4,8800;10,5010;0,7890;5,0023;0,0200
13/06/2011;60;319,4650;24,3400;11,2300;16,2125;59,0900;3,1200;0,9040;5,7400;0,0000;0,9570;5,8219;0,0436
14/06/2011;61;328,4200;26,1700;11,7400;17,6075;59,2800;1,9300;0,3400;5,8900;11,7280;0,0000;6,1473;0,0653
15/06/2011;62;336,4900;26,1400;9,4300;18,4025;62,4900;2,5400;0,0000;5,9600;5,7830;0,7350;4,8257;0,0525
16/06/2011;63;342,5850;21,5600;10,6300;17,7075;58,3100;3,2700;0,6150;5,6700;5,8680;0,0000;5,0671;0,0200
17/06/2011;64;348,1600;21,1500;8,9600;17,0625;67,3700;3,2900;0,0000;4,7900;6,1100;0,0000;6,5189;0,0469
18/06/2011;65;353,4700;20,6200;7,6300;15,7775;54,5500;4,0400;0,0000;5,9800;0,0000;0,5630;7,9337;0,0582
19/06/2011;66;362,0750;27,2100;6,2300;15,6000;59,5200;1,8800;0,8780;6,0500;13,4800;0,0000;6,8289;0,0443
20/06/2011;67;371,6300;28,9500;10,1600;16,6625;56,2800;1,9000;0,2060;6,3000;0,0000;0,3590;5,7256;0,0200
21/06/2011;68;381,0800;28,4100;10,4900;17,9375;57,6600;2,3900;0,2300;6,4800;11,6250;1,2340;7,7104;0,0384
22/06/2011;69;387,8050;23,4200;10,0300;18,7050;56,8600;3,1600;0,0000;6,4000;0,0000;0,0000;6,6941;0,0345
23/06/2011;70;394,1100;22,6100;6,9000;18,1225;60,3800;1,5800;0,0000;5,3100;11,6980;0,1040;5,6854;0,0358
24/06/2011;71;402,5150;26,8100;7,6300;17,4200;58,9300;1,0300;0,0000;5,5600;0,0000;0,8780;7,5276;0,0559
25/06/2011;72;412,7950;31,1500;10,5600;17,7750;51,3600;1,4000;0,8760;6,4600;11,8900;0,0000;6,4751;0,0200
26/06/2011;73;424,5750;33,2900;13,5600;19,5525;51,8400;1,4900;0,0350;6,5800;0,0000;4,3580;7,6402;0,0501
27/06/2011;74;437,5900;31,4200;16,0300;21,8550;58,0400;2,3700;4,1380;6,9700;12,8000;0,1080;5,7886;0,0200
28/06/2011;75;445,8600;26,5400;9,9700;22,2000;68,7800;2,6000;0,0000;5,8100;0,0000;0,5720;5,1967;0,0417
29/06/2011;76;452,2300;22,7400;6,6300;20,3700;63,4500;2,3500;0,0000;5,4500;0,0000;0,2500;6,0456;0,0294
30/06/2011;77;459,8000;25,1400;4,8400;18,1100;57,4000;1,2600;0,0000;5,4400;12,4960;0,0000;4,3188;0,0501
01/07/2011;78;468,5050;27,4100;6,7000;16,3900;60,6600;1,0000;0,0000;5,4700;0,0000;0,6920;9,1655;0,0284
02/07/2011;79;478,8200;30,0200;10,6300;16,8725;52,4400;1,8200;0,5680;6,3500;0,0000;0,4550;6,5089;0,0378
03/07/2011;80;488,7450;27,3500;12,5000;17,7600;69,6700;2,7300;0,6730;5,2800;16,1550;0,0000;7,5729;0,0292
04/07/2011;81;497,1150;26,7400;9,3000;18,5850;61,2300;1,5900;0,0000;5,7700;0,0000;0,0000;5,6965;0,0200
05/07/2011;82;505,8350;26,5400;10,9000;18,9250;61,4000;3,0800;0,0000;6,0700;0,0000;0,0570;5,5958;0,0519
06/07/2011;83;512,5250;22,7500;10,6300;17,8075;60,1900;3,6900;0,4440;5,9600;16,4230;0,0000;3,6935;0,0200
07/07/2011;84;516,3000;17,5500;7,9600;16,5375;59,8800;4,8700;0,0000;5,0800;0,0000;0,3750;4,1156;0,0497
08/07/2011;85;522,2700;21,9400;7,7600;15,6800;70,7000;2,0000;0,0830;4,3400;0,0000;0,0000;4,6459;0,0722
09/07/2011;86;530,3650;24,0300;12,1600;15,4350;74,9000;1,8500;0,0720;4,3900;0,0000;0,0360;5,2414;0,0455
10/07/2011;87;538,3500;24,7400;11,2300;15,8750;67,4200;1,4000;0,1110;5,1600;19,9360;0,0000;4,9257;0,0452
11/07/2011;88;547,5350;27,2100;11,1600;17,4200;68,1100;1,8100;0,1470;5,6500;0,0000;6,4670;3,0225;0,0567
12/07/2011;89;551,6950;17,9500;10,3700;17,3325;80,7000;2,9800;4,9450;2,8400;0,0000;0,3090;5,1168;0,0617
13/07/2011;90;556,1050;18,8200;8,5000;16,4125;71,1000;2,9800;0,0000;4,0700;0,0000;0,0000;5,2726;0,0438
14/07/2011;91;562,5100;22,8100;8,5000;15,8000;73,2000;1,1800;0,1110;4,8400;0,0000;0,0000;5,0864;0,0282
15/07/2011;92;570,5800;26,1400;9,9000;15,4850;64,8700;1,3300;0,0000;5,3800;0,0000;0,3700;5,8559;0,0465
16/07/2011;93;579,8350;25,2800;13,2300;16,6100;70,2000;3,9000;0,0000;5,9600;22,3360;0,6830;3,9634;0,0599
17/07/2011;94;584,5150;19,3600;9,5700;16,8350;62,6300;3,6800;0,0000;5,1400;0,0000;0,7910;5,4239;0,0281
18/07/2011;95;589,9950;20,9600;6,5700;16,4350;72,3000;3,4600;0,2800;4,4300;0,0000;0,6190;4,4774;0,0365
19/07/2011;96;595,3350;20,6800;9,3700;15,7275;63,1800;3,3000;0,0000;5,2800;0,0000;0,0000;7,4072;0,0423
20/07/2011;97;602,8400;25,0100;7,5600;15,0775;63,6500;3,2500;0,1320;6,2300;22,6290;0,0000;4,5633;0,0200
21/07/2011;98;609,6100;23,5400;9,0300;15,3150;68,0700;2,7600;0,4240;5,3800;0,0000;0,0000;3,9152;0,0326
22/07/2011;99;616,1150;23,0100;6,5000;15,5000;64,9800;1,5500;0,0000;5,0100;0,0000;0,0000;6,2288;0,0302
23/07/2011;100;623,2850;24,3400;6,7700;15,3825;67,4900;1,3200;0,0400;4,8900;0,0000;1,0270;4,8822;0,0301
24/07/2011;101;630,1550;23,7400;8,1600;15,3800;68,7200;1,6900;0,9560;4,3600;0,0000;0,0000;5,2749;0,0608
25/07/2011;102;638,5450;26,2100;10,5700;16,1325;67,4300;2,0600;0,0000;5,4000;0,0000;1,0750;6,7520;0,0422
26/07/2011;103;647,2700;26,4800;10,9700;17,2000;59,4800;2,3600;0,0000;5,8400;28,9520;0,0780;6,2585;0,0702
27/07/2011;104;655,2100;25,8800;9,0300;17,8325;61,6500;1,3000;0,1630;5,3100;0,0000;1,5680;6,0849;0,0544
28/07/2011;105;663,3800;26,3400;7,0300;18,0350;63,3600;1,2500;1,0700;5,2600;0,0000;0,1650;4,5726;0,0324
29/07/2011;106;672,2200;27,6800;9,4300;18,1175;63,5400;1,1800;0,0000;4,7800;0,0000;0,1170;4,1692;0,0359
30/07/2011;107;681,9050;27,8100;11,5600;18,2475;63,3400;1,4500;0,0000;5,5000;0,0000;0,0000;4,5354;0,0268
31/07/2011;108;691,2950;27,8100;10,9700;18,9125;60,5300;1,3800;0,0000;5,4100;21,7600;0,0000;4,0857;0,0253
