Fecha;Temporada;Dias_Plantacion;Dr_TAW_Ratio;Lluvia_Hoy_mm;ETo_Hoy_mm;Riego_Decidido_IA_mm
23/04/2005;2005;1;0,0;0,0;2,18;29,91
24/04/2005;2005;2;0,0;0,0;2,61;11,71
25/04/2005;2005;3;0,0;0,0;3,93;29,23
26/04/2005;2005;4;0,0;0,0;3,7;25,56
27/04/2005;2005;5;0,0;0,195;4,3;9,21
28/04/2005;2005;6;0,0;0,179;4,96;5,11
29/04/2005;2005;7;0,048;0,301;5,06;22,18
30/04/2005;2005;8;0,0;0,0;4,9;26,12
01/05/2005;2005;9;0,0;0,163;4,16;6,11
02/05/2005;2005;10;0,0;0,0;4,56;22,71
03/05/2005;2005;11;0,0;0,146;3,25;15,18
04/05/2005;2005;12;0,0;0,0;4,0;28,0
05/05/2005;2005;13;0,0;0,0;4,42;26,33
06/05/2005;2005;14;0,0;0,0;4,64;25,38
07/05/2005;2005;15;0,0;0,0;4,92;26,25
08/05/2005;2005;16;0,0;0,313;5,25;2,74
09/05/2005;2005;17;0,247;0,0;5,0;28,16
10/05/2005;2005;18;0,0;0,756;2,6;13,65
11/05/2005;2005;19;0,0;4,076;1,78;3,84
12/05/2005;2005;20;0,0;1,586;2,84;2,4
13/05/2005;2005;21;0,0;0,0;2,58;8,19
14/05/2005;2005;22;0,0;0,604;3,78;29,42
15/05/2005;2005;23;0,0;0,419;3,79;25,89
16/05/2005;2005;24;0,0;2,357;1,82;5,88
17/05/2005;2005;25;0,0;0,0;3,97;29,74
18/05/2005;2005;26;0,0;0,0;4,54;27,46
19/05/2005;2005;27;0,0;0,144;5,26;28,98
20/05/2005;2005;28;0,0;0,817;5,44;26,43
21/05/2005;2005;29;0,0;0,788;3,5;28,95
22/05/2005;2005;30;0,0;0,21;4,65;28,16
23/05/2005;2005;31;0,0;0,023;4,61;21,24
24/05/2005;2005;32;0,0;0,0;5,25;7,99
25/05/2005;2005;33;0,0;0,0;6,37;20,52
26/05/2005;2005;34;0,0;0,747;6,43;12,4
27/05/2005;2005;35;0,0;0,0;6,75;1,61
28/05/2005;2005;36;0,267;0,179;5,83;27,91
29/05/2005;2005;37;0,0;0,0;3,33;7,38
30/05/2005;2005;38;0,0;0,0;5,43;4,34
31/05/2005;2005;39;0,073;0,469;5,45;29,35
01/06/2005;2005;40;0,0;0,415;5,81;18,33
02/06/2005;2005;41;0,0;0,0;5,93;21,52
03/06/2005;2005;42;0,0;0,0;6,6;19,35
04/06/2005;2005;43;0,0;0,22;5,66;28,31
05/06/2005;2005;44;0,0;0,93;5,87;27,95
06/06/2005;2005;45;0,0;0,0;6,08;16,46
07/06/2005;2005;46;0,0;0,411;6,22;19,49
08/06/2005;2005;47;0,0;0,339;6,9;3,69
09/06/2005;2005;48;0,106;0,0;6,47;26,64
10/06/2005;2005;49;0,0;0,0;5,22;28,68
11/06/2005;2005;50;0,0;0,853;6,51;1,8
12/06/2005;2005;51;0,111;0,0;6,19;25,52
13/06/2005;2005;52;0,0;0,0;3,98;27,08
14/06/2005;2005;53;0,0;0,893;5,16;10,68
15/06/2005;2005;54;0,0;0,0;5,48;4,83
16/06/2005;2005;55;0,032;0,0;6,02;10,46
17/06/2005;2005;56;0,0;0,96;6,4;24,42
18/06/2005;2005;57;0,0;0,0;6,99;26,21
19/06/2005;2005;58;0,0;0,195;6,44;4,04
20/06/2005;2005;59;0,057;0,062;5,77;6,62
21/06/2005;2005;60;0,053;0,208;5,9;25,59
22/06/2005;2005;61;0,0;0,268;5,69;2,44
23/06/2005;2005;62;0,057;0,244;5,75;0,07
24/06/2005;2005;63;0,145;0,0;5,84;29,97
25/06/2005;2005;64;0,0;0,1;5,48;20,12
26/06/2005;2005;65;0,0;0,0;5,91;2,64
27/06/2005;2005;66;0,051;0,0;6,34;10,53
28/06/2005;2005;67;0,015;0,271;5,47;2,89
29/06/2005;2005;68;0,054;0,0;4,96;8,89
30/06/2005;2005;69;0,017;0,0;5,9;1,97
01/07/2005;2005;70;0,074;0,484;5,56;25,42
02/07/2005;2005;71;0,0;0,711;5,94;4,26
03/07/2005;2005;72;0,019;0,215;7,62;0,93
04/07/2005;2005;73;0,1;0,0;6,29;26,48
05/07/2005;2005;74;0,0;0,0;5,96;23,02
06/07/2005;2005;75;0,0;0,679;5,87;27,88
07/07/2005;2005;76;0,0;0,0;6,11;12,21
08/07/2005;2005;77;0,0;0,0;5,57;22,82
09/07/2005;2005;78;0,0;0,0;5,54;25,53
10/07/2005;2005;79;0,0;0,105;5,79;9,92
11/07/2005;2005;80;0,0;0,33;5,99;22,18
12/07/2005;2005;81;0,0;0,863;6,2;8,42
13/07/2005;2005;82;0,0;0,262;5,98;20,55
14/07/2005;2005;83;0,0;0,0;6,77;21,96
15/07/2005;2005;84;0,0;0,0;6,47;16,5
16/07/2005;2005;85;0,0;0,249;6,41;9,56
17/07/2005;2005;86;0,0;0,432;5,14;15,7
18/07/2005;2005;87;0,0;0,002;5,78;6,16
19/07/2005;2005;88;0,004;0,0;5,4;10,38
20/07/2005;2005;89;0,0;0,0;6,01;10,81
21/07/2005;2005;90;0,0;0,0;5,98;16,71
22/07/2005;2005;91;0,0;0,345;5,82;26,14
23/07/2005;2005;92;0,0;0,51;6,18;27,66
24/07/2005;2005;93;0,0;0,0;5,72;6,26
25/07/2005;2005;94;0,002;0,465;4,78;20,56
26/07/2005;2005;95;0,0;0,0;3,76;29,77
27/07/2005;2005;96;0,0;0,597;3,78;0,8
28/07/2005;2005;97;0,018;6,744;4,51;0,75
29/07/2005;2005;98;0,002;0,133;4,85;25,6
30/07/2005;2005;99;0,0;0,0;4,83;27,12
31/07/2005;2005;100;0,0;0,435;4,86;27,77
01/08/2005;2005;101;0,0;0,175;5,01;28,9
02/08/2005;2005;102;0,0;0,271;4,8;23,59
03/08/2005;2005;103;0,0;0,0;5,06;10,33
04/08/2005;2005;104;0,0;0,0;5,16;29,2
05/08/2005;2005;105;0,0;0,0;5,57;29,75
06/08/2005;2005;106;0,0;0,972;5,43;29,89
07/08/2005;2005;107;0,0;0,387;5,2;8,03
08/08/2005;2005;108;0,0;0,713;5,14;1,35
09/08/2005;2005;109;0,024;0,0;4,51;8,93
10/08/2005;2005;110;0,0;0,788;3,29;24,18
11/08/2005;2005;111;0,0;0,247;5,23;29,37
12/08/2005;2005;112;0,0;0,09;5,0;8,4
13/08/2005;2005;113;0,0;0,381;5,27;28,65
14/08/2005;2005;114;0,0;0,366;5,32;18,73
15/08/2005;2005;115;0,0;0,115;4,94;9,31
16/08/2005;2005;116;0,0;0,0;5,04;2,77
17/08/2005;2005;117;0,02;0,0;4,14;26,35
18/08/2005;2005;118;0,0;0,0;5,03;13,43
19/08/2005;2005;119;0,0;0,0;4,91;13,16
20/08/2005;2005;120;0,0;0,1;4,55;25,66
21/08/2005;2005;121;0,0;0,355;4,12;9,4
22/08/2005;2005;122;0,0;0,605;4,27;6,82
23/08/2005;2005;123;0,0;0,0;4,31;21,26
24/08/2005;2005;124;0,0;0,344;4,72;8,03
25/08/2005;2005;125;0,0;0,611;5,3;28,69
26/08/2005;2005;126;0,0;0,0;4,53;24,97
27/08/2005;2005;127;0,0;0,0;4,95;25,0
28/08/2005;2005;128;0,0;0,0;3,95;22,56
29/08/2005;2005;129;0,0;1,104;4,61;24,19
30/08/2005;2005;130;0,0;0,0;5,07;27,39
31/08/2005;2005;131;0,0;0,71;4,67;23,4
01/09/2005;2005;132;0,0;0,0;4,05;28,79
02/09/2005;2005;133;0,0;0,002;4,62;14,08
03/09/2005;2005;134;0,0;0,918;4,98;29,63
04/09/2005;2005;135;0,0;0,168;5,16;25,76
05/09/2005;2005;136;0,0;0,215;4,49;27,44
06/09/2005;2005;137;0,0;0,053;3,04;22,95
07/09/2005;2005;138;0,0;0,0;3,08;5,08
08/09/2005;2005;139;0,0;0,0;3,86;3,16
09/09/2005;2005;140;0,007;0,227;3,07;1,0
10/09/2005;2005;141;0,021;0,185;2,81;28,66
11/09/2005;2005;142;0,0;0,481;3,31;0,75
12/09/2005;2005;143;0,016;0,506;3,19;27,62
13/09/2005;2005;144;0,0;0,0;3,32;4,63
14/09/2005;2005;145;0,0;0,0;3,71;15,55
15/09/2005;2005;146;0,0;0,0;3,85;21,26
16/09/2005;2005;147;0,0;0,678;4,36;27,49
17/09/2005;2005;148;0,0;0,698;3,59;5,87
18/09/2005;2005;149;0,0;0,0;3,32;9,23
19/09/2005;2005;150;0,0;0,0;3,0;14,79
20/09/2005;2005;151;0,0;0,437;3,36;25,83
21/09/2005;2005;152;0,0;0,0;3,47;20,08
22/09/2005;2005;153;0,0;0,0;3,82;28,12
23/09/2005;2005;154;0,0;0,0;3,47;24,23
24/09/2005;2005;155;0,0;0,0;3,67;1,99
25/09/2005;2005;156;0,014;0,0;3,47;5,68
26/09/2005;2005;157;0,003;0,0;2,93;11,64
27/09/2005;2005;158;0,0;0,0;2,97;15,27
28/09/2005;2005;159;0,0;0,059;2,88;17,4
29/09/2005;2005;160;0,0;0,0;2,7;6,51
30/09/2005;2005;161;0,0;0,699;3,03;4,9
01/10/2005;2005;162;0,0;0,0;3,57;17,42
02/10/2005;2005;163;0,0;0,0;2,77;24,57
03/10/2005;2005;164;0,0;0,123;2,14;28,68
04/10/2005;2005;165;0,0;0,0;2,33;18,71
05/10/2005;2005;166;0,0;0,884;2,61;4,54
06/10/2005;2005;167;0,0;0,0;2,63;27,66
07/10/2005;2005;168;0,0;0,0;2,65;14,88
08/10/2005;2005;169;0,0;0,035;2,38;11,55
09/10/2005;2005;170;0,0;0,0;2,46;8,27
10/10/2005;2005;171;0,0;0,0;1,45;10,29
11/10/2005;2005;172;0,0;4,716;1,49;8,95
12/10/2005;2005;173;0,0;2,714;0,98;11,08
13/10/2005;2005;174;0,0;0,0;0,87;23,36
14/10/2005;2005;175;0,0;3,254;1,53;29,78
15/10/2005;2005;176;0,0;0,098;1,22;4,91
16/10/2005;2005;177;0,0;0,0;1,85;19,12
17/10/2005;2005;178;0,0;1,883;0,9;28,88
18/10/2005;2005;179;0,0;0,0;2,04;29,4
19/10/2005;2005;180;0,0;0,0;2,0;8,15
20/10/2005;2005;181;0,0;12,217;0,68;29,87
21/10/2005;2005;182;0,0;0,0;1,21;19,21
22/10/2005;2005;183;0,0;0,0;1,87;27,84
23/04/2006;2006;1;0,0;0,0;3,9;29,72
24/04/2006;2006;2;0,0;0,0;4,1;9,0
25/04/2006;2006;3;0,0;0,0;4,16;4,21
26/04/2006;2006;4;0,052;0,0;4,38;1,07
27/04/2006;2006;5;0,365;0,0;4,35;29,67
28/04/2006;2006;6;0,0;0,572;4,1;15,21
29/04/2006;2006;7;0,0;0,0;3,75;14,03
30/04/2006;2006;8;0,0;0,0;3,56;13,63
01/05/2006;2006;9;0,0;0,0;4,18;7,79
02/05/2006;2006;10;0,0;0,0;4,79;21,64
03/05/2006;2006;11;0,0;0,0;4,58;23,52
04/05/2006;2006;12;0,0;4,156;1,97;1,87
05/05/2006;2006;13;0,0;1,236;3,94;14,28
06/05/2006;2006;14;0,0;0,382;4,39;13,35
07/05/2006;2006;15;0,0;0,0;3,13;16,03
08/05/2006;2006;16;0,0;0,094;4,13;17,54
09/05/2006;2006;17;0,0;0,44;4,11;16,54
10/05/2006;2006;18;0,0;0,0;4,55;22,56
11/05/2006;2006;19;0,0;0,0;4,69;27,3
12/05/2006;2006;20;0,0;0,0;4,63;15,98
13/05/2006;2006;21;0,0;0,0;4,46;24,75
14/05/2006;2006;22;0,0;0,597;4,86;23,67
15/05/2006;2006;23;0,0;0,0;5,15;21,41
16/05/2006;2006;24;0,0;0,302;5,8;4,28
17/05/2006;2006;25;0,132;0,0;5,44;2,28
18/05/2006;2006;26;0,341;0,75;5,73;29,87
19/05/2006;2006;27;0,0;0,0;5,3;25,76
20/05/2006;2006;28;0,0;0,0;3,72;5,65
21/05/2006;2006;29;0,0;0,0;5,79;26,57
22/05/2006;2006;30;0,0;0,168;4,34;26,8
23/05/2006;2006;31;0,0;0,0;4,49;26,78
24/05/2006;2006;32;0,0;0,0;4,59;29,06
25/05/2006;2006;33;0,0;0,607;5,2;26,64
26/05/2006;2006;34;0,0;0,0;6,04;13,75
27/05/2006;2006;35;0,0;0,0;6,43;1,0
28/05/2006;2006;36;0,23;0,0;5,81;23,18
29/05/2006;2006;37;0,0;0,549;6,66;4,16
30/05/2006;2006;38;0,099;0,19;5,39;4,32
31/05/2006;2006;39;0,152;0,148;4,82;21,7
01/06/2006;2006;40;0,0;1,159;5,44;19,29
02/06/2006;2006;41;0,0;0,273;5,43;29,46
03/06/2006;2006;42;0,0;0,0;5,64;29,65
04/06/2006;2006;43;0,0;0,26;5,51;28,91
05/06/2006;2006;44;0,0;0,909;6,12;10,48
06/06/2006;2006;45;0,0;0,786;5,81;18,87
07/06/2006;2006;46;0,0;1,085;5,68;20,21
08/06/2006;2006;47;0,0;0,248;6,3;13,1
09/06/2006;2006;48;0,0;0,0;6,68;24,52
10/06/2006;2006;49;0,0;1,557;5,2;23,02
11/06/2006;2006;50;0,0;0,239;5,52;8,45
12/06/2006;2006;51;0,0;0,066;5,3;14,12
13/06/2006;2006;52;0,0;0,57;3,26;25,06
14/06/2006;2006;53;0,0;0,0;5,11;29,57
15/06/2006;2006;54;0,0;0,778;4,16;6,08
16/06/2006;2006;55;0,0;0,0;2,7;15,26
17/06/2006;2006;56;0,0;0,075;4,32;19,19
18/06/2006;2006;57;0,0;0,0;4,95;5,17
19/06/2006;2006;58;0,006;0,006;5,09;3,65
20/06/2006;2006;59;0,039;0,736;5,22;28,95
21/06/2006;2006;60;0,0;0,843;6,23;4,3
22/06/2006;2006;61;0,031;0,098;5,68;9,59
23/06/2006;2006;62;0,0;0,28;7,03;11,98
24/06/2006;2006;63;0,0;0,05;5,4;21,61
25/06/2006;2006;64;0,0;0,0;4,15;11,65
26/06/2006;2006;65;0,0;0,532;4,59;29,21
27/06/2006;2006;66;0,0;0,253;5,67;15,09
28/06/2006;2006;67;0,0;1,204;5,93;19,76
29/06/2006;2006;68;0,0;0,009;5,59;11,38
30/06/2006;2006;69;0,0;0,0;5,83;6,51
01/07/2006;2006;70;0,002;0,0;6,26;15,39
02/07/2006;2006;71;0,0;0,913;5,49;14,08
03/07/2006;2006;72;0,0;0,0;5,69;16,54
04/07/2006;2006;73;0,0;2,387;3,78;7,49
05/07/2006;2006;74;0,0;0,401;4,19;27,38
06/07/2006;2006;75;0,0;0,432;5,32;19,9
07/07/2006;2006;76;0,0;0,0;5,26;8,52
08/07/2006;2006;77;0,0;0,0;5,92;5,74
09/07/2006;2006;78;0,008;0,0;5,95;18,46
10/07/2006;2006;79;0,0;0,0;6,61;16,8
11/07/2006;2006;80;0,0;1,141;5,48;27,11
12/07/2006;2006;81;0,0;0,0;6,35;14,09
13/07/2006;2006;82;0,0;0,016;6,23;13,18
14/07/2006;2006;83;0,0;0,018;6,0;10,35
15/07/2006;2006;84;0,0;0,571;5,4;19,65
16/07/2006;2006;85;0,0;0,0;5,97;12,37
17/07/2006;2006;86;0,0;0,958;6,09;21,12
18/07/2006;2006;87;0,0;0,0;3,54;28,67
19/07/2006;2006;88;0,0;0,0;4,54;21,81
20/07/2006;2006;89;0,0;0,264;6,04;4,83
21/07/2006;2006;90;0,011;0,0;6,17;6,6
22/07/2006;2006;91;0,013;0,0;6,03;11,06
23/07/2006;2006;92;0,0;0,0;5,75;20,43
24/07/2006;2006;93;0,0;0,036;6,21;6,01
25/07/2006;2006;94;0,006;1,283;6,49;9,78
26/07/2006;2006;95;0,0;0,049;5,87;2,45
27/07/2006;2006;96;0,026;3,987;3,89;11,84
28/07/2006;2006;97;0,0;0,357;4,88;16,95
29/07/2006;2006;98;0,0;0,0;5,66;15,08
30/07/2006;2006;99;0,0;0,0;5,17;6,99
31/07/2006;2006;100;0,0;0,296;6,39;19,01
01/08/2006;2006;101;0,0;0,179;6,02;19,98
02/08/2006;2006;102;0,0;0,018;6,04;13,71
03/08/2006;2006;103;0,0;0,0;5,4;13,23
04/08/2006;2006;104;0,0;0,291;5,02;28,31
05/08/2006;2006;105;0,0;0,0;5,27;4,53
06/08/2006;2006;106;0,008;0,0;5,29;25,49
07/08/2006;2006;107;0,0;0,0;5,26;15,54
08/08/2006;2006;108;0,0;0,188;5,28;28,51
09/08/2006;2006;109;0,0;0,0;5,35;12,54
10/08/2006;2006;110;0,0;0,0;5,35;28,96
11/08/2006;2006;111;0,0;0,0;5,22;7,72
12/08/2006;2006;112;0,0;0,079;5,24;18,82
13/08/2006;2006;113;0,0;0,125;4,5;10,31
14/08/2006;2006;114;0,0;0,0;4,17;28,32
15/08/2006;2006;115;0,0;0,0;4,74;25,6
16/08/2006;2006;116;0,0;1,876;1,48;25,05
17/08/2006;2006;117;0,0;0,0;3,09;12,27
18/08/2006;2006;118;0,0;5,505;1,81;0,98
19/08/2006;2006;119;0,0;0,187;3,12;17,02
20/08/2006;2006;120;0,0;0,138;4,18;2,35
21/08/2006;2006;121;0,012;0,0;4,58;21,93
22/08/2006;2006;122;0,0;0,0;4,83;23,12
23/08/2006;2006;123;0,0;0,071;5,24;26,76
24/08/2006;2006;124;0,0;0,062;4,49;27,3
25/08/2006;2006;125;0,0;0,724;4,23;16,68
26/08/2006;2006;126;0,0;0,245;4,51;28,64
27/08/2006;2006;127;0,0;0,0;4,59;29,77
28/08/2006;2006;128;0,0;0,0;5,2;7,14
29/08/2006;2006;129;0,0;0,0;5,12;25,92
30/08/2006;2006;130;0,0;0,094;4,53;24,29
31/08/2006;2006;131;0,0;0,0;4,7;28,18
01/09/2006;2006;132;0,0;0,0;4,86;26,7
02/09/2006;2006;133;0,0;0,252;4,87;23,7
03/09/2006;2006;134;0,0;0,0;4,54;27,95
04/09/2006;2006;135;0,0;0,684;4,98;8,57
05/09/2006;2006;136;0,0;0,479;5,18;28,56
06/09/2006;2006;137;0,0;0,306;5,12;19,07
07/09/2006;2006;138;0,0;0,0;5,13;15,23
08/09/2006;2006;139;0,0;0,462;4,18;25,95
09/09/2006;2006;140;0,0;0,161;4,08;3,51
10/09/2006;2006;141;0,005;0,57;4,12;8,51
11/09/2006;2006;142;0,0;0,0;3,73;10,06
12/09/2006;2006;143;0,0;0,0;4,09;26,29
13/09/2006;2006;144;0,0;0,731;2,21;19,35
14/09/2006;2006;145;0,0;0,069;3,31;27,34
15/09/2006;2006;146;0,0;0,0;2,99;3,69
16/09/2006;2006;147;0,0;0,324;3,75;28,19
17/09/2006;2006;148;0,0;0,457;2,17;6,58
18/09/2006;2006;149;0,0;0,23;3,39;4,29
19/09/2006;2006;150;0,0;0,681;3,44;4,36
20/09/2006;2006;151;0,0;0,284;4,39;26,45
21/09/2006;2006;152;0,0;9,359;1,97;25,02
22/09/2006;2006;153;0,0;0,743;2,23;24,42
23/09/2006;2006;154;0,0;1,324;1,46;0,96
24/09/2006;2006;155;0,0;4,744;1,28;29,06
25/09/2006;2006;156;0,0;0,0;2,98;27,97
26/09/2006;2006;157;0,0;0,481;2,87;4,09
27/09/2006;2006;158;0,0;0,299;3,27;6,82
28/09/2006;2006;159;0,0;0,0;2,64;29,74
29/09/2006;2006;160;0,0;0,0;2,41;25,15
30/09/2006;2006;161;0,0;1,758;2,35;29,73
01/10/2006;2006;162;0,0;0,0;2,06;10,63
02/10/2006;2006;163;0,0;13,047;2,31;16,36
03/10/2006;2006;164;0,0;0,309;1,89;22,27
04/10/2006;2006;165;0,0;0,0;1,96;11,65
05/10/2006;2006;166;0,0;0,0;2,31;9,23
06/10/2006;2006;167;0,0;0,799;1,5;8,01
15/04/2007;2007;1;0,0;0,0;3,72;0,86
16/04/2007;2007;2;0,267;0,349;4,24;28,91
17/04/2007;2007;3;0,0;0,0;3,72;26,09
18/04/2007;2007;4;0,0;0,087;4,17;23,92
19/04/2007;2007;5;0,0;0,0;4,62;27,57
20/04/2007;2007;6;0,0;0,598;4,39;23,46
21/04/2007;2007;7;0,0;0,0;4,48;18,63
22/04/2007;2007;8;0,0;0,0;4,72;4,99
23/04/2007;2007;9;0,046;0,04;4,73;22,8
24/04/2007;2007;10;0,0;0,429;4,13;28,67
25/04/2007;2007;11;0,0;11,604;1,0;13,84
26/04/2007;2007;12;0,0;5,412;1,34;5,42
27/04/2007;2007;13;0,0;0,0;2,82;8,34
28/04/2007;2007;14;0,0;2,536;2,97;13,4
29/04/2007;2007;15;0,0;5,975;2,51;24,11
30/04/2007;2007;16;0,0;0,835;2,75;14,86
01/05/2007;2007;17;0,0;0,0;2,41;22,78
02/05/2007;2007;18;0,0;0,0;1,95;11,74
03/05/2007;2007;19;0,0;0,0;3,39;16,95
04/05/2007;2007;20;0,0;0,332;3,53;27,16
05/05/2007;2007;21;0,0;0,0;3,86;29,18
06/05/2007;2007;22;0,0;0,0;4,93;29,86
07/05/2007;2007;23;0,0;0,057;4,69;28,96
08/05/2007;2007;24;0,0;0,898;5,77;27,64
09/05/2007;2007;25;0,0;0,0;5,44;29,47
10/05/2007;2007;26;0,0;0,0;5,86;17,69
11/05/2007;2007;27;0,0;0,211;4,87;10,54
12/05/2007;2007;28;0,0;0,475;4,94;27,63
13/05/2007;2007;29;0,0;0,0;3,47;22,29
14/05/2007;2007;30;0,0;0,475;4,05;25,06
15/05/2007;2007;31;0,0;0,896;4,56;10,3
16/05/2007;2007;32;0,0;0,0;5,54;29,07
17/05/2007;2007;33;0,0;0,0;5,15;23,85
18/05/2007;2007;34;0,0;1,563;5,1;15,87
19/05/2007;2007;35;0,0;1,246;4,08;4,5
20/05/2007;2007;36;0,0;10,339;1,55;29,54
21/05/2007;2007;37;0,0;3,291;1,42;20,35
22/05/2007;2007;38;0,0;5,04;4,22;25,91
23/05/2007;2007;39;0,0;9,44;1,58;6,01
24/05/2007;2007;40;0,0;9,2;3,75;29,05
25/05/2007;2007;41;0,0;0,0;4,27;11,43
26/05/2007;2007;42;0,0;0,315;3,59;14,68
27/05/2007;2007;43;0,0;0,661;3,59;25,72
28/05/2007;2007;44;0,0;0,105;4,28;27,24
29/05/2007;2007;45;0,0;0,0;4,19;27,29
30/05/2007;2007;46;0,0;0,771;4,8;29,06
31/05/2007;2007;47;0,0;0,0;3,6;26,43
01/06/2007;2007;48;0,0;0,0;4,06;28,65
02/06/2007;2007;49;0,0;0,093;5,11;29,13
03/06/2007;2007;50;0,0;0,0;3,43;1,57
04/06/2007;2007;51;0,064;0,0;5,11;11,98
05/06/2007;2007;52;0,0;0,0;5,0;14,95
06/06/2007;2007;53;0,0;0,0;5,26;5,13
07/06/2007;2007;54;0,025;0,0;5,41;19,21
08/06/2007;2007;55;0,0;0,83;4,97;5,37
09/06/2007;2007;56;0,0;2,337;4,2;10,95
10/06/2007;2007;57;0,0;0,422;4,57;13,19
11/06/2007;2007;58;0,0;0,563;4,7;0,17
12/06/2007;2007;59;0,103;0,0;5,63;29,43
13/06/2007;2007;60;0,0;0,278;4,86;1,16
14/06/2007;2007;61;0,092;1,668;4,02;29,85
15/06/2007;2007;62;0,0;0,0;3,81;9,12
16/06/2007;2007;63;0,0;3,949;2,54;13,18
17/06/2007;2007;64;0,0;4,296;3,57;8,34
18/06/2007;2007;65;0,0;0,0;4,2;21,84
19/06/2007;2007;66;0,0;1,077;2,61;9,65
20/06/2007;2007;67;0,0;0,0;2,95;15,9
21/06/2007;2007;68;0,0;0,0;3,72;8,05
22/06/2007;2007;69;0,0;0,141;4,92;28,22
23/06/2007;2007;70;0,0;0,315;5,16;27,58
24/06/2007;2007;71;0,0;0,283;5,23;2,14
25/06/2007;2007;72;0,067;0,463;5,25;14,76
26/06/2007;2007;73;0,0;0,0;5,1;5,75
27/06/2007;2007;74;0,003;0,385;5,07;27,91
28/06/2007;2007;75;0,0;0,0;6,09;14,29
29/06/2007;2007;76;0,0;0,035;5,73;20,26
30/06/2007;2007;77;0,0;0,0;6,43;5,92
01/07/2007;2007;78;0,024;0,0;4,83;0,9
02/07/2007;2007;79;0,095;0,002;6,23;24,46
03/07/2007;2007;80;0,0;0,251;4,13;25,8
04/07/2007;2007;81;0,0;0,016;5,66;10,98
05/07/2007;2007;82;0,0;0,0;5,34;15,95
06/07/2007;2007;83;0,0;0,462;5,92;5,14
07/07/2007;2007;84;0,014;0,124;6,37;11,25
08/07/2007;2007;85;0,0;0,0;5,09;5,25
09/07/2007;2007;86;0,007;0,0;5,28;12,41
10/07/2007;2007;87;0,0;0,0;5,37;7,4
11/07/2007;2007;88;0,0;0,198;5,44;2,65
12/07/2007;2007;89;0,036;0,057;5,48;23,29
13/07/2007;2007;90;0,0;0,0;6,92;9,07
14/07/2007;2007;91;0,0;0,0;6,62;2,76
15/07/2007;2007;92;0,051;0,441;5,05;13,41
16/07/2007;2007;93;0,0;0,311;3,26;27,78
17/07/2007;2007;94;0,0;0,038;5,12;7,19
18/07/2007;2007;95;0,0;0,54;4,95;9,31
19/07/2007;2007;96;0,0;0,224;4,55;15,64
20/07/2007;2007;97;0,0;0,606;4,79;11,04
21/07/2007;2007;98;0,0;0,12;4,43;14,48
22/07/2007;2007;99;0,0;0,288;4,01;28,81
23/07/2007;2007;100;0,0;0,0;4,73;7,06
24/07/2007;2007;101;0,0;0,459;5,2;14,74
25/07/2007;2007;102;0,0;0,0;5,54;24,58
26/07/2007;2007;103;0,0;0,0;5,76;25,32
27/07/2007;2007;104;0,0;0,121;5,87;26,82
28/07/2007;2007;105;0,0;0,531;5,66;28,22
29/07/2007;2007;106;0,0;0,514;5,56;18,15
30/07/2007;2007;107;0,0;0,093;5,78;21,28
31/07/2007;2007;108;0,0;0,234;6,41;15,61
01/08/2007;2007;109;0,0;0,291;4,14;11,33
02/08/2007;2007;110;0,0;0,364;5,21;20,68
03/08/2007;2007;111;0,0;0,827;5,13;19,32
04/08/2007;2007;112;0,0;0,656;6,21;24,94
05/08/2007;2007;113;0,0;0,249;5,07;24,4
06/08/2007;2007;114;0,0;1,05;4,4;2,9
07/08/2007;2007;115;0,006;0,0;4,18;28,49
08/08/2007;2007;116;0,0;0,051;4,31;10,06
09/08/2007;2007;117;0,0;0,701;4,57;10,35
10/08/2007;2007;118;0,0;0,0;4,93;16,79
11/08/2007;2007;119;0,0;4,593;5,32;0,65
12/08/2007;2007;120;0,005;0,825;4,75;28,61
13/08/2007;2007;121;0,0;0,738;3,75;10,7
14/08/2007;2007;122;0,0;0,199;4,32;29,91
15/08/2007;2007;123;0,0;0,0;3,87;7,89
16/08/2007;2007;124;0,0;0,0;3,62;10,74
17/08/2007;2007;125;0,0;0,0;3,52;8,3
18/08/2007;2007;126;0,0;0,138;5,22;28,34
19/08/2007;2007;127;0,0;0,413;4,33;19,07
20/08/2007;2007;128;0,0;0,509;4,41;28,22
21/08/2007;2007;129;0,0;0,0;4,0;2,6
22/08/2007;2007;130;0,013;0,0;3,31;0,61
23/08/2007;2007;131;0,033;0,073;4,04;12,7
24/08/2007;2007;132;0,0;0,463;3,45;16,91
25/08/2007;2007;133;0,0;2,252;3,67;1,94
26/08/2007;2007;134;0,001;3,424;4,19;21,24
27/08/2007;2007;135;0,0;0,0;5,2;1,54
28/08/2007;2007;136;0,027;0,237;4,73;28,58
29/08/2007;2007;137;0,0;0,201;3,48;5,53
30/08/2007;2007;138;0,0;0,117;3,97;17,07
31/08/2007;2007;139;0,0;0,0;3,88;11,51
01/09/2007;2007;140;0,0;0,0;3,97;5,84
02/09/2007;2007;141;0,0;0,0;3,42;27,62
03/09/2007;2007;142;0,0;1,084;3,84;29,35
04/09/2007;2007;143;0,0;0,0;3,67;7,0
05/09/2007;2007;144;0,0;1,009;4,62;29,67
06/09/2007;2007;145;0,0;0,503;5,13;25,78
07/09/2007;2007;146;0,0;0,0;4,15;9,36
08/09/2007;2007;147;0,0;0,09;4,27;25,52
