#{"t_start": 1776869739.7235544, "env_id": "None"}
r,l,t
312.729407,179,13800.778798
315.488071,190,13802.731297
314.102599,190,13804.709821
310.696958,182,13806.589332
311.546449,176,13808.414391
311.999941,190,13810.373636
314.674624,179,13812.224766
312.946646,190,13814.179684
314.99228,190,13816.155911
313.564345,190,13818.114332
314.1743,166,13819.833723
312.250536,190,13821.792372
316.393758,157,13823.424227
313.150388,166,13825.14462
312.941939,190,13827.125319
311.666536,190,13829.081668
314.015929,190,13831.040488
312.438318,166,13832.761682
311.661606,166,13834.481573
318.784428,179,13836.346335
314.994431,181,13838.213951
313.434448,166,13839.932893
317.96598,179,13841.777814
311.538991,187,13846.729059
313.612903,166,13848.443639
312.806596,187,13850.363161
315.186374,190,13852.318304
314.485717,154,13853.924022
317.343494,161,13855.763399
309.90204,190,13857.879107
311.776039,190,13859.829926
314.220955,185,13861.730027
314.34023,157,13863.35563
315.70778,178,13865.206625
314.506443,190,13867.154884
313.143739,190,13869.158826
308.078489,190,13871.221165
312.806257,190,13873.713235
319.158928,174,13875.584038
311.364012,190,13877.655448
311.752593,176,13879.556301
314.823304,185,13881.546436
318.258839,174,13883.535466
313.582339,187,13885.568341
318.257628,190,13887.691081
317.321416,190,13889.746525
314.241236,185,13891.761475
314.929934,190,13893.90839
314.313719,190,13895.972658
319.916011,174,13898.204222
313.978921,179,13900.28121
312.307402,190,13902.680727
314.304431,157,13904.552688
316.226145,190,13906.731905
311.429524,176,13908.991011
316.25084,190,13911.024254
318.965741,161,13912.790957
312.476082,187,13914.81918
313.515183,185,13916.801616
317.467766,190,13918.901139
307.321365,185,13920.909201
313.79645,187,13923.0093
310.303775,190,13925.062158
317.255592,190,13927.126835
309.765817,182,13929.148737
317.507954,179,13931.082381
318.007492,179,13933.056303
312.072741,187,13935.118356
311.810334,182,13937.091391
316.613361,178,13939.060163
314.576201,190,13941.099288
312.286111,181,13943.085675
315.919373,190,13945.136351
312.483565,187,13947.181737
316.069336,178,13949.179912
313.284895,168,13950.99052
313.052154,166,13952.83901
317.620105,179,13954.798988
314.660961,181,13959.781212
312.473693,190,13961.828171
313.130059,190,13963.856899
314.264994,157,13965.561182
314.503686,179,13967.501924
314.382147,181,13969.494178
314.777697,190,13971.514403
315.511502,190,13973.604454
312.93596,179,13975.550851
313.427436,154,13977.230671
310.012987,190,13979.332144
313.581425,166,13981.12755
314.948219,190,13983.223477
313.619647,179,13985.159832
313.373667,154,13986.849932
314.641047,178,13988.765664
315.699691,178,13990.679549
314.848968,190,13992.77768
314.308246,185,13994.789834
318.711105,179,13996.702424
313.26868,190,13998.773335
316.969966,178,14000.719249
310.575352,182,14002.7216
317.272165,190,14004.800509
314.203745,176,14006.700419
315.320751,157,14008.453114
312.214241,176,14010.39304
314.183623,190,14012.439857
314.324741,190,14014.552687
314.821255,185,14016.551913
318.547128,174,14018.462843
312.221262,187,14020.480621
315.369707,166,14022.489855
318.399847,179,14024.822339
318.336131,174,14026.91488
316.103685,190,14029.502352
315.323778,185,14031.599923
313.445941,176,14033.550228
314.301973,181,14035.502495
314.20031,190,14037.565292
314.111284,154,14039.326199
312.060061,190,14041.395475
314.161575,154,14043.366762
314.596585,168,14045.399114
313.525059,179,14047.462404
316.71081,178,14049.511609
314.623796,168,14051.461758
311.565051,190,14053.579553
319.95049,174,14055.521044
310.530083,182,14057.61066
314.056125,157,14059.624079
315.276036,168,14061.641495
313.466049,187,14063.837356
317.966919,161,14065.594224
316.868665,178,14067.525557
317.610621,190,14069.633515
312.56377,154,14074.416606
309.36663,176,14076.298506
317.767187,174,14078.186465
314.468533,181,14080.124765
316.77882,178,14082.052061
317.009547,190,14084.193605
318.886605,174,14086.10641
318.521247,179,14088.051646
307.868821,190,14090.092841
313.941291,190,14092.122293
316.606917,157,14093.918148
312.64255,190,14095.993943
313.724649,179,14097.89851
317.37402,174,14099.822495
313.982737,168,14101.673675
319.183669,161,14103.434036
314.775243,185,14105.474243
314.849032,168,14107.27729
312.269951,190,14109.373077
314.851236,157,14111.092819
315.256188,185,14113.234938
318.94316,174,14115.096394
314.294711,181,14117.041016
316.694948,178,14118.994932
312.091883,190,14121.064069
313.274405,176,14122.953413
315.765425,190,14125.072439
310.994528,176,14126.981289
314.086417,190,14129.094301
312.151514,190,14131.172786
313.261704,168,14133.126983
317.645951,179,14135.101171
313.894875,168,14137.076939
313.573018,190,14139.452123
309.199058,190,14141.667822
314.008581,190,14143.885376
312.932552,190,14146.238352
312.532007,154,14148.049155
311.633496,190,14150.472484
311.728602,168,14152.418542
318.428238,179,14154.696776
315.41524,181,14156.789186
313.608818,185,14158.77692
317.491839,190,14160.896922
316.54596,190,14162.938492
311.931185,185,14165.297487
311.536814,182,14167.382061
312.559795,154,14169.096967
312.58185,166,14170.944029
314.057965,166,14172.743179
318.541719,161,14174.555181
313.436945,181,14176.519583
311.364685,178,14178.434256
312.974974,176,14180.333621
318.255497,161,14182.070224
310.879748,190,14184.134627
310.335585,190,14189.276694
316.44668,178,14191.248566
258.532711,190,14193.28928
310.792291,187,14195.365002
314.166709,181,14197.344552
315.681192,190,14199.387762
307.313706,182,14201.393427
313.77834,190,14203.429985
313.376028,157,14205.189878
313.979914,190,14207.276539
314.315883,190,14209.342067
308.553169,190,14211.425882
315.469199,181,14213.395598
311.200344,176,14215.324768
317.057262,161,14217.081104
310.12748,190,14219.114839
311.170906,154,14220.852052
312.322034,179,14222.785004
313.990202,157,14224.500532
311.041272,187,14226.524893
313.1811,190,14228.554302
312.828385,190,14230.835264
313.111369,157,14232.691375
313.686895,185,14235.058173
317.491237,161,14236.857665
317.251744,190,14239.04155
314.181658,154,14240.851514
312.385235,179,14242.907856
310.843346,190,14245.313384
312.335367,187,14247.449131
310.799432,190,14249.702262
310.5209,190,14252.00801
313.012919,166,14253.939078
309.519774,182,14255.873258
312.796379,176,14257.741377
312.820141,168,14259.596498
317.757962,174,14261.791769
315.718746,178,14263.833824
312.404886,187,14266.204741
313.377136,190,14268.360315
312.242031,190,14270.450364
316.063956,157,14272.158464
311.409109,182,14274.246038
313.836118,181,14276.321563
314.19165,168,14278.127109
313.624707,181,14280.151354
313.314575,176,14282.05738
315.654196,190,14284.071934
313.802315,181,14286.055113
314.370579,185,14288.072413
313.567611,190,14290.162495
313.442549,185,14292.176701
311.249445,190,14294.196428
319.155525,161,14295.96897
312.073551,190,14298.005327
316.202167,161,14299.774156
314.28237,157,14304.426033
315.207584,178,14306.354579
312.868835,179,14308.292841
313.04249,185,14310.35268
317.829046,174,14312.290345
311.937006,154,14313.99183
316.595536,179,14315.993614
314.076595,154,14317.73824
310.323813,190,14319.789765
313.771503,190,14321.926244
314.925817,178,14323.854804
313.425849,185,14325.912819
314.97005,181,14327.875524
317.009088,190,14329.932245
313.317909,166,14331.787474
310.97864,154,14333.604186
313.805687,166,14335.429551
311.461248,190,14337.499577
314.024946,157,14339.185151
312.241285,187,14341.249733
313.136265,166,14343.057159
318.096842,174,14344.945297
315.583713,157,14346.70641
313.421394,190,14348.769552
311.470295,187,14350.813327
314.802763,190,14352.883643
312.804285,190,14354.91366
317.173517,161,14356.651909
313.904924,190,14358.676211
315.182236,190,14360.771034
315.686826,178,14362.700034
313.836413,190,14364.722848
318.623592,174,14366.609489
312.796267,168,14368.419183
312.928611,190,14370.482757
317.460978,157,14372.233298
313.213764,190,14374.251642
313.257061,179,14376.238141
314.290985,154,14377.934939
313.054263,185,14379.915601
315.545523,179,14381.92155
314.00147,181,14383.87435
312.359294,176,14386.12394
312.554241,176,14388.022061
311.126701,182,14389.963087
311.481442,190,14392.018147
314.043246,190,14394.058889
313.17337,154,14395.777331
313.607285,181,14397.76814
315.676033,179,14399.691625
313.628878,190,14401.797608
315.352866,157,14403.504244
313.467995,190,14405.566735
312.180524,187,14407.612091
312.645477,179,14409.537822
317.970115,161,14411.311788
314.029782,190,14416.459299
314.835512,181,14418.446409
315.088403,178,14420.374354
318.227487,174,14422.326752
312.337482,154,14424.012082
317.138713,179,14426.001071
310.774686,190,14428.068462
317.161876,179,14429.988549
313.484897,181,14431.928655
314.664786,190,14434.09891
316.413605,157,14436.082699
313.477295,166,14437.94925
313.907174,190,14440.115868
317.757054,174,14442.00579
315.633907,178,14443.912932
313.454582,168,14445.779537
308.706642,182,14448.046222
316.007162,161,14449.796187
314.020245,190,14451.864736
316.170919,181,14453.832421
314.328995,185,14455.821846
317.152479,178,14457.788466
314.451284,190,14459.813072
313.696516,187,14461.907872
315.234058,181,14463.869285
315.260598,154,14465.563738
311.931833,168,14467.360678
314.914099,168,14469.155334
315.500718,190,14471.209647
317.515311,179,14473.190459
311.790595,190,14475.215851
314.220831,181,14477.2198
311.740476,176,14479.121137
313.089621,178,14481.079882
312.945745,154,14482.813072
318.042486,190,14484.841742
311.580574,190,14486.916968
314.589335,168,14488.768197
315.477664,185,14490.752148
311.887075,187,14492.732162
314.026795,154,14494.404438
312.170995,154,14496.097178
316.069472,190,14498.182275
317.59533,179,14500.115432
312.082067,187,14502.16615
314.989539,157,14503.885794
313.454797,154,14505.557053
317.80948,161,14507.303675
311.732459,185,14509.253828
312.992655,187,14511.302353
311.624271,187,14513.341299
314.292845,166,14515.140602
314.870326,190,14517.208531
318.309582,190,14519.273714
312.936434,190,14521.353596
315.331106,157,14523.102891
315.231524,157,14524.790913
310.452699,190,14529.876031
311.527405,190,14531.969345
315.029399,190,14534.026266
315.34299,190,14536.065482
308.285703,154,14537.79615
313.181757,154,14539.510246
313.777494,190,14541.563866
312.399471,190,14543.643974
315.311165,154,14545.312959
316.59154,190,14547.405022
319.423854,179,14549.338162
316.660761,190,14551.385151
308.510839,190,14553.482993
309.995466,182,14555.438176
315.411204,190,14557.527078
309.733787,182,14559.497272
311.889433,187,14561.539344
309.71417,182,14563.541116
309.508532,190,14565.570639
314.11128,181,14567.566635
313.090225,166,14569.412135
311.47089,187,14571.441785
309.737973,182,14573.46434
314.632695,190,14575.489606
314.879387,190,14577.622109
311.722694,187,14579.639778
311.303965,176,14581.552318
318.485871,161,14583.351779
313.443303,185,14585.353487
317.436259,161,14587.14313
316.531415,190,14589.211421
314.170815,187,14591.221328
315.758567,190,14593.277555
314.081916,185,14595.480114
313.335792,154,14597.540882
314.538129,190,14599.887349
314.526209,190,14601.954806
311.950027,185,14603.984661
309.634115,190,14606.172131
313.582091,190,14608.372442
313.851066,168,14610.329523
317.007205,174,14612.564219
313.964627,185,14614.706394
316.272855,190,14616.995746
313.621911,166,14619.069765
308.686967,182,14621.165753
312.628047,190,14623.341959
316.988504,178,14625.279494
309.76568,190,14627.364801
318.881998,174,14629.263436
314.234849,154,14631.169716
314.049377,181,14633.243708
313.503,166,14635.119985
313.861139,190,14637.208216
313.833529,190,14639.265425
317.191854,161,14643.976752
314.943742,154,14645.610771
318.669314,179,14647.477042
317.874176,174,14649.287702
309.308524,190,14651.259068
314.980315,181,14653.13928
314.836624,190,14655.141732
317.023829,190,14657.112803
315.916926,178,14658.968267
307.740553,190,14660.942807
311.466836,179,14662.810795
312.147773,187,14664.751055
316.475554,190,14666.720169
315.904694,157,14668.36843
311.089331,190,14670.326806
314.241846,185,14672.235898
319.749799,179,14674.087994
312.239788,187,14676.035581
307.87621,190,14677.996289
311.646564,187,14679.92388
314.416467,154,14681.528398
318.675179,174,14683.488828
315.588904,190,14685.441004
318.851169,179,14687.305221
314.389871,154,14689.080535
312.690067,176,14691.058996
312.625424,190,14693.016352
311.609091,182,14695.051527
314.698772,190,14697.169423
313.4492,168,14699.071216
313.362155,185,14701.15994
312.791783,166,14703.043135
309.100254,182,14704.926031
312.192894,190,14706.88432
314.062661,154,14708.487294
314.682374,178,14710.321469
312.140435,179,14712.183129
317.087658,190,14714.139194
313.806568,168,14715.876438
316.0084,178,14717.712719
314.65474,181,14719.57861
314.778621,190,14721.535811
317.693966,179,14723.384613
313.370175,190,14725.355318
315.919897,190,14727.309768
318.228258,174,14729.105707
308.624405,190,14731.059539
312.05329,181,14732.950302
313.807239,185,14734.854038
312.098019,190,14736.806446
313.63239,154,14738.408025
314.841372,168,14740.146059
311.008885,157,14741.77544
316.299113,157,14743.572276
308.978041,182,14745.613919
313.144653,185,14747.715669
314.428167,168,14752.731462
315.641408,190,14754.857701
312.475606,190,14756.976428
317.355109,179,14758.986064
309.084119,182,14761.02881
315.365892,157,14762.84267
314.252046,190,14764.817342
312.958217,187,14766.764657
314.208607,168,14768.521845
316.571396,190,14770.504055
312.526924,185,14772.430977
314.385599,154,14774.069045
313.204375,190,14776.045732
315.254804,181,14777.929915
314.84724,157,14779.732982
314.271389,181,14781.600569
316.96433,190,14783.562116
316.987363,190,14785.522139
313.460097,190,14787.501541
311.65597,190,14789.457895
311.566234,190,14791.432568
316.704479,190,14793.390546
320.162986,179,14795.242814
313.60053,190,14797.199498
317.650986,179,14799.070844
313.468394,161,14800.750834
315.562533,178,14802.615874
311.848904,176,14804.442634
317.223316,161,14806.138995
317.097328,179,14807.991565
313.150171,190,14809.948184
313.208352,168,14811.689273
314.00743,157,14813.342587
316.766271,190,14815.296847
314.913788,179,14817.141418
312.369722,178,14818.971833
313.04394,185,14820.889096
318.20646,190,14822.840903
307.098869,190,14824.794873
313.645233,185,14826.698884
310.233757,182,14828.612015
319.06216,174,14830.431287
316.468303,190,14832.387702
314.41332,181,14834.414324
320.067758,179,14836.440753
315.182565,181,14838.472746
312.581427,179,14840.482659
311.447679,190,14842.434656
317.630149,161,14844.264842
315.199775,178,14846.261269
316.446807,178,14848.10467
314.456219,181,14849.969491
319.045896,179,14851.837843
316.804234,190,14853.797941
312.200382,179,14855.661686
314.104624,157,14857.289788
307.806499,190,14862.312869
317.589452,157,14864.060786
312.406297,154,14865.669486
310.838509,190,14867.630981
315.814058,178,14869.470674
313.128969,176,14871.301629
314.034261,185,14873.209211
313.404985,176,14875.023752
318.087368,179,14876.877589
307.557845,182,14878.924063
310.746626,176,14880.749698
313.928,185,14882.660001
314.604786,181,14884.542643
313.974499,166,14886.259519
312.431687,179,14888.108568
313.05403,166,14889.829212
310.957451,182,14891.726855
311.688971,179,14893.576765
310.329734,190,14895.532697
312.530358,154,14897.13679
