Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Ks_Gemelo;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
16/03/2021;0;0,0000;14,9000;-2,4200;6,1400;78,7000;1,5000;0,0000;2,2900;1,0000;0,0000;2,4500;0,0497
17/03/2021;0;0,0000;16,4400;-1,4900;6,5675;72,2000;1,4700;0,0000;2,4500;1,0000;0,0000;2,4500;0,0235
18/03/2021;0;0,0000;11,9800;-1,3600;6,1100;62,7700;2,9600;0,0000;2,4500;1,0000;0,0000;2,6000;0,0588
19/03/2021;0;0,0000;12,7600;0,7100;6,0875;67,4700;4,4900;0,0000;2,6000;1,0000;0,0000;2,8600;0,0424
20/03/2021;0;0,0000;11,5700;-3,3000;5,5500;55,3300;2,8900;0,0000;2,8600;1,0000;0,0000;2,2600;0,0497
21/03/2021;0;0,0000;13,3600;-5,8200;4,5750;67,4800;1,2700;0,0000;2,2600;1,0000;0,0000;2,3100;0,0412
22/03/2021;0;0,0000;14,7700;-4,2200;4,4650;74,9000;1,1800;0,0000;2,3100;1,0000;0,0000;3,3000;0,0200
23/03/2021;0;0,0000;19,3700;-2,2900;5,1275;57,4600;1,7100;0,0000;3,3000;1,0000;0,0000;3,2700;0,0271
24/03/2021;0;0,0000;19,1000;-0,9600;6,4125;57,4200;1,8800;0,0000;3,2700;1,0000;0,0000;2,5900;0,0501
25/03/2021;0;0,0000;16,1700;-1,3600;7,5050;71,1000;1,5800;0,0000;2,5900;1,0000;0,0000;2,8500;0,0425
26/03/2021;0;0,0000;14,1000;0,3800;8,1150;72,7000;3,1600;0,0000;2,8500;1,0000;0,0000;2,5400;0,0577
27/03/2021;0;0,0000;15,4300;-1,8900;7,4900;73,4000;1,3900;0,0000;2,5400;1,0000;0,0000;3,2200;0,0460
28/03/2021;0;0,0000;19,0300;-1,0200;7,4300;68,1000;1,8700;0,0000;3,2200;1,0000;0,0000;2,6600;0,0255
29/03/2021;0;0,0000;17,5700;3,5800;8,3550;61,6800;1,9600;0,0000;2,6600;1,0000;0,0000;2,3900;0,0281
30/03/2021;0;0,0000;17,2400;7,1100;9,5775;64,8500;1,8000;0,0000;2,3900;1,0000;0,0000;3,6200;0,0415
31/03/2021;0;0,0000;20,9000;5,2500;11,2725;56,4100;2,2400;0,0000;3,6200;1,0000;0,0000;3,4600;0,0200
01/04/2021;0;0,0000;20,2300;7,9000;12,4800;52,1700;2,6500;0,0000;3,4600;1,0000;0,0000;2,4300;0,0651
02/04/2021;0;0,0000;18,7000;5,1800;12,3150;84,6000;1,5500;0,0000;2,4300;1,0000;0,0000;3,6300;0,0466
03/04/2021;0;0,0000;19,5700;0,7100;12,0275;62,9200;2,5000;0,0000;3,6300;1,0000;0,0000;3,5500;0,0584
04/04/2021;0;0,0000;19,7700;-2,6200;10,8225;57,4100;1,5100;0,0000;3,5500;1,0000;0,0000;3,7100;0,0200
05/04/2021;0;0,0000;20,7700;-1,8200;9,8250;52,1500;1,4600;0,0000;3,7100;1,0000;0,0000;3,4800;0,0587
06/04/2021;0;0,0000;18,1000;-1,3600;9,2100;65,5600;2,1000;0,0000;3,4800;1,0000;0,0000;2,9900;0,0735
07/04/2021;0;0,0000;14,5700;1,1800;8,1500;60,8800;1,7000;0,0000;2,9900;1,0000;0,0000;2,4700;0,0202
08/04/2021;0;0,0000;15,7700;-0,5600;8,1650;66,9600;1,6100;0,0000;2,4700;1,0000;0,0000;2,0700;0,0516
09/04/2021;0;0,0000;14,3000;2,6500;7,9250;86,1000;1,9400;0,0000;2,0700;1,0000;10,4400;1,7100;0,0400
10/04/2021;0;0,0000;14,2500;5,4600;8,2075;88,2000;1,3300;10,4400;1,7100;1,0000;0,0000;2,3100;0,0200
11/04/2021;0;0,0000;11,6900;0,6300;8,5050;72,6800;2,6500;0,0000;2,3100;1,0000;0,0000;2,5200;0,0474
12/04/2021;0;0,0000;12,0700;-1,6200;7,7775;70,0600;0,8600;0,0000;2,5200;1,0000;0,0000;1,1500;0,0525
13/04/2021;0;0,0000;10,1000;1,3000;7,1700;86,7800;0,8600;0,0000;1,1500;1,0000;0,0000;2,7400;0,0310
14/04/2021;0;0,0000;17,7700;5,7700;7,6450;69,7600;1,0900;0,0000;2,7400;1,0000;0,0000;3,5500;0,0575
15/04/2021;0;0,0000;17,9700;1,7300;8,1475;49,8900;1,1300;0,0000;3,5500;1,0000;0,0000;3,4400;0,0200
16/04/2021;0;0,0000;15,6600;-0,5800;8,6825;47,7300;1,3500;0,0000;3,4400;1,0000;0,0000;3,3400;0,0200
17/04/2021;0;0,0000;15,4100;-2,8500;8,7575;55,1000;1,2800;0,0000;3,3400;1,0000;0,0000;3,2800;0,0420
18/04/2021;0;0,0000;17,0800;-2,3300;7,9250;61,0500;1,2700;0,0000;3,2800;1,0000;0,0000;2,4500;0,0404
19/04/2021;0;0,0000;16,5800;7,1600;8,3650;63,6700;1,0900;0,0000;2,4500;1,0000;4,2710;2,7800;0,0293
20/04/2021;1;3,1550;16,3100;8,2400;9,2375;66,5800;1,8000;4,2710;2,7800;1,0000;0,0000;2,1000;0,0521
21/04/2021;2;5,0750;13,8400;5,8200;10,0650;80,9000;1,4600;0,0000;2,1000;1,0000;0,1660;2,3400;0,0480
22/04/2021;3;8,1200;16,0900;7,7700;10,8150;80,4200;0,9000;0,1660;2,3400;1,0000;0,0000;2,2400;0,0529
23/04/2021;4;11,5350;16,8300;6,7600;10,8125;78,3400;1,5700;0,0000;2,2400;1,0000;0,5230;2,5400;0,0382
24/04/2021;5;16,2000;19,1000;10,2300;11,5475;68,0900;1,4600;0,5230;2,5400;1,0000;0,0000;2,0300;0,0490
25/04/2021;6;19,4550;16,5100;6,9400;12,1900;77,6800;1,3800;0,0000;2,0300;1,0000;0,0000;2,6800;0,0333
26/04/2021;7;22,7700;16,6300;6,5400;12,2725;81,7300;1,5600;0,0000;2,6800;1,0000;3,6420;1,9200;0,0708
27/04/2021;8;25,7000;15,8600;7,1600;12,1175;90,0100;1,1700;3,6420;1,9200;1,0000;5,5360;1,4500;0,0278
28/04/2021;9;27,3900;13,3800;6,5200;11,0475;95,2000;1,5500;5,5360;1,4500;1,0000;1,6970;1,5800;0,0716
29/04/2021;10;28,0800;11,3800;5,7700;9,8150;93,4000;1,8400;1,6970;1,5800;1,0000;13,2720;2,5100;0,0405
30/04/2021;11;29,2600;12,3600;4,6500;8,8475;84,8000;1,8900;13,2720;2,5100;1,0000;7,7890;2,5500;0,0200
01/05/2021;12;30,4750;12,4300;4,7100;7,9075;79,3000;1,7600;7,7890;2,5500;1,0000;0,0000;3,1400;0,0605
02/05/2021;13;32,2550;13,5600;3,4400;7,4675;72,9000;1,5800;0,0000;3,1400;1,0000;0,5520;3,4900;0,0419
03/05/2021;14;35,4050;16,3000;2,9800;8,0150;68,2900;1,3000;0,5520;3,4900;1,0000;0,0000;4,6300;0,0528
04/05/2021;15;40,3900;19,9700;2,1700;9,1225;66,4500;2,6800;0,0000;4,6300;0,9574;0,0330;4,2700;0,0584
05/05/2021;16;45,6400;20,5000;4,8500;10,6650;66,6100;2,4500;0,0330;4,2700;1,0000;0,0000;4,4900;0,0451
06/05/2021;17;50,6600;20,0400;8,2500;12,1525;71,3000;4,3500;0,0000;4,4900;1,0000;0,8060;4,6300;0,0311
07/05/2021;18;57,8450;24,3700;8,7100;13,6200;67,1700;2,0600;0,8060;4,6300;1,0000;0,3860;5,2500;0,0546
08/05/2021;19;64,8000;23,9100;6,4500;14,6250;63,6600;2,9600;0,3860;5,2500;1,0000;0,8950;1,7700;0,0400
09/05/2021;20;66,5250;13,4500;5,5100;13,6625;83,4000;3,3400;0,8950;1,7700;1,0000;4,4510;2,0100;0,0503
10/05/2021;21;67,6500;12,2500;2,7100;11,8675;91,5000;2,8300;4,4510;2,0100;1,0000;0,9150;2,9200;0,0200
11/05/2021;22;69,2750;13,2500;2,3100;9,9025;73,8000;3,6900;0,9150;2,9200;1,0000;0,0570;2,9100;0,0467
12/05/2021;23;71,1950;13,8400;6,3800;8,3875;77,4000;4,1000;0,0570;2,9100;1,0000;2,3860;1,8800;0,0304
13/05/2021;24;74,2500;16,1100;7,1800;8,5350;86,8000;2,9600;2,3860;1,8800;1,0000;0,5570;4,0300;0,0648
14/05/2021;25;78,3050;18,1100;2,6400;9,6400;69,5400;2,8100;0,5570;4,0300;1,0000;0,0450;1,7800;0,0493
15/05/2021;26;82,1250;17,6400;9,4400;11,0475;86,7000;3,1200;0,0450;1,7800;0,7576;0,2050;4,1000;0,0436
16/05/2021;27;86,1800;18,1100;7,8500;12,0550;71,4000;4,3000;0,2050;4,1000;1,0000;0,5390;4,9100;0,0473
17/05/2021;28;91,0650;19,7700;6,2500;12,6400;58,3400;2,5600;0,5390;4,9100;1,0000;0,0000;4,2900;0,0250
18/05/2021;29;95,9850;19,8400;6,7100;13,3100;65,8000;3,1900;0,0000;4,2900;1,0000;0,4900;4,4600;0,0643
19/05/2021;30;101,2000;20,4300;2,1100;12,9350;56,1200;1,2200;0,4900;4,4600;1,0000;0,0000;5,4300;0,0699
20/05/2021;31;108,7900;25,1800;4,6500;13,3975;55,9400;1,9900;0,0000;5,4300;1,0000;0,1830;4,0500;0,0459
21/05/2021;32;113,1100;18,6400;8,4400;13,6350;63,9100;3,8100;0,1830;4,0500;1,0000;0,0190;3,6700;0,0639
22/05/2021;33;115,2300;14,2400;3,1800;12,5450;61,5900;3,2300;0,0190;3,6700;1,0000;0,0000;4,4100;0,0315
23/05/2021;34;119,1500;17,8400;0,7200;12,0725;60,7900;2,3300;0,0000;4,4100;1,0000;0,3850;4,2300;0,0280
24/05/2021;35;122,4700;16,6400;4,5100;10,9625;63,2300;3,5200;0,3850;4,2300;1,0000;0,1890;4,3300;0,0406
25/05/2021;36;127,3550;19,7700;1,1200;10,4275;59,2100;1,3600;0,1890;4,3300;1,0000;0,0000;4,1900;0,0465
26/05/2021;37;133,8750;23,0400;5,6500;11,6775;62,7900;1,1600;0,0000;4,1900;1,0000;0,3600;4,7600;0,0341
27/05/2021;38;141,8950;26,0400;6,7200;13,5150;59,9600;1,4900;0,3600;4,7600;1,0000;0,3010;4,0200;0,0481
28/05/2021;39;151,0050;24,9700;13,2500;15,2300;68,6000;1,7500;0,3010;4,0200;1,0000;0,0000;3,8700;0,0446
29/05/2021;40;158,7150;25,3800;10,0400;16,6525;77,4000;1,5100;0,0000;3,8700;1,0000;0,0000;4,7400;0,0250
30/05/2021;41;166,8350;26,2400;9,1700;17,7075;69,3700;1,1700;0,0000;4,7400;1,0000;0,4400;5,7500;0,0478
31/05/2021;42;176,7150;28,9800;10,7800;18,5375;60,7500;1,8900;0,4400;5,7500;1,0000;7,6340;4,3100;0,0530
01/06/2021;43;183,8200;23,1700;11,0400;18,2950;76,0000;2,1100;7,6340;4,3100;1,0000;0,0000;3,2900;0,0426
02/06/2021;44;189,3450;21,0500;7,5200;17,5825;80,7000;1,8600;0,0000;3,2900;1,0000;0,0000;4,6900;0,0573
03/06/2021;45;195,7950;22,9000;8,5200;16,6925;72,0000;2,2200;0,0000;4,6900;1,0000;0,0000;5,3100;0,0217
04/06/2021;46;202,6800;23,7700;5,8500;15,2200;60,2200;1,7900;0,0000;5,3100;1,0000;0,6840;5,2400;0,0470
05/06/2021;47;210,4350;25,5100;7,3200;15,0575;64,2900;1,3000;0,6840;5,2400;1,0000;0,0000;5,3900;0,0224
06/06/2021;48;218,2900;25,7100;7,7200;15,9475;56,4400;1,4700;0,0000;5,3900;1,0000;0,0000;5,6000;0,0233
07/06/2021;49;227,2450;27,9100;7,5200;16,9550;58,1300;1,3100;0,0000;5,6000;1,0000;0,0000;5,9900;0,0305
08/06/2021;50;237,0250;29,2500;10,3100;18,2600;58,0400;1,5000;0,0000;5,9900;1,0000;0,0000;5,8100;0,0259
09/06/2021;51;246,5850;29,1200;8,8600;19,0750;55,5600;1,2300;0,0000;5,8100;1,0000;0,1520;5,7100;0,0318
10/06/2021;52;256,2400;29,3100;8,7200;19,7300;54,5400;1,2600;0,1520;5,7100;1,0000;0,3640;6,2400;0,0368
11/06/2021;53;266,5300;30,2500;10,5800;20,0950;52,9000;2,1300;0,3640;6,2400;1,0000;0,0100;6,7700;0,0526
12/06/2021;54;277,4450;29,1200;12,7100;20,4650;53,3600;2,8800;0,0100;6,7700;1,0000;0,0000;5,6100;0,0352
13/06/2021;55;289,3950;29,8500;14,0500;20,9150;64,9900;1,6800;0,0000;5,6100;1,0000;0,4760;5,7300;0,0200
14/06/2021;56;300,2750;29,0500;12,7100;20,9800;66,0200;2,0100;0,4760;5,7300;1,0000;0,0000;6,4100;0,0571
15/06/2021;57;311,3300;30,9200;12,1100;21,1275;63,8800;1,9500;0,0000;6,4100;1,0000;25,1030;4,2100;0,0274
16/06/2021;58;320,2450;26,1800;11,6500;20,0725;86,8000;1,6300;25,1030;4,2100;1,0000;2,6500;1,6600;0,0391
17/06/2021;59;324,3950;17,7200;10,5800;18,2125;95,5000;1,6100;2,6500;1,6600;1,0000;0,5990;2,2900;0,0467
18/06/2021;60;329,6700;19,8400;10,7100;16,6350;93,9000;1,8300;0,5990;2,2900;1,0000;0,1770;4,0400;0,0430
19/06/2021;61;334,8600;20,3800;7,9900;15,0300;76,4000;2,3400;0,1770;4,0400;1,0000;0,7470;3,2800;0,0564
20/06/2021;62;338,6350;17,3100;10,2400;13,8950;84,9000;4,7900;0,7470;3,2800;1,0000;0,8050;3,0700;0,0472
21/06/2021;63;342,4200;17,5700;9,9700;13,6150;82,0000;3,2700;0,8050;3,0700;1,0000;0,0000;3,1400;0,0271
22/06/2021;64;346,4050;17,9700;7,5900;13,3850;78,5000;2,4400;0,0000;3,1400;1,0000;0,6790;3,6800;0,0727
23/06/2021;65;350,8600;18,9100;4,4500;12,6875;71,1000;1,7600;0,6790;3,6800;1,0000;0,0000;4,7200;0,0429
24/06/2021;66;357,1800;22,6400;4,3800;13,0675;70,9000;1,0000;0,0000;4,7200;1,0000;0,5160;5,2500;0,0378
25/06/2021;67;365,1350;25,9100;8,1900;14,2750;67,0500;1,0600;0,5160;5,2500;1,0000;0,0620;5,1800;0,0545
26/06/2021;68;373,0800;25,7800;10,1100;15,5575;67,9000;1,8900;0,0620;5,1800;1,0000;0,0050;5,0500;0,0437
27/06/2021;69;377,9700;19,7800;8,9100;16,3350;62,2300;3,6900;0,0050;5,0500;1,0000;0,5400;3,7000;0,0460
28/06/2021;70;381,6900;17,4400;7,8500;15,8750;74,9000;3,7600;0,5400;3,7000;1,0000;0,0000;4,8400;0,0774
29/06/2021;71;388,5900;23,8000;6,1200;15,2725;66,8800;1,1400;0,0000;4,8400;1,0000;0,0000;4,8900;0,0359
30/06/2021;72;396,6650;26,1500;7,3000;14,9925;64,6400;0,7600;0,0000;4,8900;1,0000;0,7310;5,2700;0,0352
01/07/2021;73;405,8100;28,2900;9,7800;16,0325;60,5900;1,1400;0,7310;5,2700;1,0000;0,8570;4,2400;0,0417
02/07/2021;74;413,7100;25,6800;10,1200;17,4400;70,9100;1,1800;0,8570;4,2400;1,0000;0,1530;4,6700;0,0561
03/07/2021;75;422,0650;24,3300;12,3800;18,1725;70,6500;1,5400;0,1530;4,6700;1,0000;0,0000;4,7200;0,0200
04/07/2021;76;430,0250;24,0000;11,9200;18,2900;68,0100;1,9000;0,0000;4,7200;1,0000;0,0220;5,6700;0,0200
05/07/2021;77;438,7600;27,0400;10,4300;18,1725;66,9200;1,9400;0,0220;5,6700;1,0000;0,3020;5,1300;0,0312
06/07/2021;78;445,0900;20,8800;11,7800;17,6975;64,0900;2,6100;0,3020;5,1300;1,0000;0,0000;4,4700;0,0200
07/07/2021;79;450,2250;20,2700;8,1400;16,7050;67,2500;3,0400;0,0000;4,4700;1,0000;0,0000;4,6600;0,0336
08/07/2021;80;456,8450;23,2400;5,5800;15,8925;71,6000;1,1400;0,0000;4,6600;1,0000;0,0000;5,3000;0,0475
09/07/2021;81;465,5350;27,3800;7,9900;15,8250;62,6900;1,2600;0,0000;5,3000;1,0000;0,0000;6,0200;0,0266
10/07/2021;82;475,1800;29,1100;10,1800;16,8325;60,3900;2,0400;0,0000;6,0200;1,0000;0,0000;6,1300;0,0200
11/07/2021;83;486,0350;30,7700;11,7100;18,4300;66,2900;2,3000;0,0000;6,1300;1,0000;0,0000;4,7600;0,0410
12/07/2021;84;490,7900;19,5100;8,7100;18,3050;62,6100;4,3600;0,0000;4,7600;1,0000;0,0000;4,7700;0,0529
13/07/2021;85;497,2450;22,9100;5,7800;17,3375;67,7900;2,0700;0,0000;4,7700;1,0000;0,1830;4,5800;0,0200
14/07/2021;86;503,7650;23,0400;6,6500;16,1550;69,3300;1,3500;0,1830;4,5800;1,0000;0,0800;5,0500;0,0523
15/07/2021;87;511,9200;26,3100;7,5200;15,2200;65,2100;1,1100;0,0800;5,0500;1,0000;0,0040;5,4100;0,0523
16/07/2021;88;520,9050;27,9700;7,9200;16,3125;60,6300;1,2200;0,0040;5,4100;1,0000;0,0000;5,5700;0,0543
17/07/2021;89;530,9050;30,1100;9,5800;17,7900;61,3100;1,2600;0,0000;5,5700;1,0000;0,0720;5,4000;0,0583
18/07/2021;90;541,2150;29,6400;10,9800;19,1700;66,3100;1,1900;0,0720;5,4000;1,0000;0,0670;5,6600;0,0730
19/07/2021;91;551,2150;30,5700;9,3800;19,9975;62,5200;1,2300;0,0670;5,6600;1,0000;1,4150;5,8700;0,0347
20/07/2021;92;561,7700;31,9100;11,1100;20,9050;59,5200;1,4400;1,4150;5,8700;1,0000;0,2660;5,5200;0,0416
21/07/2021;93;572,9250;30,3100;12,3100;21,3800;63,2900;1,4300;0,2660;5,5200;1,0000;0,0000;6,0000;0,0338
22/07/2021;94;584,2150;31,9700;12,5800;21,6500;62,5600;1,5700;0,0000;6,0000;1,0000;0,0000;4,8200;0,0400
23/07/2021;95;592,6600;24,4400;12,4500;21,1275;66,0300;2,7900;0,0000;4,8200;1,0000;0,0000;5,2900;0,0630
24/07/2021;96;599,8000;23,7700;10,5100;19,7650;67,7700;3,6100;0,0000;5,2900;1,0000;0,0680;4,2000;0,0200
25/07/2021;97;607,6450;24,7100;10,9800;18,4575;71,4000;1,4200;0,0680;4,2000;1,0000;0,3260;4,6400;0,0271
26/07/2021;98;615,0250;24,7600;8,7100;17,2900;71,0000;1,1300;0,3260;4,6400;1,0000;0,0000;5,2000;0,0607
27/07/2021;99;623,8650;25,9700;11,7100;17,3150;67,9000;2,1500;0,0000;5,2000;1,0000;0,0000;4,8400;0,0553
28/07/2021;100;631,7150;25,7000;7,5100;17,4050;66,5500;1,0800;0,0000;4,8400;1,0000;0,0000;5,3700;0,0346
29/07/2021;101;641,1850;28,9000;10,0400;17,9675;66,0400;1,6800;0,0000;5,3700;1,0000;0,4070;5,4400;0,0528
30/07/2021;102;649,9250;26,3000;11,1800;18,3075;61,9200;2,4900;0,4070;5,4400;1,0000;0,0000;4,6900;0,0451
31/07/2021;103;655,9800;22,1100;7,6400;17,5700;63,1500;2,6400;0,0000;4,6900;1,0000;0,0000;4,2400;0,0625
01/08/2021;104;662,3300;22,7000;6,3200;17,0025;70,7000;1,5000;0,0000;4,2400;1,0000;0,3050;4,3100;0,0411
02/08/2021;105;669,8350;24,0300;10,9800;16,4325;74,8000;1,0700;0,3050;4,3100;1,0000;0,0000;4,7000;0,0554
03/08/2021;106;677,5150;25,3600;8,9100;16,0650;71,6000;2,3600;0,0000;4,7000;1,0000;0,0660;5,5600;0,0796
04/08/2021;107;686,9850;25,3000;13,6400;17,0250;66,8900;3,2200;0,0660;5,5600;1,0000;0,0000;5,7800;0,0490
05/08/2021;108;696,5900;27,3000;11,9100;18,1000;64,1100;3,4000;0,0000;5,7800;1,0000;0,1620;4,9400;0,0407
06/08/2021;109;703,7400;24,3000;9,1100;17,9350;66,7100;2,6900;0,1620;4,9400;1,0000;0,7710;4,7400;0,0508
07/08/2021;110;709,3550;21,2300;9,1800;17,5000;66,3000;3,2800;0,7710;4,7400;1,0000;0,0000;3,9500;0,0345
08/08/2021;111;715,3350;21,9600;5,0400;16,2025;72,3000;1,1800;0,0000;3,9500;1,0000;0,3710;3,9100;0,0758
09/08/2021;112;723,1200;25,5700;8,0500;15,7200;68,9800;1,0100;0,3710;3,9100;1,0000;0,5410;4,8800;0,0427
10/08/2021;113;732,3600;28,3700;10,1100;16,5125;65,4700;1,1600;0,5410;4,8800;1,0000;0,0890;4,9300;0,0359
11/08/2021;114;742,6150;30,0300;10,5100;17,8875;66,9100;1,0700;0,0890;4,9300;1,0000;0,2910;5,3100;0,0275
12/08/2021;115;754,2700;31,8300;13,3100;19,9425;62,7600;1,5000;0,2910;5,3100;1,0000;0,1880;4,9400;0,0565
13/08/2021;116;765,0600;31,3000;11,5800;21,0625;67,9300;1,0100;0,1880;4,9400;1,0000;0,0000;5,9100;0,0530
14/08/2021;117;775,7500;34,9000;11,3800;21,6175;60,9500;1,3700;0,0000;5,9100;1,0000;0,0320;5,9100;0,0325
15/08/2021;118;787,0750;31,9000;12,6500;21,6525;56,8400;1,7700;0,0320;5,9100;1,0000;0,0000;4,7300;0,0486
16/08/2021;119;795,6900;27,2300;7,8400;20,5300;62,2100;1,3600;0,0000;4,7300;1,0000;0,0000;4,0700;0,0200
17/08/2021;120;802,6400;23,9000;5,7800;18,9850;70,2000;0,9100;0,0000;4,0700;1,0000;0,0000;4,0200;0,0428
18/08/2021;121;809,9900;24,7000;6,3100;17,3725;73,2000;0,8500;0,0000;4,0200;1,0000;0,6710;4,0400;0,0468
19/08/2021;122;817,7400;25,5000;6,3800;16,0950;73,8000;0,9300;0,6710;4,0400;1,0000;0,0000;5,1400;0,0656
20/08/2021;123;827,7400;30,3700;8,7100;16,4325;63,7300;1,5500;0,0000;5,1400;1,0000;0,6260;4,2200;0,0284
21/08/2021;124;836,1550;26,8300;9,7700;17,2825;69,8300;1,4300;0,6260;4,2200;1,0000;0,2150;4,1200;0,0208
22/08/2021;125;845,7950;27,8400;11,4400;18,2575;74,6000;1,1100;0,2150;4,1200;1,0000;0,7080;4,1400;0,0266
23/08/2021;126;855,0350;28,2400;10,2400;18,9950;70,7000;1,0300;0,7080;4,1400;1,0000;0,0000;4,2000;0,0200
24/08/2021;127;863,2200;26,3700;7,9100;18,5325;67,6300;1,1900;0,0000;4,2000;1,0000;0,0000;4,1100;0,0600
25/08/2021;128;871,4700;26,5000;8,7800;18,3575;70,2000;1,2300;0,0000;4,1100;1,0000;1,0910;3,7200;0,0632
26/08/2021;129;882,3100;28,4400;13,2400;18,4825;72,9000;1,4100;1,0910;3,7200;1,0000;0,0000;4,2400;0,0448
27/08/2021;130;893,2800;28,7700;13,1700;18,9625;69,6000;1,0100;0,0000;4,2400;1,0000;0,0000;4,0900;0,0583
28/08/2021;131;903,1550;28,2400;11,5100;19,5225;68,1400;1,0400;0,0000;4,0900;1,0000;0,2050;3,4900;0,0420
29/08/2021;132;910,7350;25,1600;8,3800;19,3100;63,0400;0,8900;0,2050;3,4900;1,0000;0,3160;3,5800;0,0386
30/08/2021;133;918,3150;25,1600;9,9700;18,7900;70,4000;1,0100;0,3160;3,5800;1,0000;2,5030;4,1100;0,0350
31/08/2021;134;927,5200;27,7000;10,7100;18,3175;69,7600;1,3600;2,5030;4,1100;1,0000;0,4560;2,1000;0,0353
01/09/2021;135;934,6250;21,2400;12,9700;17,6600;85,5000;1,6400;0,4560;2,1000;1,0000;0,0000;1,6000;0,0200
02/09/2021;136;941,0250;19,8300;12,9700;17,3025;93,6000;0,7800;0,0000;1,6000;1,0000;0,0000;3,5000;0,0440
03/09/2021;137;949,3550;24,9600;11,7000;17,2575;80,5000;1,0400;0,0000;3,5000;1,0000;0,9650;3,4000;0,0394
04/09/2021;138;956,8700;25,0300;8,3100;16,6325;76,7000;1,0000;0,9650;3,4000;1,0000;1,0500;3,6000;0,0512
05/09/2021;139;965,7550;27,7700;9,0500;17,0425;67,3600;1,1700;1,0500;3,6000;1,0000;0,6240;3,8900;0,0414
06/09/2021;140;976,3600;29,4400;11,7700;18,2825;60,7400;1,8800;0,6240;3,8900;1,0000;0,1600;3,2700;0,0376
07/09/2021;141;985,2000;25,1000;12,5800;18,4250;79,1000;1,8900;0,1600;3,2700;1,0000;0,0000;2,2800;0,0269
08/09/2021;142;990,5500;20,7000;9,9100;18,3275;88,4000;1,3300;0,0000;2,2800;1,0000;0,0760;2,4100;0,0411
09/09/2021;143;997,6500;22,2300;11,9700;17,7950;88,3300;1,4900;0,0760;2,4100;1,0000;0,1030;3,2100;0,0511
10/09/2021;144;1003,7650;22,2300;8,5100;16,4425;79,8000;1,4000;0,1030;3,2100;1,0000;1,0480;2,9300;0,0228
11/09/2021;145;1010,2800;23,0300;7,7800;15,7375;80,6000;0,8800;1,0480;2,9300;1,0000;0,2750;3,3200;0,0413
12/09/2021;146;1018,1300;25,7000;7,5800;15,9400;73,5000;1,0300;0,2750;3,3200;1,0000;4,8040;2,0500;0,0435
13/09/2021;147;1024,9750;22,3000;11,3900;15,8900;82,1800;1,3000;4,8040;2,0500;1,0000;8,2990;1,0200;0,0292
14/09/2021;148;1030,3850;17,3100;13,5100;15,7700;98,3100;1,1600;8,2990;1,0200;1,0000;0,0000;2,3900;0,0312
15/09/2021;149;1038,2150;22,0900;13,5700;16,0850;85,9000;0,9100;0,0000;2,3900;1,0000;0,2490;3,0700;0,0435
16/09/2021;150;1045,5800;23,0300;11,7000;16,0025;80,0000;0,9600;0,2490;3,0700;1,0000;0,3020;3,1000;0,0230
17/09/2021;151;1052,3950;23,6300;8,3100;15,6775;84,5000;1,7900;0,3020;3,1000;1,0000;0,9300;2,8300;0,0452
18/09/2021;152;1056,6150;18,4400;4,8400;14,8100;79,4000;2,2700;0,9300;2,8300;1,0000;0,0000;2,7500;0,0266
19/09/2021;153;1062,0950;20,9600;3,4500;13,6650;77,8000;1,1500;0,0000;2,7500;1,0000;0,8310;2,9700;0,0559
20/09/2021;154;1066,4450;18,7000;4,4500;12,3800;78,1000;2,4700;0,8310;2,9700;1,0000;0,0000;2,3900;0,0751
21/09/2021;155;1070,9300;18,9700;2,8500;11,3825;77,4000;1,9100;0,0000;2,3900;1,0000;0,0700;2,5400;0,0271
22/09/2021;156;1075,4150;18,9700;4,8500;11,6075;76,4000;2,5500;0,0700;2,5400;1,0000;1,0720;3,7700;0,0480
23/09/2021;157;1081,7950;22,7600;5,7700;12,4875;68,9600;3,2100;1,0720;3,7700;1,0000;6,3520;1,3600;0,0291
24/09/2021;158;1086,4700;19,0400;10,3100;13,1700;95,0000;2,0300;6,3520;1,3600;1,0000;0,6840;1,4500;0,0556
25/09/2021;159;1090,2250;17,5100;7,7100;13,5200;94,6000;1,5300;0,6840;1,4500;1,0000;0,0000;2,1900;0,0210
26/09/2021;160;1095,1350;19,8200;6,8400;13,8325;86,3000;1,1400;0,0000;2,1900;1,0000;0,0000;1,8600;0,0472
27/09/2021;161;1100,3450;20,4200;9,7100;13,6725;87,7000;0,7700;0,0000;1,8600;1,0000;0,1270;2,4300;0,0269
28/09/2021;162;1105,6900;20,6900;7,9100;13,7175;81,6000;1,7300;0,1270;2,4300;1,0000;0,0000;2,3800;0,0369
29/09/2021;163;1110,9000;20,4200;4,8500;13,7125;81,2000;1,0800;0,0000;2,3800;1,0000;0,0790;2,0500;0,0245
30/09/2021;164;1116,3450;20,8900;4,7100;13,2500;88,0000;0,6700;0,0790;2,0500;1,0000;0,0220;2,5900;0,0523
01/10/2021;165;1122,6900;22,6900;7,1800;13,1375;80,5000;1,5500;0,0220;2,5900;1,0000;0,0000;1,9900;0,0274
