Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Riego_Recomendado_mm;Precip_D1_mm;ETo_D1_mm;Precip_D2_mm;ETo_D2_mm;Precip_D3_mm;ETo_D3_mm;Precip_D4_mm;ETo_D4_mm;Precip_D5_mm;ETo_D5_mm;Precip_D6_mm;ETo_D6_mm;Precip_D7_mm;ETo_D7_mm;Precio_Agua_Hoy
16/04/2005;0;0,0000;10,1500;0,6900;6,1325;69,3800;4,7400;0,0000;2,8700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0313
17/04/2005;0;0,0000;12,8700;5,6300;6,3375;77,6000;3,9800;0,0000;2,1800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0389
18/04/2005;0;0,0000;11,5400;1,8200;6,3000;70,8000;5,0100;0,0000;3,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0367
19/04/2005;0;0,0000;11,3400;3,1500;7,0200;76,6000;4,5300;0,0000;2,4200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0592
20/04/2005;0;0,0000;11,6800;5,2200;7,6500;77,3000;4,4400;0,0000;2,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0536
21/04/2005;0;0,0000;15,3400;7,7500;8,0600;79,1000;4,1100;0,0000;2,4400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0359
22/04/2005;0;0,0000;16,0700;4,4900;8,9875;75,2000;2,3500;3,2700;2,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0540
23/04/2005;1;1,1700;12,3400;2,1500;9,1825;81,3000;3,1800;0,5210;2,1800;0,0000;0,5280;2,7534;0,2760;3,8936;0,2010;3,8842;0,0000;5,1215;0,0000;6,5649;0,0000;4,1247;0,0000;4,4388;0,0505
24/04/2005;2;2,4400;12,5400;2,5500;8,9700;76,7000;3,5900;0,7830;2,6100;0,0000;0,8010;4,2400;0,3500;4,5616;0,0090;3,8652;0,2210;4,3406;0,0000;4,7370;0,4190;6,1527;0,0000;1,9724;0,0200
25/04/2005;3;5,6400;16,4000;1,7500;8,5650;67,3000;3,0700;0,0210;3,9300;4,8660;0,8930;3,9232;0,0000;3,2846;0,3190;6,0125;0,0000;3,4300;0,0000;2,3398;0,0000;2,9975;0,0000;1,9428;0,0301
26/04/2005;4;9,5400;17,8000;2,0200;8,4400;71,0000;2,2500;0,2530;3,7000;6,1880;0,0000;4,0708;0,3430;4,4034;0,0000;4,8378;0,0100;5,8227;0,0010;5,5575;0,5600;2,4164;0,1170;2,4172;0,0293
27/04/2005;5;14,9400;20,8000;1,0200;9,4800;60,2100;1,6200;0,2800;4,3000;4,0500;0,0000;5,0447;0,6290;4,6448;0,5260;5,6710;0,0000;1,4170;0,0000;4,7653;0,0660;3,2678;0,0000;5,2144;0,0200
28/04/2005;6;21,7400;23,6000;4,8900;11,2350;52,8800;2,0700;0,9880;4,9600;5,1220;0,0840;4,9785;0,6750;3,6363;0,1010;3,1026;0,0530;5,5290;0,4440;2,9194;0,0000;5,5035;0,0000;6,2100;0,0410
29/04/2005;7;29,4700;25,4600;4,5600;12,9300;49,9800;1,6400;0,0000;5,0600;5,5490;0,0000;5,1376;0,0000;3,9434;0,0000;3,6051;0,0000;3,6365;0,0160;1,9047;0,2200;5,2652;0,5290;6,8582;0,0302
30/04/2005;8;36,3400;23,7400;6,7600;14,4425;54,0100;2,5100;0,0240;4,9000;5,6210;0,6370;4,5601;0,3900;4,5200;0,0000;3,9348;0,2090;5,3495;0,7300;4,3707;0,1260;6,3129;0,0000;5,0412;0,0608
01/05/2005;9;41,5400;20,4000;9,1500;15,2300;65,3100;2,9700;0,0000;4,1600;4,7080;0,0340;4,8371;0,8420;3,5109;0,0000;3,4838;0,0000;5,7373;0,6610;5,3594;0,3780;3,1921;0,8270;1,5750;0,0440
02/05/2005;10;45,8100;18,5400;6,0200;14,6650;65,5300;4,0600;0,5820;4,5600;6,6280;0,2620;3,3760;0,0000;3,2315;0,0000;4,1675;0,3590;4,8905;0,0000;6,3367;0,0000;4,6544;0,5020;7,5819;0,0234
03/05/2005;11;49,5100;17,4000;1,2300;13,2500;68,1700;1,6300;0,7130;3,2500;3,3770;0,2490;3,4673;0,0000;5,0278;0,0000;4,5092;0,5090;5,1913;0,2350;3,7021;0,0140;5,7894;2,7300;3,7200;0,0392
04/05/2005;12;53,4450;17,8700;3,6900;11,9925;65,2700;2,5400;0,0000;4,0000;0,0000;0,0000;4,2971;0,1810;3,0452;0,0000;4,0722;0,5260;6,5875;0,0000;4,7562;5,0930;2,3376;7,7360;1,3806;0,0425
05/05/2005;13;57,8450;18,8000;0,7000;10,7975;59,1600;1,7700;0,0000;4,4200;0,0000;0,3050;4,1680;0,0000;6,3654;0,0200;5,4646;0,0000;5,4792;5,4710;3,1215;11,6210;1,6034;3,4810;2,1963;0,0528
06/05/2005;14;63,4450;21,2000;0,3600;10,7400;55,1000;1,5100;0,2440;4,6400;4,7480;0,0000;4,9672;0,3450;4,8058;0,2530;4,8207;3,5970;3,2011;9,5210;0,6385;0,9530;2,8119;3,6360;0,7740;0,0262
07/05/2005;15;70,2450;23,6000;2,7500;11,6100;51,0500;1,3800;0,0000;4,9200;0,0000;0,0000;5,3882;0,3370;4,0670;2,5470;2,3954;14,0690;1,7856;5,2420;2,6819;1,2250;3,3577;0,0000;4,2508;0,0290
08/05/2005;16;77,5750;24,6600;5,6300;12,8225;48,3000;1,7900;0,1070;5,2500;5,3940;0,7370;4,4192;2,4310;2,8639;4,6820;1,9922;1,0890;2,2292;3,7500;1,9343;0,0000;3,6686;0,6330;3,3397;0,0620
09/05/2005;17;83,8450;22,5400;8,6800;13,9750;62,2700;3,1700;0,0000;5,0000;0,0000;2,9490;2,5881;7,5320;1,6254;6,9710;2,2705;3,7050;2,0004;0,0000;5,0137;0,0000;3,6992;11,6410;3,2829;0,0511
10/05/2005;18;86,5150;15,3400;5,5600;13,6600;76,9000;2,1300;0,5470;2,6000;0,0000;8,9110;1,6515;3,9620;2,7996;3,4430;3,6047;0,0000;3,8240;0,0000;4,4193;5,9100;1,7040;0,1600;3,9215;0,0355
11/05/2005;19;88,5200;14,0100;3,8200;12,5800;87,0000;1,5100;8,7050;1,7800;0,0000;4,5090;3,1607;3,3420;2,6132;0,5070;4,5026;0,0000;2,4963;9,8530;2,3996;0,3250;4,2384;1,1210;3,3965;0,0385
12/05/2005;20;91,9550;16,8700;6,3500;11,3225;84,5000;1,3700;1,5650;2,8400;0,0000;2,5750;2,4454;0,0000;3,7874;0,1500;4,5822;7,9060;1,1743;0,0000;3,6160;0,6510;2,9718;0,0000;5,0879;0,0385
13/05/2005;21;93,9250;13,9400;5,2900;10,0050;83,0000;2,4700;0,3760;2,5800;0,0000;0,0000;3,9754;0,4610;4,8311;7,8570;2,0374;0,0000;5,9897;0,3720;4,2894;0,0000;8,0977;0,5790;7,3639;0,0360
14/05/2005;22;96,3950;14,9400;5,2900;9,8950;71,5000;3,2300;0,0000;3,7800;6,1260;0,0000;4,2691;6,1230;1,5105;0,0000;4,2412;0,1150;7,4477;0,1280;4,8821;1,0430;3,8758;0,0000;6,5149;0,0684
15/05/2005;23;98,9000;15,0100;6,4100;9,9150;70,3000;3,8700;0,7600;3,7900;0,0000;8,4960;1,8815;0,0000;4,6342;0,9940;3,4310;0,0000;3,4624;0,0000;5,6944;0,3800;4,2569;0,0000;7,0768;0,0418
16/05/2005;24;99,0100;10,2200;5,0900;8,9750;83,1000;2,4900;3,4040;1,8200;11,5260;0,0000;4,5820;0,0000;4,2760;0,0000;3,6653;0,4130;5,4855;0,0000;4,0131;0,4880;1,8437;0,3760;4,9695;0,0455
17/05/2005;25;101,5450;15,0700;3,3500;8,8975;67,8400;2,8900;0,0000;3,9700;0,0000;1,1680;4,6634;0,4270;4,8803;0,0000;5,6872;0,0000;3,2476;0,3760;5,4164;0,2440;3,2393;0,0000;3,0029;0,0488
18/05/2005;26;106,6150;20,1400;1,2300;9,2350;64,6400;1,7200;0,0000;4,5400;10,0710;0,0000;5,1254;0,6690;5,3212;0,0000;3,1758;0,2780;5,9453;0,0000;4,4604;0,0000;7,3982;0,0000;5,7504;0,0488
19/05/2005;27;113,5150;23,8000;3,9600;10,5900;56,9200;2,0200;0,0000;5,2600;4,3590;0,5210;4,7555;0,1650;3,6804;0,0000;5,5929;0,3640;4,8147;0,7300;4,0774;0,6870;9,3299;0,4880;5,0162;0,0391
20/05/2005;28;120,4150;23,8000;7,1600;12,6775;59,0000;2,6200;1,0560;5,4400;6,0070;0,1160;3,6684;0,9560;4,7149;0,0000;4,7356;0,1340;4,6188;0,0000;3,5838;0,0230;6,9604;0,8560;7,9929;0,0407
21/05/2005;29;124,0550;17,2800;7,3500;13,5875;66,6800;2,4900;0,1850;3,5000;7,7780;0,0000;4,5483;0,5920;5,1326;0,0000;6,5669;0,0000;6,5013;0,5860;4,3302;0,0000;13,3073;0,3690;10,0777;0,0432
22/05/2005;30;126,9250;15,7400;4,9600;13,2050;62,1700;4,0500;0,0000;4,6500;6,5330;0,7770;4,2357;0,0000;6,7927;0,1680;7,5405;0,0000;10,0051;0,3910;8,7554;0,2710;5,5157;0,0000;2,5847;0,0450
23/05/2005;31;131,1900;18,5300;2,5500;12,2000;57,9000;1,5000;0,0000;4,6100;3,0710;0,6340;5,2445;0,0780;6,5224;0,0000;3,9925;0,5800;5,5407;0,0000;4,1055;0,0000;1,6182;0,6350;3,8852;0,0548
24/05/2005;32;138,5500;24,7200;4,0900;12,1225;47,9700;1,3400;0,0110;5,2500;8,9220;0,0000;7,0345;0,3720;5,3449;0,2900;8,0935;0,0000;6,2523;0,0000;2,4101;0,2060;7,3278;0,1640;6,0266;0,0200
25/05/2005;33;147,9800;28,8600;7,6200;13,7650;47,7600;1,9800;0,0000;6,3700;5,7860;0,5550;6,9690;0,0000;7,2528;0,3350;6,2270;0,4670;2,3590;0,0000;2,4325;0,4750;7,7847;0,2410;8,9455;0,0288
26/05/2005;34;158,1800;29,7200;10,6800;16,4675;49,3600;1,9000;0,0000;6,4300;7,8340;0,1210;7,3722;0,0000;5,2869;0,0000;3,4222;0,8850;6,5412;0,0360;6,2932;0,4150;9,1047;0,3190;4,5235;0,0599
27/05/2005;35;167,2250;26,4000;11,6900;18,5650;52,3900;3,2900;0,0000;6,7500;6,8690;0,0000;5,2462;0,0000;3,9425;0,2730;5,7121;0,0620;4,6432;0,0000;7,4683;0,0000;1,7790;0,0200;10,8816;0,0349
28/05/2005;36;175,9050;26,2700;11,0900;19,2500;58,2500;2,5700;0,5040;5,8300;6,7940;0,4510;2,8290;0,0000;5,8796;0,0000;5,8554;0,0000;6,1660;0,0000;8,3247;0,3110;4,5432;0,1120;4,2620;0,0442
29/05/2005;37;181,9750;22,1400;9,8200;18,2850;74,3000;2,2200;0,2230;3,3300;4,6670;0,0000;4,8434;1,1490;4,3928;0,0000;7,5547;0,0000;6,3529;0,8960;6,2898;0,0000;7,7228;0,8410;2,9615;0,0291
30/05/2005;38;188,0950;22,2400;8,1900;16,9725;62,6800;2,4700;0,4000;5,4300;0,0000;0,1690;5,5004;0,0000;6,2063;0,0000;5,6575;0,7200;6,2485;0,0000;6,5634;0,0000;6,3675;0,3000;2,7925;0,0200
31/05/2005;39;195,2300;24,2700;3,0900;15,7875;45,0000;1,8500;0,6020;5,4500;13,0200;0,0000;5,2700;0,0000;5,7336;0,4910;7,7790;0,0000;7,5049;0,0120;6,9361;0,0000;5,7358;0,0000;6,4170;0,0551
01/06/2005;40;203,1600;25,8600;4,0900;15,3975;45,2400;1,5900;0,0000;5,8100;0,0000;0,1680;5,5120;0,0000;6,7977;0,0250;7,3152;0,0000;5,3185;0,0480;5,1521;0,4110;2,4666;1,0740;6,9512;0,0200
02/06/2005;41;212,2550;28,1900;7,7600;16,3875;49,6200;1,5500;0,1750;5,9300;10,4490;0,4210;6,3475;0,0000;5,6744;0,3100;5,3829;0,0310;4,9258;0,0000;6,2499;0,7460;6,8828;0,0000;5,5047;0,0455
03/06/2005;42;219,9500;25,3900;9,3500;17,1650;48,3400;3,4300;0,0000;6,6000;5,8140;0,9420;7,0679;0,2450;6,6421;0,0000;4,8104;0,0000;4,4283;0,4720;9,0551;0,1400;6,1938;0,0000;5,3527;0,0663
04/06/2005;43;228,0800;26,2600;6,7600;17,6225;53,7200;1,3500;0,0000;5,6600;7,2120;0,0000;5,0347;0,0000;5,3631;0,0000;6,2369;0,0580;8,8403;0,8150;4,2216;0,0000;5,5299;0,1330;5,1367;0,0712
05/06/2005;44;237,1750;28,1900;6,7600;17,9550;54,3400;1,2800;0,0000;5,8700;0,0000;0,0000;5,7506;0,0000;6,4653;0,8430;4,5700;0,0000;3,9759;0,3730;3,1437;0,7140;2,5233;0,0000;2,4491;0,0200
06/06/2005;45;245,8700;27,3900;7,5600;17,7675;46,7200;1,8700;0,0000;6,0800;13,3100;0,2210;5,9377;0,1300;6,5836;0,1330;5,5701;0,0000;6,7793;0,7950;8,6408;0,0000;3,5536;0,5240;4,6707;0,0480
07/06/2005;46;254,0000;26,2600;7,4200;17,5575;51,3400;2,1300;0,0000;6,2200;0,0000;0,1390;8,3639;0,0000;8,6630;0,0000;5,5562;0,9180;6,3367;0,0000;5,1335;3,2160;4,7434;0,0000;3,7688;0,0526
08/06/2005;47;263,8300;29,6600;7,4800;18,3825;37,9200;2,0300;0,0000;6,9000;10,4510;0,7530;6,1567;0,0000;6,6406;0,4350;5,4348;0,5250;3,9578;0,9170;5,0105;0,0000;4,9981;0,0000;2,5335;0,0392
09/06/2005;48;273,7600;29,8600;6,6900;18,8675;35,4600;1,5400;1,2330;6,4700;6,1190;0,0000;4,9193;0,0240;5,3834;0,0000;5,4004;4,5770;5,0680;0,4220;6,3070;0,3930;5,1088;0,0000;9,2953;0,0653
10/06/2005;49;281,8300;26,1400;6,6900;18,7675;42,6700;1,7900;0,0000;5,2200;4,7270;0,0000;6,7700;0,0000;7,3713;3,9590;3,6004;0,0000;3,7008;0,2330;5,2554;0,0000;3,3272;0,7600;4,5668;0,0386
11/06/2005;50;291,6000;28,9200;10,6200;19,3100;50,1700;2,1200;0,0000;6,5100;8,1460;0,0000;6,5669;3,5590;3,2168;0,2140;6,7883;0,0000;5,7248;0,0000;8,7506;0,0000;7,5514;0,9500;2,0970;0,0333
12/06/2005;51;299,4000;25,6000;8,8200;18,8800;53,9000;2,3700;0,0730;6,1900;7,1830;2,8110;4,6177;0,0000;5,8534;0,0000;5,6399;0,0000;6,4655;0,0000;2,7364;0,5710;7,0573;0,0000;8,0882;0,0373
13/06/2005;52;305,1450;20,5400;10,9500;17,5975;70,1000;2,3600;0,4330;3,9800;7,2550;0,0000;4,5802;0,0000;4,6738;0,0000;4,7237;0,0000;6,5913;0,7930;7,2852;1,4130;5,4457;0,4540;6,1681;0,0468
14/06/2005;53;311,5450;22,8000;9,6200;17,0300;62,3500;2,6700;0,2500;5,1600;0,0000;0,3330;5,1147;0,0000;6,4489;0,6140;5,7394;0,0000;9,9609;1,1410;10,0973;0,4200;3,5104;0,0000;5,2903;0,0395
15/06/2005;54;318,7100;24,3300;9,6200;16,4125;61,8900;2,5500;0,0000;5,4800;13,9230;0,0300;5,6246;0,0000;6,7041;0,1210;5,6133;0,2600;6,3684;0,0000;9,1486;0,0000;6,5631;0,0100;3,2208;0,0416
16/06/2005;55;327,9150;28,2600;10,1500;16,9150;56,8300;1,4700;0,0000;6,0200;0,0000;0,0000;5,8513;0,0000;6,1943;0,4830;7,9007;0,2320;3,1621;0,8020;3,6687;0,2880;5,3593;0,8050;8,6476;0,0495
17/06/2005;56;338,3250;31,3300;10,8200;18,8550;51,1400;1,4100;0,0000;6,4000;12,2230;0,0950;7,8481;1,1660;6,4825;0,0000;5,1827;0,0000;4,7091;0,5280;5,2528;0,7740;8,7544;1,5220;4,7093;0,0603
18/06/2005;57;350,5000;32,7900;14,3500;20,9200;46,9500;2,0700;0,5640;6,9900;0,0000;0,4310;6,7433;1,1620;5,4288;0,2510;4,5871;0,4660;4,1078;0,8410;6,2121;1,1320;3,0275;1,3540;3,3030;0,0526
19/06/2005;58;362,0450;31,9300;13,0900;22,1325;54,1000;2,0700;0,2040;6,4400;12,1170;0,1700;5,3724;0,4570;6,6098;0,0000;5,1595;1,5090;4,3834;0,1820;4,4684;0,4300;5,6085;0,0000;5,8974;0,0367
20/06/2005;59;373,0550;30,3300;12,0200;22,3750;60,3300;1,5300;0,4480;5,7700;0,0000;0,0000;5,3639;0,0000;6,1013;2,1960;3,8073;0,0000;5,5762;0,1860;5,5094;0,9340;4,6480;0,0000;6,9052;0,0396
21/06/2005;60;383,5250;29,5900;11,3500;22,1200;59,0800;1,4800;0,0000;5,9000;11,2680;0,1350;5,9475;2,2640;6,4093;0,0090;4,9324;0,2520;7,9042;0,0000;5,9975;0,0000;3,5007;0,3130;2,8474;0,0200
22/06/2005;61;394,0000;31,7300;10,9500;21,6000;55,6500;1,4500;0,0000;5,6900;8,2730;1,2410;6,6724;0,1490;7,4559;0,0000;5,1698;0,1680;7,2560;0,0000;3,9964;0,0000;6,9035;0,0000;3,3584;0,0540
23/06/2005;62;405,6700;26,8600;16,4800;21,3500;57,9900;2,9800;0,0000;5,7500;0,0000;0,5690;4,8547;0,9690;6,9653;0,0530;6,3654;0,0000;4,6574;0,0460;4,6429;0,0000;9,7856;0,0000;9,5683;0,0200
24/06/2005;63;416,9400;28,3900;14,1500;21,1600;62,6700;2,2400;0,0000;5,8400;10,1020;0,0000;4,7775;0,3570;6,9804;0,0000;5,7529;0,6750;5,3991;0,9440;3,9440;0,0000;4,1583;0,2940;5,6563;0,0446
25/06/2005;64;427,2400;26,6600;13,9400;20,5475;66,6100;2,1400;0,0000;5,4800;0,0000;0,0000;6,0562;0,0260;5,9476;0,0000;6,0957;0,3720;5,5888;0,0000;6,8282;0,3480;3,4858;0,0000;6,9286;0,0200
26/06/2005;65;436,4450;27,9900;10,4200;19,9775;58,2000;1,4700;0,0000;5,9100;16,2960;0,0000;6,5884;0,5400;4,7426;0,3170;6,5258;0,3950;6,5286;0,0780;5,7854;0,0000;5,6502;0,0050;12,9817;0,0557
27/06/2005;66;445,3100;27,7300;9,8200;19,4950;47,8400;2,5200;0,4510;6,3400;0,0000;0,7440;4,7722;0,0000;5,0386;0,9860;6,7263;0,2210;4,1440;0,0000;5,5133;0,0000;6,6941;1,0980;9,6555;0,0344
28/06/2005;67;451,4100;22,2000;9,4200;18,3525;63,9400;3,1900;0,0000;5,4700;9,7420;0,0000;4,9809;1,0170;6,0945;0,0000;5,7699;0,3150;5,8047;0,2280;6,9224;0,0220;8,8379;0,0000;2,7349;0,0354
29/06/2005;68;456,6800;20,5400;8,4100;17,4425;65,0200;3,2800;0,0000;4,9600;0,0000;0,0000;5,1678;0,0000;5,3924;0,0000;7,7772;0,0000;9,0681;0,0000;7,4572;0,0000;4,0408;0,9640;3,2275;0,0442
30/06/2005;69;463,3800;23,4000;9,0800;16,6700;61,0100;3,3500;0,0000;5,9000;13,9600;0,0000;5,3155;0,6620;5,4868;0,2180;8,8015;0,0000;6,8059;0,0000;5,2781;0,4740;7,7729;0,0000;4,5915;0,0672
01/07/2005;70;471,4750;26,1900;7,8800;16,2350;56,5700;1,4500;0,0000;5,5600;0,0000;0,2190;5,9855;1,1950;7,0403;0,0130;5,2404;0,1650;5,4167;0,0060;3,1357;0,0000;4,8193;0,4950;9,2826;0,0464
02/07/2005;71;481,4750;29,7200;10,2800;17,5325;58,4400;1,2200;0,0000;5,9400;12,4520;0,8270;7,5266;0,0000;5,2999;0,0000;6,2311;0,1210;8,4100;0,0000;4,6147;0,0300;4,9956;0,3020;4,4116;0,0451
03/07/2005;72;493,5800;31,9300;14,2100;19,3300;56,2700;2,7800;0,0000;7,6200;0,0000;0,0000;6,6365;0,2720;4,9841;0,0000;4,4696;0,0000;7,4911;0,3310;5,8046;0,0000;6,7331;0,7030;5,3665;0,0270
04/07/2005;73;500,8200;24,0600;10,4200;19,4400;54,3900;2,9700;0,4850;6,2900;11,2820;0,0000;5,7611;0,2830;5,1894;0,1480;6,1180;0,4120;4,0630;0,1270;5,4368;0,0000;3,6504;0,2050;5,4018;0,0310
05/07/2005;74;509,3950;27,1300;10,0200;19,5400;58,3200;1,8500;0,0200;5,9600;0,0000;0,0000;6,3392;0,1580;6,0390;0,0190;6,6565;0,5530;5,0199;0,0000;4,6731;0,0000;2,6453;0,3220;5,1061;0,0344
06/07/2005;75;518,7700;26,7300;12,0200;18,9650;62,5700;1,6300;0,1220;5,8700;16,9050;0,0000;5,6248;0,1460;6,0598;0,0000;5,3210;0,5100;5,9547;0,7090;9,1117;0,0000;5,8679;0,7940;7,7731;0,0200
07/07/2005;76;526,9050;26,2700;8,9500;17,5900;54,1100;2,1100;0,5530;6,1100;0,0000;1,1130;4,7838;0,0000;5,9933;0,4780;5,3476;0,0000;6,1410;0,0000;4,2312;1,2450;6,3715;0,8640;11,0118;0,0476
08/07/2005;77;534,5700;25,3300;6,4300;17,3650;59,4300;1,5800;0,0000;5,5700;0,0000;0,0000;6,5191;0,2910;6,0533;0,7420;6,0402;0,0000;3,2518;0,0000;4,2300;0,0500;6,3169;0,0000;2,8693;0,0707
09/07/2005;78;542,5700;26,0000;7,6200;17,1325;62,1600;1,5100;0,0000;5,5400;19,6180;0,0000;6,5063;0,3510;6,4344;0,6550;5,1491;0,4330;5,3780;0,9550;7,4491;0,0000;7,4128;0,0000;12,1828;0,0265
10/07/2005;79;550,2350;25,3300;7,9500;16,7400;56,4300;1,8800;0,1230;5,7900;0,0000;0,0000;6,6760;0,0000;6,3592;0,0800;4,3979;0,4390;8,1189;0,0000;6,5319;1,1470;8,8250;0,3280;6,3721;0,0278
11/07/2005;80;559,0650;27,6600;8,0300;17,2125;53,5800;1,5200;0,0000;5,9900;0,0000;1,1700;6,7262;0,7870;6,9766;0,0000;8,9557;0,0000;5,5693;0,6810;8,5430;0,0000;1,8774;0,0000;6,4345;0,0422
12/07/2005;81;568,6350;28,9200;10,2200;18,3425;53,2300;1,8900;0,0000;6,2000;16,4300;0,0000;6,6804;0,3270;7,7625;1,0170;5,9573;0,0740;5,2895;0,0000;4,7863;0,0000;3,6838;0,0000;6,6537;0,0200
13/07/2005;82;579,0700;29,3200;11,5500;19,3125;55,5800;1,6900;0,3540;5,9800;0,0000;0,7500;6,6616;0,0000;7,7762;0,0680;5,3893;0,0000;4,8606;0,5370;4,5940;0,0000;5,7869;0,0000;8,0035;0,0202
14/07/2005;83;590,3450;32,3300;12,5500;20,7350;52,4500;1,8000;0,0000;6,7700;0,0000;0,5660;6,0880;0,0000;6,2301;0,0000;5,1672;0,6760;4,0713;0,0000;4,1003;0,2850;3,4495;0,2020;6,9627;0,0200
15/07/2005;84;601,3550;30,5300;12,0200;21,4150;56,1900;1,7800;0,0000;6,4700;20,7690;0,2000;6,1922;0,8150;6,1848;0,4000;4,4065;0,2590;6,8751;0,5470;8,5421;0,5500;6,6638;0,0000;6,0328;0,0200
16/07/2005;85;610,9600;29,1900;10,0200;21,2275;54,4200;1,9000;0,3370;6,4100;0,0000;0,0000;4,9217;0,0000;5,7352;0,0000;6,6943;0,0000;5,9084;0,1070;7,8250;0,0000;9,0039;0,2100;8,6236;0,0483
17/07/2005;86;618,8650;25,4600;10,3500;20,4150;66,7300;1,9000;0,1610;5,1400;0,0000;0,2640;5,8509;0,2030;5,1217;0,1160;5,4330;0,5870;4,7540;0,2890;6,0064;0,2530;3,7309;0,0000;6,9482;0,0385
18/07/2005;87;626,6700;24,0600;11,5500;19,0400;61,2000;2,7800;0,3970;5,7800;0,0000;0,0000;4,9813;0,0000;5,8511;0,4160;5,9550;1,0470;6,5487;0,2820;5,1033;0,0120;4,6135;0,5000;3,1672;0,0412
19/07/2005;88;635,2000;27,0600;8,4800;18,2225;64,6600;1,2600;0,0000;5,4000;21,1570;0,1230;7,2695;0,0000;6,6463;0,3440;5,7967;0,4570;4,4074;0,0210;5,6405;0,5450;6,1870;0,0000;3,3451;0,0366
20/07/2005;89;645,7450;30,5300;11,0900;18,5175;52,9400;1,4100;0,1850;6,0100;0,0000;0,6800;6,5476;0,0020;5,3076;0,1160;5,0573;0,9110;5,0818;0,0360;4,6671;0,0000;4,7198;5,2080;1,5016;0,0531
21/07/2005;90;656,1550;31,5900;10,8200;19,3875;51,3500;1,3800;0,0000;5,9800;0,0000;0,0000;5,9762;0,0810;8,1143;0,0000;4,3822;0,0700;5,5167;0,0290;3,9187;3,9680;5,8118;11,9620;2,6917;0,0204
22/07/2005;91;666,6250;29,5200;11,4200;20,1625;55,1500;1,4400;0,0560;5,8200;0,0000;0,0410;5,4074;0,3000;6,8671;0,6210;5,4781;0,2570;4,1686;2,2110;3,2224;7,0180;1,6250;0,0000;7,0953;0,0715
23/07/2005;92;676,3650;28,8600;10,6200;20,5250;56,9100;2,1300;0,0000;6,1800;17,0770;0,3400;5,9684;0,0000;4,3835;0,0000;4,5554;2,6940;1,7513;0,0000;5,1349;0,2140;5,4295;0,0000;7,6444;0,0468
24/07/2005;93;685,9100;25,4000;13,6900;20,1475;64,6500;2,6600;0,1540;5,7200;0,0000;0,1530;4,0033;0,1270;2,8723;3,5790;3,3004;13,6930;3,1155;0,7510;5,1151;0,0000;9,3702;0,9510;6,1584;0,0451
25/07/2005;94;694,6550;25,2000;12,2900;19,4750;67,7700;2,0000;0,0000;4,7800;0,0000;0,0000;3,7058;1,3390;3,9585;5,3390;3,5499;0,5660;5,0942;0,5240;4,1035;0,0000;3,2298;0,0000;7,6462;0,0200
26/07/2005;95;702,3250;24,4600;10,8800;19,0150;69,6200;1,2100;0,7840;3,7600;0,0000;2,8910;2,9331;9,5420;4,1989;0,0000;5,1750;0,1280;4,8721;0,5360;3,9238;0,0000;7,2925;0,1690;3,4400;0,0636
27/07/2005;96;709,9650;21,2700;14,0100;18,4125;75,9000;2,9800;0,5220;3,7800;0,0000;5,6210;4,6616;0,0000;4,7186;0,0000;4,6186;0,1270;2,7935;0,0800;6,9894;0,1650;8,3935;0,0000;4,4364;0,0204
28/07/2005;97;716,8400;22,3300;11,4200;17,5575;76,4000;3,0100;5,9750;4,5100;0,0000;0,0000;5,3644;0,0000;4,7460;0,2040;3,6498;0,3080;4,4613;0,9130;4,8270;0,3070;4,8723;0,2140;6,0562;0,0200
29/07/2005;98;721,4750;19,2700;9,8200;16,4975;67,0800;3,3800;0,0000;4,8500;0,0000;0,0000;4,9622;0,1830;5,2023;0,0000;5,2480;0,0000;4,7875;0,0000;3,8005;0,0700;1,5480;0,1710;7,5671;0,0388
30/07/2005;99;727,3750;21,8000;7,0200;15,4225;63,5200;1,5200;0,4540;4,8300;32,7750;0,0000;5,7141;0,0000;5,1437;0,0000;6,1430;0,0000;6,1728;0,0000;3,7424;0,0000;5,9744;0,1350;8,6995;0,0200
