Fecha;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
05/03/2008;0,0000;0,2945;0,4199;0,3605;0,5721;0,5596;0,0000;0,2979;0,0000;0,1491;0,1530
06/03/2008;0,0000;0,3681;0,3085;0,3113;0,5760;0,1496;0,0000;0,2533;0,0076;0,2271;0,4148
07/03/2008;0,0000;0,4871;0,3214;0,2808;0,6241;0,2548;0,0000;0,3596;0,0011;0,2558;0,6410
08/03/2008;0,0000;0,4650;0,4562;0,3040;0,7200;0,3449;0,0000;0,3373;0,0000;0,1228;0,1605
09/03/2008;0,0000;0,3163;0,5383;0,3245;0,7030;0,5914;0,0000;0,3005;0,0000;0,1973;0,4338
10/03/2008;0,0000;0,4253;0,5438;0,3647;0,7510;0,8047;0,0000;0,2703;0,0047;0,2072;0,5828
11/03/2008;0,0000;0,4670;0,5818;0,4126;0,7670;0,5319;0,0000;0,2585;0,0001;0,2552;0,2041
12/03/2008;0,0000;0,4951;0,5695;0,4347;0,6966;0,2936;0,0000;0,3320;0,0176;0,2519;0,2185
13/03/2008;0,0000;0,5202;0,4762;0,4526;0,7450;0,1482;0,0000;0,3110;0,0000;0,2722;0,1393
14/03/2008;0,0000;0,5388;0,5164;0,4735;0,7380;0,2175;0,0000;0,3294;0,0000;0,2837;0,2116
15/03/2008;0,0000;0,4203;0,6567;0,4658;0,7020;0,5596;0,0000;0,3438;0,0056;0,2243;0,2272
16/03/2008;0,0000;0,4032;0,5328;0,4514;0,6923;0,4931;0,0000;0,3294;0,0328;0,2156;0,1766
17/03/2008;0,0000;0,4702;0,5036;0,4385;0,8280;0,2936;0,0051;0,3071;0,0236;0,2600;0,3017
18/03/2008;0,0000;0,3814;0,4778;0,4043;0,7980;0,2424;0,0000;0,2808;0,0140;0,2079;0,2225
19/03/2008;0,0000;0,3784;0,4051;0,3644;0,7560;0,2950;0,0000;0,2795;0,0006;0,2183;0,4657
20/03/2008;0,0000;0,3681;0,3359;0,3293;0,6030;0,2825;0,0000;0,3399;0,0026;0,3933;0,7758
21/03/2008;0,0000;0,5154;0,3961;0,3279;0,6650;0,4792;0,0000;0,4711;0,0272;0,2080;0,5394
22/03/2008;0,0000;0,2995;0,4417;0,3213;0,7610;0,7438;0,0000;0,2677;0,0000;0,2347;0,1704
23/03/2008;0,0000;0,2747;0,4234;0,3077;0,7030;0,6704;0,0000;0,3058;0,0047;0,2109;0,3443
24/03/2008;0,0000;0,3851;0,5473;0,3328;0,7430;0,7050;0,0000;0,3176;0,0000;0,3522;0,6919
25/03/2008;0,0000;0,4032;0,6001;0,3483;0,7200;0,5803;0,0000;0,3517;0,0177;0,2069;0,2757
26/03/2008;0,0000;0,2762;0,4962;0,3441;0,8230;0,6053;0,0000;0,2218;0,0053;0,1991;0,4606
27/03/2008;0,0000;0,4419;0,5126;0,3946;0,8340;0,6731;0,0000;0,2900;0,0000;0,2150;0,4499
28/03/2008;0,0000;0,4451;0,5325;0,4168;0,7320;0,4266;0,0000;0,2966;0,0034;0,3510;0,0665
29/03/2008;0,0000;0,5388;0,4489;0,4256;0,6776;0,2825;0,0000;0,4370;0,0030;0,2598;0,3411
30/03/2008;0,0000;0,3397;0,5547;0,4418;0,7550;0,6066;0,0000;0,2913;0,0000;0,3121;0,1247
31/03/2008;0,0000;0,4168;0,4852;0,4295;0,7050;0,5319;0,0000;0,3990;0,0345;0,2991;0,8770
01/04/2008;0,0000;0,5518;0,5618;0,4357;0,7150;0,2812;0,0000;0,4633;0,0257;0,3521;0,4060
02/04/2008;0,0000;0,5923;0,4669;0,4422;0,7020;0,1745;0,0000;0,4475;0,0000;0,5690;0,2260
03/04/2008;0,0000;0,6543;0,5000;0,4804;0,5481;0,2216;0,0000;0,5564;0,0064;0,4452;0,0000
04/04/2008;0,0000;0,6392;0,4308;0,5069;0,5186;0,1939;0,0000;0,5276;0,0000;0,4312;0,5615
05/04/2008;0,0000;0,6239;0,5145;0,5120;0,4781;0,1981;0,0000;0,5394;0,0323;0,6120;0,3083
06/04/2008;0,0000;0,6375;0,5055;0,5217;0,5022;0,3906;0,0000;0,6496;0,0290;0,1504;0,4099
07/04/2008;0,0000;0,2747;0,4289;0,4720;0,8740;0,1828;0,0306;0,1627;0,2693;0,2720;0,3304
08/04/2008;0,0000;0,4451;0,6658;0,4630;0,8770;0,4875;0,1506;0,3136;0,1068;0,2109;0,1976
09/04/2008;0,0000;0,4921;0,6931;0,4626;0,8680;0,5305;0,1845;0,3517;0,1309;0,1636;0,2553
10/04/2008;0,0000;0,3635;0,5946;0,4354;0,8650;0,4889;0,1372;0,2047;0,0026;0,2820;0,2997
11/04/2008;0,0000;0,3698;0,4907;0,4412;0,6929;0,4044;0,0000;0,3517;0,0000;0,2390;0,4931
12/04/2008;0,0000;0,3801;0,4871;0,4159;0,7640;0,3435;0,0000;0,3084;0,0000;0,1464;0,3645
13/04/2008;0,0000;0,3500;0,5200;0,3793;0,8610;0,4363;0,0000;0,2454;0,0000;0,3095;0,6153
14/04/2008;0,0000;0,4183;0,4437;0,3676;0,6910;0,2147;0,0000;0,4160;0,0004;0,2222;0,4903
15/04/2008;0,0000;0,4667;0,4653;0,3850;0,6781;0,1482;0,0000;0,3937;0,1473;0,3466;0,5113
16/04/2008;0,0000;0,5571;0,5181;0,4161;0,6884;0,3740;0,1467;0,5184;0,0981;0,1809;0,4023
17/04/2008;0,0000;0,3698;0,6037;0,4285;0,7910;0,6219;0,0503;0,3202;0,0424;0,2440;0,3636
18/04/2008;0,0000;0,3583;0,5853;0,4333;0,8130;0,7175;0,0000;0,2874;0,1697;0,1738;0,2582
19/04/2008;0,0000;0,3399;0,5927;0,4226;0,9050;0,5637;0,1015;0,1916;0,0000;0,1836;0,2789
20/04/2008;0,0000;0,3515;0,6091;0,3962;0,8670;0,4266;0,0051;0,2507;0,0000;0,2678;0,1511
21/04/2008;0,0000;0,3801;0,6037;0,3977;0,7950;0,6122;0,0000;0,3451;0,0149;0,1757;0,5313
22/04/2008;0,0000;0,3964;0,6220;0,4145;0,8480;0,1939;0,0000;0,2270;0,0011;0,3016;0,0000
23/04/2008;0,0000;0,5569;0,6529;0,4601;0,7870;0,2465;0,0000;0,4029;0,0000;0,4193;0,4006
24/04/2008;0,0043;0,6224;0,5856;0,5068;0,6930;0,2147;0,0000;0,5564;0,0000;0,4607;0,2900
25/04/2008;0,0091;0,6593;0,6239;0,5579;0,6787;0,1579;0,0030;0,5617;0,0000;0,4270;0,9339
26/04/2008;0,0146;0,7027;0,6641;0,6111;0,6313;0,1551;0,0095;0,5577;0,0000;0,5303;0,6094
27/04/2008;0,0200;0,6909;0,7371;0,6435;0,6193;0,2992;0,0000;0,6234;0,0000;0,4854;0,9067
28/04/2008;0,0214;0,4434;0,6329;0,6262;0,5883;0,6842;0,0079;0,5525;0,0000;0,2439;0,5386
29/04/2008;0,0225;0,4168;0,5164;0,5709;0,7560;0,4917;0,0045;0,3556;0,0239;0,4615;0,0000
30/04/2008;0,0234;0,4050;0,5254;0,5013;0,7240;0,4640;0,0111;0,4331;0,0308;0,5012;0,0352
01/05/2008;0,0257;0,4969;0,4253;0,4392;0,6617;0,1773;0,0266;0,4895;0,0000;0,4107;0,2839
02/05/2008;0,0293;0,5805;0,5181;0,4465;0,6298;0,1814;0,0048;0,4908;0,0108;0,4050;0,0000
03/05/2008;0,0344;0,6759;0,6294;0,5055;0,6206;0,1676;0,0030;0,4974;0,0000;0,4274;0,5610
04/05/2008;0,0394;0,6658;0,7095;0,5752;0,6669;0,2008;0,0060;0,5328;0,0000;0,3501;0,1223
05/05/2008;0,0439;0,6407;0,6420;0,6218;0,7520;0,1274;0,0000;0,5144;0,1941;0,7204;0,3256
06/05/2008;0,0517;0,9038;0,7207;0,6595;0,6808;0,2438;0,2393;0,8163;0,1112;0,3031;0,3676
07/05/2008;0,0566;0,6608;0,7350;0,6599;0,8000;0,2119;0,0808;0,4672;0,3009;0,3807;0,6899
08/05/2008;0,0604;0,5938;0,7114;0,6397;0,8320;0,1662;0,1836;0,4475;0,0033;0,2252;0,4670
09/05/2008;0,0625;0,4788;0,7114;0,6121;0,8480;0,3490;0,0000;0,3346;0,0833;0,2482;0,0708
10/05/2008;0,0640;0,4451;0,6876;0,5644;0,8090;0,4072;0,0571;0,2638;0,0196;0,2927;0,9741
11/05/2008;0,0670;0,5388;0,7040;0,5462;0,7390;0,2355;0,0000;0,3491;0,0179;0,4373;0,3227
12/05/2008;0,0707;0,5905;0,6384;0,5453;0,7360;0,1814;0,0222;0,5853;0,0188;0,2356;0,0937
13/05/2008;0,0731;0,4989;0,6841;0,5519;0,8110;0,3449;0,0175;0,4094;0,0352;0,3780;0,1336
14/05/2008;0,0752;0,4820;0,6023;0,5510;0,7790;0,3227;0,0079;0,4659;0,0000;0,3007;0,0000
15/05/2008;0,0770;0,4652;0,6805;0,5321;0,8500;0,3698;0,0000;0,3425;0,0263;0,4733;0,3653
16/05/2008;0,0797;0,5220;0,6365;0,5158;0,7360;0,2022;0,0239;0,4803;0,0267;0,4050;0,0209
17/05/2008;0,0823;0,5169;0,6876;0,5123;0,7060;0,3532;0,0302;0,5328;0,1386;0,1616;0,3496
18/05/2008;0,0830;0,3932;0,6915;0,5037;0,8800;0,1551;0,2321;0,2139;0,0421;0,2933;0,3626
19/05/2008;0,0855;0,5072;0,6822;0,5086;0,7920;0,1828;0,0132;0,4475;0,0000;0,5547;0,5112
20/05/2008;0,0888;0,5619;0,5894;0,5160;0,7450;0,1537;0,0000;0,5433;0,0352;0,2626;0,1615
21/05/2008;0,0918;0,5370;0,6751;0,5253;0,8270;0,2424;0,0306;0,3780;0,1359;0,2891;0,6187
22/05/2008;0,0946;0,5287;0,7404;0,5554;0,8150;0,3006;0,1143;0,4199;0,0141;0,3719;0,6382
23/05/2008;0,0974;0,5290;0,7350;0,5741;0,8220;0,4391;0,0226;0,4514;0,0194;0,3767;0,4432
24/05/2008;0,0987;0,4283;0,6239;0,5542;0,7920;0,2756;0,0155;0,3766;0,0042;0,2846;0,5587
25/05/2008;0,1007;0,4818;0,5747;0,5294;0,8120;0,2036;0,0000;0,3871;0,0000;0,2478;0,0000
26/05/2008;0,1019;0,4236;0,6603;0,5025;0,8570;0,3255;0,0000;0,3058;0,0000;0,3987;0,2100
27/05/2008;0,1042;0,4969;0,6586;0,4833;0,7900;0,2410;0,0000;0,4436;0,0000;0,2474;0,5975
28/05/2008;0,1054;0,4251;0,6712;0,4917;0,8120;0,1731;0,0129;0,2900;0,0824;0,2758;0,6944
29/05/2008;0,1077;0,4936;0,6969;0,5055;0,8590;0,2410;0,0698;0,3832;0,0166;0,3760;0,3473
30/05/2008;0,1107;0,5385;0,6931;0,5298;0,7890;0,2050;0,0000;0,4974;0,2560;0,1988;0,0180
31/05/2008;0,1130;0,4971;0,7443;0,5376;0,8810;0,1925;0,2018;0,2664;0,0160;0,2232;0,0000
01/06/2008;0,1153;0,4989;0,7588;0,5538;0,8430;0,1953;0,0204;0,3386;0,0000;0,3657;0,7565
02/06/2008;0,1187;0,5639;0,6986;0,5666;0,7170;0,3421;0,0000;0,5906;0,0000;0,4886;0,0000
03/06/2008;0,1223;0,5805;0,6165;0,5693;0,7190;0,1524;0,0000;0,5066;0,1524;0,2767;0,2258
04/06/2008;0,1257;0,5654;0,6986;0,5823;0,7650;0,1413;0,1299;0,4423;0,0468;0,2780;0,0000
05/06/2008;0,1289;0,5539;0,7114;0,5874;0,7830;0,2396;0,0133;0,3753;0,0105;0,4817;0,1483
06/06/2008;0,1327;0,5905;0,7079;0,5972;0,6939;0,1939;0,0000;0,6037;0,0167;0,4598;0,0937
07/06/2008;0,1362;0,5772;0,6841;0,5946;0,6952;0,1981;0,0062;0,5656;0,0000;0,3588;0,1694
08/06/2008;0,1388;0,5137;0,6751;0,5755;0,7670;0,2064;0,0000;0,4278;0,0115;0,4494;0,3092
09/06/2008;0,1420;0,5488;0,6731;0,5759;0,7070;0,4321;0,0000;0,5105;0,0000;0,4749;0,3009
10/06/2008;0,1459;0,5990;0,7568;0,5839;0,7390;0,2604;0,0007;0,4869;0,0000;0,2436;0,7026
11/06/2008;0,1500;0,6156;0,7333;0,6061;0,7260;0,3449;0,0000;0,5092;0,0275;0,4752;0,5317
12/06/2008;0,1554;0,6909;0,6860;0,6477;0,6448;0,1676;0,0016;0,6955;0,0000;0,5513;0,4578
13/06/2008;0,1606;0,6844;0,6860;0,6631;0,6761;0,2355;0,0000;0,6719;0,0205;0,5903;0,2622
14/06/2008;0,1653;0,6525;0,6860;0,6653;0,6174;0,1925;0,0000;0,6129;0,0124;0,4365;0,0648
15/06/2008;0,1692;0,5888;0,7842;0,6663;0,6869;0,4003;0,0173;0,5512;0,0183;0,4914;0,1340
16/06/2008;0,1725;0,5657;0,7095;0,6485;0,7570;0,4141;0,0084;0,5262;0,0122;0,5743;0,0957
17/06/2008;0,1764;0,5955;0,6458;0,6382;0,6208;0,1884;0,0160;0,6260;0,0156;0,5692;0,1899
18/06/2008;0,1825;0,7379;0,6622;0,6526;0,6172;0,2507;0,0000;0,7953;0,0001;0,6448;0,4511
19/06/2008;0,1891;0,7748;0,7317;0,6785;0,5894;0,1856;0,0000;0,7651;0,0493;0,6051;0,0000
20/06/2008;0,1965;0,8250;0,7642;0,7278;0,6301;0,2119;0,0275;0,8110;0,0142;0,7552;0,4705
21/06/2008;0,2052;0,8584;0,8408;0,7882;0,6065;0,2673;0,0002;0,8766;0,0000;0,5624;0,5311
22/06/2008;0,2138;0,8551;0,8353;0,8269;0,5682;0,2715;0,0044;0,8937;0,0000;0,5112;0,1566
23/06/2008;0,2227;0,8200;0,8881;0,8470;0,6267;0,2950;0,0000;0,8228;0,0000;0,6565;0,5610
24/06/2008;0,2304;0,7637;0,8646;0,8463;0,6432;0,2507;0,0003;0,7677;0,0234;0,4709;0,0333
25/06/2008;0,2390;0,7966;0,8865;0,8396;0,6071;0,1925;0,0035;0,7822;0,0150;0,6417;0,4578
26/06/2008;0,2474;0,8634;0,8208;0,8276;0,6353;0,2770;0,0000;0,8084;0,0369;0,5612;0,3703
27/06/2008;0,2545;0,8099;0,7243;0,8070;0,5642;0,1565;0,0220;0,7979;0,0072;0,7141;0,1554
28/06/2008;0,2623;0,8451;0,7352;0,8095;0,4521;0,1413;0,0000;0,8176;0,0071;0,6147;0,6035
29/06/2008;0,2705;0,8534;0,8063;0,8123;0,4962;0,1981;0,0012;0,8110;0,0398;0,5839;0,1104
30/06/2008;0,2784;0,8551;0,7825;0,8176;0,5362;0,1925;0,0050;0,8373;0,0142;0,7622;0,1726
01/07/2008;0,2864;0,7949;0,8572;0,8312;0,5404;0,3476;0,0305;0,8465;0,0381;0,5823;0,0278
02/07/2008;0,2900;0,5775;0,7642;0,7905;0,5974;0,5235;0,0272;0,6037;0,0209;0,5074;0,1731
03/07/2008;0,2943;0,6257;0,6767;0,7402;0,4957;0,3352;0,0184;0,7612;0,0097;0,6193;0,7407
04/07/2008;0,3006;0,7514;0,7095;0,7108;0,6192;0,2964;0,0000;0,7087;0,0000;0,5042;0,0000
05/07/2008;0,3066;0,7246;0,7880;0,6859;0,6370;0,2867;0,0000;0,7625;0,0239;0,4657;0,4844
06/07/2008;0,3100;0,5689;0,7278;0,6750;0,5901;0,4848;0,0187;0,6955;0,0000;0,5176;0,3098
07/07/2008;0,3134;0,5672;0,6751;0,6611;0,5967;0,4695;0,0000;0,6929;0,0382;0,4249;0,6633
08/07/2008;0,3191;0,7128;0,6130;0,6486;0,5509;0,1662;0,0000;0,7165;0,0105;0,8655;0,1115
09/07/2008;0,3264;0,8150;0,7060;0,6628;0,5127;0,2147;0,0131;0,8333;0,0000;0,8243;0,8260
10/07/2008;0,3338;0,7966;0,8135;0,7059;0,5930;0,3393;0,0000;0,8465;0,0182;0,4398;0,2896
11/07/2008;0,3394;0,6493;0,8408;0,7354;0,6128;0,3504;0,0187;0,5945;0,0000;0,5485;0,2665
12/07/2008;0,3435;0,6108;0,6767;0,7224;0,6086;0,3753;0,0033;0,6522;0,0161;0,4250;0,0000
13/07/2008;0,3483;0,6558;0,6023;0,6842;0,5776;0,1814;0,0121;0,6614;0,0000;0,6500;0,2407
14/07/2008;0,3545;0,7464;0,7243;0,6676;0,5836;0,1620;0,0000;0,7178;0,0250;0,5351;0,3737
15/07/2008;0,3614;0,7916;0,7317;0,6815;0,5087;0,1911;0,0220;0,7966;0,0279;0,6779;0,5988
16/07/2008;0,3687;0,8165;0,7224;0,7236;0,5213;0,2147;0,0089;0,8058;0,0146;0,6498;0,6012
17/07/2008;0,3757;0,7966;0,7516;0,7614;0,5537;0,1427;0,0035;0,7388;0,0010;0,6329;0,4798
18/07/2008;0,3833;0,8381;0,7787;0,7852;0,5748;0,1260;0,0093;0,7507;0,0151;0,7436;0,8092
19/07/2008;0,3921;0,9317;0,8498;0,8228;0,5063;0,1953;0,0089;0,8451;0,0000;0,4747;0,3439
20/07/2008;0,4008;0,8318;0,8627;0,8313;0,6469;0,2050;0,0000;0,6247;0,0477;0,4897;0,5802
21/07/2008;0,4077;0,7698;0,7990;0,8240;0,5987;0,1994;0,0049;0,7034;0,0000;0,6545;0,2486
22/07/2008;0,4148;0,8034;0,7114;0,8087;0,4929;0,1316;0,0082;0,7310;0,0298;0,6599;0,3837
23/07/2008;0,4227;0,8966;0,7845;0,7898;0,4481;0,2632;0,0198;0,8530;0,0180;0,5344;0,6836
24/07/2008;0,4284;0,7095;0,7880;0,7645;0,6320;0,2064;0,0000;0,5840;0,0303;0,6001;0,3742
25/07/2008;0,4349;0,7196;0,8244;0,7665;0,6840;0,2368;0,0149;0,5853;0,0311;0,4362;0,3079
26/07/2008;0,4411;0,7479;0,7642;0,7651;0,6383;0,1676;0,0213;0,6798;0,0000;0,7165;0,0000
27/07/2008;0,4484;0,8084;0,7861;0,7537;0,6457;0,1925;0,0049;0,7165;0,0277;0,5960;0,0000
28/07/2008;0,4534;0,6543;0,7970;0,7574;0,5997;0,4141;0,0147;0,7165;0,0272;0,4745;0,0000
29/07/2008;0,4592;0,7213;0,6986;0,7442;0,5867;0,1717;0,0174;0,6811;0,0466;0,4967;0,5186
30/07/2008;0,4663;0,8014;0,7497;0,7517;0,5577;0,2105;0,0289;0,7546;0,0038;0,5381;0,5952
31/07/2008;0,4723;0,7346;0,7809;0,7412;0,6937;0,3199;0,0024;0,6220;0,0081;0,5957;0,3286
01/08/2008;0,4781;0,7213;0,7678;0,7380;0,5866;0,3947;0,0146;0,7900;0,0011;0,5057;0,3582
02/08/2008;0,4859;0,8180;0,8096;0,7668;0,5474;0,1828;0,0142;0,7572;0,0030;0,6723;0,3933
03/08/2008;0,4946;0,8933;0,8425;0,7895;0,5370;0,1828;0,0126;0,7874;0,0214;0,6184;0,0590
04/08/2008;0,5032;0,8966;0,8370;0,8237;0,4763;0,1814;0,0000;0,7992;0,0149;0,6526;0,1348
05/08/2008;0,5122;0,9217;0,8572;0,8624;0,5278;0,2244;0,0059;0,8543;0,0000;0,6374;0,3679
06/08/2008;0,5194;0,8084;0,7842;0,8571;0,5742;0,2881;0,0079;0,7139;0,0000;0,5106;0,3567
07/08/2008;0,5245;0,6759;0,7645;0,8157;0,6123;0,4584;0,0000;0,7362;0,0111;0,4954;0,1240
08/08/2008;0,5300;0,7027;0,6841;0,7667;0,6302;0,1925;0,0049;0,6417;0,0021;0,5312;0,4359
09/08/2008;0,5370;0,7946;0,7060;0,7323;0,6278;0,1219;0,0000;0,6575;0,0303;0,6924;0,1186
10/08/2008;0,5451;0,8413;0,8115;0,7426;0,5408;0,2576;0,0216;0,7874;0,0291;0,5639;0,4763
11/08/2008;0,5535;0,7263;0,9519;0,7667;0,6547;0,4127;0,0245;0,6037;0,0156;0,5103;0,0187
12/08/2008;0,5575;0,5840;0,8022;0,7694;0,6078;0,6080;0,0000;0,6785;0,0000;0,5027;0,4568
13/08/2008;0,5622;0,6525;0,7040;0,7440;0,5776;0,2493;0,0000;0,6378;0,0040;0,7533;0,1910
14/08/2008;0,5662;0,6056;0,7317;0,6902;0,5993;0,5263;0,0030;0,6798;0,0000;0,5978;0,4306
15/08/2008;0,5710;0,6543;0,6220;0,6494;0,5303;0,2590;0,0000;0,6404;0,0206;0,4426;0,2158
16/08/2008;0,5754;0,6324;0,7694;0,6404;0,6840;0,2548;0,0208;0,4869;0,0136;0,4490;0,7394
17/08/2008;0,5809;0,7010;0,7462;0,6531;0,6793;0,1953;0,0101;0,6063;0,0000;0,3987;0,7310
18/08/2008;0,5871;0,7444;0,7571;0,6793;0,6550;0,2590;0,0000;0,6522;0,0000;0,5039;0,4991
19/08/2008;0,5923;0,6844;0,7188;0,6867;0,6229;0,3463;0,0000;0,6877;0,0000;0,4968;0,3780
20/08/2008;0,5979;0,7078;0,6474;0,6864;0,6363;0,1510;0,0000;0,5814;0,0000;0,5566;0,0000
21/08/2008;0,6039;0,7364;0,7388;0,6983;0,6172;0,2424;0,0000;0,5801;0,0120;0,4493;0,0000
22/08/2008;0,6095;0,7078;0,7426;0,6969;0,6265;0,2701;0,0000;0,6522;0,0000;0,4697;0,7641
23/08/2008;0,6150;0,7010;0,6255;0,6882;0,6344;0,1357;0,0000;0,5709;0,0000;0,6607;0,4797
24/08/2008;0,6210;0,7314;0,6915;0,6975;0,6326;0,2853;0,0000;0,6483;0,0000;0,4454;0,4236
25/08/2008;0,6269;0,7261;0,7188;0,6913;0,6702;0,1399;0,0000;0,5604;0,0000;0,4801;0,4110
26/08/2008;0,6336;0,7798;0,7481;0,7016;0,6052;0,1814;0,0000;0,6115;0,0321;0,6040;0,5856
27/08/2008;0,6418;0,8496;0,8096;0,7555;0,5651;0,2382;0,0147;0,7205;0,0000;0,5735;0,2318
28/08/2008;0,6494;0,8295;0,7806;0,7803;0,5504;0,2119;0,0000;0,6798;0,0004;0,6654;0,3906
29/08/2008;0,6568;0,8215;0,7825;0,8019;0,5811;0,2175;0,0000;0,6339;0,0040;0,4001;0,7359
30/08/2008;0,6627;0,6859;0,8225;0,7930;0,6811;0,2535;0,0000;0,5157;0,0215;0,3139;0,0573
31/08/2008;0,6674;0,6543;0,7443;0,7518;0,7160;0,1551;0,0205;0,4186;0,0097;0,4038;0,2788
01/09/2008;0,6731;0,7095;0,7713;0,7304;0,6837;0,1302;0,0000;0,5026;0,0158;0,4500;0,0429
02/09/2008;0,6792;0,7213;0,7987;0,7122;0,6347;0,1607;0,0153;0,5315;0,0000;0,2168;0,3223
03/09/2008;0,6822;0,5456;0,7771;0,6926;0,7730;0,2341;0,0000;0,2782;0,0257;0,3747;0,3220
04/09/2008;0,6866;0,6292;0,7516;0,6918;0,6960;0,3241;0,0196;0,4331;0,0456;0,1840;0,4842
05/09/2008;0,6885;0,4672;0,7623;0,6603;0,8000;0,5706;0,0306;0,2375;0,0000;0,3426;0,2294
06/09/2008;0,6913;0,5320;0,6622;0,6216;0,7130;0,4321;0,0031;0,4777;0,0263;0,2761;0,2809
07/09/2008;0,6950;0,5822;0,5676;0,5930;0,7230;0,1551;0,0000;0,4147;0,0000;0,4324;0,4391
08/09/2008;0,7005;0,7045;0,6348;0,5836;0,6772;0,1939;0,0000;0,4921;0,0233;0,3995;0,6818
09/09/2008;0,7060;0,7010;0,7426;0,6118;0,7230;0,2022;0,0196;0,4738;0,0117;0,3869;0,1420
10/09/2008;0,7121;0,7411;0,7697;0,6518;0,7100;0,1814;0,0087;0,5276;0,0000;0,3367;0,0964
11/09/2008;0,7147;0,5119;0,6493;0,6587;0,7710;0,4321;0,0000;0,3963;0,0000;0,3355;0,3800
12/09/2008;0,7168;0,4836;0,6165;0,6203;0,7290;0,2992;0,0000;0,3478;0,0000;0,3500;0,7862
13/09/2008;0,7204;0,5805;0,5966;0,5814;0,6578;0,1551;0,0017;0,4160;0,0023;0,2986;0,6622
14/09/2008;0,7246;0,6189;0,5801;0,5338;0,7220;0,1233;0,0000;0,4094;0,0407;0,4647;0,1234
15/09/2008;0,7297;0,6776;0,6329;0,5495;0,6483;0,1634;0,0270;0,4593;0,0021;0,4423;0,2090
16/09/2008;0,7355;0,7178;0,6220;0,5908;0,6114;0,1994;0,0000;0,5039;0,0000;0,4291;0,5503
17/09/2008;0,7407;0,6859;0,6986;0,6213;0,5933;0,2008;0,0085;0,4751;0,0000;0,3095;0,6635
18/09/2008;0,7462;0,6960;0,7224;0,6537;0,6711;0,2050;0,0000;0,4541;0,0457;0,5264;0,3405
19/09/2008;0,7513;0,6809;0,7169;0,6635;0,6808;0,1856;0,0138;0,4580;0,0268;0,3797;0,2345
20/09/2008;0,7568;0,6992;0,7133;0,6670;0,6631;0,1717;0,0071;0,4475;0,0211;0,2245;0,4674
21/09/2008;0,7617;0,6525;0,7913;0,6742;0,6824;0,1191;0,0112;0,2822;0,0000;0,1568;0,4160
22/09/2008;0,7645;0,4836;0,8260;0,6577;0,8710;0,1496;0,0061;0,1654;0,0000;0,2502;0,3326
23/09/2008;0,7677;0,5521;0,7694;0,6433;0,7360;0,1801;0,0068;0,3360;0,0000;0,2678;0,3081
24/09/2008;0,7707;0,5403;0,6658;0,6155;0,7010;0,1413;0,0027;0,3386;0,0232;0,3089;0,2690
25/09/2008;0,7743;0,5787;0,5985;0,5748;0,7220;0,1427;0,0000;0,3438;0,0187;0,3723;0,2995
26/09/2008;0,7778;0,5722;0,5821;0,5525;0,6874;0,2188;0,0000;0,3832;0,0093;0,2569;0,1767
27/09/2008;0,7815;0,5872;0,5547;0,5310;0,6708;0,1593;0,0066;0,3635;0,0176;0,3312;0,1356
28/09/2008;0,7855;0,6038;0,6201;0,5345;0,6311;0,1385;0,0163;0,3570;0,0130;0,3140;0,6807
29/09/2008;0,7900;0,6375;0,6220;0,5454;0,6200;0,1496;0,0000;0,3806;0,0019;0,2622;0,3108
30/09/2008;0,7935;0,5722;0,5837;0,5448;0,7370;0,1427;0,0000;0,3215;0,0076;0,2419;0,3412
01/10/2008;0,7977;0,6239;0,5621;0,5466;0,6997;0,1814;0,0000;0,3858;0,0000;0,2341;0,4586
02/10/2008;0,8005;0,5270;0,5911;0,5238;0,6798;0,3560;0,0000;0,3766;0,0317;0,2362;0,1545
03/10/2008;0,8018;0,4266;0,5293;0,4841;0,6698;0,3809;0,0000;0,3412;0,0130;0,2474;0,3698
04/10/2008;0,8030;0,4266;0,4653;0,4463;0,7390;0,1537;0,0000;0,2270;0,0000;0,2677;0,4042
05/10/2008;0,8068;0,5938;0,4781;0,4332;0,6932;0,1482;0,0039;0,3255;0,0165;0,3335;0,5020
06/10/2008;0,8109;0,6106;0,5856;0,4525;0,7160;0,1607;0,0037;0,3136;0,1856;0,1317;0,2663
07/10/2008;0,8128;0,4700;0,6417;0,4845;0,8843;0,4017;0,1560;0,1719;0,0472;0,2351;0,3652
08/10/2008;0,8145;0,4557;0,6124;0,5120;0,7315;0,3255;0,0347;0,2782;0,0018;0,2365;0,2015
09/10/2008;0,8172;0,5220;0,5457;0,5079;0,6684;0,3033;0,0017;0,3609;0,0077;0,2899;0,5229
10/10/2008;0,8216;0,6324;0,5566;0,5120;0,7100;0,3227;0,0120;0,3858;0,0082;0,2283;0,2226
11/10/2008;0,8245;0,5370;0,7752;0,5317;0,7600;0,4418;0,0096;0,2507;0,0000;0,2723;0,0000
12/10/2008;0,8284;0,5955;0,7768;0,5748;0,7960;0,1565;0,0000;0,2638;0,0024;0,1555;0,3718
13/10/2008;0,8322;0,5940;0,7678;0,6178;0,8220;0,1260;0,0145;0,2283;0,0000;0,1639;0,2931
