Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
19/09/2019;158;1137,5300;24,5600;10,9000;17,4950;75,6000;1,1800;0,4860;3,2600;0,0000;3,4653;0,0200
20/09/2019;159;1145,0650;24,3000;10,7700;17,3675;75,2000;1,8000;0,0540;3,1100;1,3630;0,9664;0,0399
21/09/2019;160;1148,8050;16,0400;11,4400;16,5075;92,0000;2,7600;1,0870;1,1800;0,0000;2,4298;0,0267
22/09/2019;161;1153,2850;18,9600;7,7800;15,2625;77,7000;1,1900;0,0000;2,3300;0,2690;2,2440;0,0511
23/09/2019;162;1158,0300;19,4900;6,6400;14,1425;81,7000;0,7800;0,4700;2,0300;0,0000;2,7002;0,0313
24/09/2019;163;1164,0450;22,0300;9,0400;13,5175;75,4000;2,5700;0,0000;2,9500;0,4890;2,4611;0,0200
25/09/2019;164;1169,0550;20,0200;8,8400;13,2925;73,6000;2,5500;0,7380;2,9900;0,0000;4,5885;0,0338
26/09/2019;165;1176,2050;24,3000;7,0400;13,9200;68,5300;1,9900;0,0840;3,7800;1,2370;2,2766;0,0375
27/09/2019;166;1181,8200;21,2300;8,3700;14,4175;76,2000;3,4300;0,8410;3,1500;0,5270;2,5154;0,0255
28/09/2019;167;1188,1350;22,6300;5,0400;13,9450;78,7000;1,1400;0,5180;2,7100;1,5890;3,5855;0,0676
29/09/2019;168;1195,8850;25,5000;3,1700;14,2075;71,8000;1,7000;1,0860;3,4200;0,0000;3,0664;0,0202
30/09/2019;169;1203,4000;25,0300;8,8400;14,6275;81,7000;1,4100;0,0000;2,8900;0,8270;3,0778;0,0377
01/10/2019;170;1208,5800;20,3600;9,8400;14,7125;73,4000;3,1400;0,5780;3,1100;0,0000;2,8400;0,0424
02/10/2019;171;1213,9600;20,7600;5,1700;14,5775;73,8000;1,4300;0,0000;2,6600;0,1490;3,4609;0,0749
03/10/2019;172;1221,1100;24,3000;4,3700;14,2950;74,3000;1,5600;0,0410;3,1200;0,1030;3,0973;0,0502
04/10/2019;173;1227,7250;23,2300;7,9700;13,9775;79,7000;1,5200;0,0000;2,6300;0,0000;2,3959;0,0511
05/10/2019;174;1234,4400;23,4300;6,0400;13,7150;76,5000;1,5200;0,0000;2,6900;0,7300;3,5062;0,0384
06/10/2019;175;1241,1900;23,5000;6,5100;14,3200;68,7300;1,7500;0,2770;3,1500;0,0000;2,7418;0,0647
07/10/2019;176;1249,4400;26,5000;5,1100;14,6450;66,3200;0,9600;0,0000;2,6800;1,0520;3,6604;0,0249
08/10/2019;177;1256,8900;24,9000;6,9800;14,7800;73,7000;2,1000;0,8790;2,9800;0,0000;2,9004;0,0328
09/10/2019;178;1261,7000;19,6200;5,0400;14,3650;68,9200;2,1700;0,0000;2,9000;0,0000;1,8762;0,0298
10/10/2019;179;1267,2100;21,0200;2,3100;13,3100;73,7000;0,8900;0,1770;2,1400;0,0000;3,1209;0,0596
11/10/2019;180;1275,2600;26,1000;3,3100;12,9875;68,9500;1,5200;0,2840;2,9400;0,0000;4,4644;0,0340
12/10/2019;0;0,0000;25,5700;9,2400;13,4950;64,5900;2,9800;0,0000;3,7300;0,0000;2,3809;0,0412
13/10/2019;0;0,0000;19,7800;11,3700;14,1625;74,6000;3,3700;0,0000;2,2600;8,1390;1,1380;0,0200
14/10/2019;0;0,0000;12,9100;5,2400;13,8600;85,9000;2,8900;5,9400;1,2000;0,0000;1,6111;0,0458
15/10/2019;0;0,0000;13,3000;3,3700;12,5625;84,2000;2,3000;0,0000;1,5200;5,7640;1,0674;0,0498
16/10/2019;0;0,0000;13,2300;8,5100;10,7925;91,2000;3,4900;5,3700;1,1000;0,3830;1,5944;0,0466
17/10/2019;0;0,0000;19,2200;10,0300;10,4225;85,3000;1,9500;0,0000;2,0500;0,3950;1,1134;0,0544
18/10/2019;0;0,0000;14,2300;8,9700;10,9275;81,4000;2,2300;0,0000;1,3500;18,1920;0,7335;0,0319
19/10/2019;0;0,0000;11,0400;7,7000;11,1875;96,2000;2,9100;15,6900;0,7500;0,1080;1,2031;0,0466
20/10/2019;0;0,0000;11,9700;1,7100;10,2800;88,9000;2,4100;0,0000;1,2900;0,0610;1,2253;0,0322
21/10/2019;0;0,0000;10,9700;0,1700;8,1425;88,1000;1,2400;0,0000;1,0900;0,0000;1,6605;0,0294
22/10/2019;0;0,0000;14,1000;0,2400;7,1150;77,5000;2,1600;0,0000;1,7600;0,9740;1,2371;0,0523
23/10/2019;0;0,0000;10,4400;6,3800;6,8450;81,0000;3,3800;1,0400;1,1900;0,0000;1,2081;0,0288
24/10/2019;0;0,0000;14,4300;3,5000;7,2500;89,7000;1,6100;0,0000;1,0900;0,0000;1,2463;0,0753
25/10/2019;0;0,0000;15,7000;3,8400;8,2950;92,7000;1,1900;0,0000;1,1800;0,0000;1,8523;0,0669
26/10/2019;0;0,0000;18,6200;2,1100;8,9350;86,1000;1,3200;0,0000;1,5900;0,7110;0,8047;0,0301
27/10/2019;0;0,0000;16,5000;6,2400;9,4625;91,7000;0,8000;0,0000;0,9500;0,0320;1,1978;0,0312
28/10/2019;0;0,0000;19,4200;4,7000;10,4075;87,2000;1,1400;0,0000;1,4200;0,0000;1,4009;0,0248
29/10/2019;0;0,0000;19,0200;9,4300;11,5575;86,7000;0,9400;0,0000;1,3800;0,0400;0,5510;0,0439
30/10/2019;0;0,0000;14,4300;8,7700;12,2175;99,7000;1,2300;0,0000;0,5700;0,0530;1,2901;0,0522
31/10/2019;0;0,0000;19,1600;9,7700;13,0625;90,5000;1,4000;0,0000;1,3500;0,3110;1,2259;0,0309
01/11/2019;0;0,0000;18,3100;12,4400;13,6125;92,3000;2,3400;0,1800;1,3000;0,5160;1,2760;0,0487
02/11/2019;0;0,0000;14,3000;10,0400;13,1925;86,8000;2,9800;0,3600;1,2300;0,0110;1,1216;0,0220
03/11/2019;0;0,0000;12,6500;6,5800;12,5875;82,5000;4,9600;0,0000;1,4000;0,0000;1,7805;0,0373
04/11/2019;0;0,0000;13,1000;5,3500;11,5800;81,9000;5,1000;0,0000;1,6100;0,2680;1,4677;0,0387
05/11/2019;0;0,0000;11,5000;4,6800;9,7675;81,4700;4,4100;0,0000;1,5300;0,6810;0,9267;0,0363
06/11/2019;0;0,0000;10,7100;2,2400;8,6750;90,8000;2,1000;0,0000;0,8500;0,0000;1,1554;0,0368
07/11/2019;0;0,0000;9,0400;1,1700;7,3750;85,8900;4,3200;0,0000;1,0900;0,0000;1,1849;0,0512
08/11/2019;0;0,0000;8,5300;1,2900;5,9375;84,4000;4,9300;0,0000;1,3100;0,0000;1,0858;0,0466
09/11/2019;0;0,0000;11,0400;1,1100;5,5250;87,2000;3,0200;0,0000;1,0500;0,0000;0,5058;0,0473
10/11/2019;0;0,0000;5,7700;2,0400;4,6175;91,7000;3,7800;0,0000;0,5900;0,3250;1,5708;0,0729
11/11/2019;0;0,0000;12,6500;-0,3600;4,8650;83,6000;2,3900;0,0000;1,3700;4,7810;0,7096;0,0569
12/11/2019;0;0,0000;8,7700;2,1100;5,3650;91,4000;2,9900;5,6500;0,7000;1,0140;1,3307;0,0207
13/11/2019;0;0,0000;12,9000;3,9000;6,0025;83,4000;3,1700;1,2100;1,2500;3,0090;0,6885;0,0200
14/11/2019;0;0,0000;6,4400;0,1100;5,6125;92,6000;4,4300;2,3500;0,8700;5,6400;0,6526;0,0589
15/11/2019;0;0,0000;4,8400;-0,0900;4,5950;93,7000;4,4000;6,0700;0,6100;0,0000;0,5255;0,0330
16/11/2019;0;0,0000;6,2400;-1,7600;3,6325;90,1000;3,3700;0,0000;0,8100;0,3990;0,8328;0,0707
17/11/2019;0;0,0000;8,9000;0,6400;2,6125;93,8500;2,4900;0,0000;0,7600;0,4120;0,8105;0,0200
18/11/2019;0;0,0000;9,3700;-2,6900;2,7600;88,4000;2,3900;0,0000;0,9700;0,0000;0,5045;0,0328
19/11/2019;0;0,0000;5,5700;-4,2900;2,6900;95,3000;0,9800;0,0000;0,4300;1,0010;0,3756;0,0200
20/11/2019;0;0,0000;6,5800;1,6400;3,2700;99,7000;2,2400;1,8700;0,4000;0,3200;0,7516;0,0467
21/11/2019;0;0,0000;9,5000;0,6400;3,3200;90,8000;1,4800;0,0000;0,7500;4,1200;0,9885;0,0474
22/11/2019;0;0,0000;12,1100;3,5800;4,2850;94,1000;4,1200;4,1900;1,2100;0,0000;1,0644;0,0280
23/11/2019;0;0,0000;8,9700;1,5800;5,1875;87,0000;4,9300;0,0000;1,0200;0,0650;0,4515;0,0779
24/11/2019;0;0,0000;8,2400;-0,1600;5,3375;94,9000;2,0800;0,0000;0,5600;0,5120;0,8896;0,0706
25/11/2019;0;0,0000;12,3000;3,9000;6,2125;92,5000;1,5900;0,0000;0,7400;0,0000;1,4800;0,0381
26/11/2019;0;0,0000;14,1700;4,2400;6,9950;87,0000;4,3700;0,0000;1,2900;1,2680;0,5669;0,0200
27/11/2019;0;0,0000;10,0400;2,1000;7,6200;94,7000;2,5700;1,0400;0,6300;0,0000;0,8660;0,0450
28/11/2019;0;0,0000;12,2400;6,7700;8,6375;98,2000;3,1400;0,0000;0,6800;0,0000;0,6144;0,0337
29/11/2019;0;0,0000;13,5000;3,6400;8,7025;95,6000;1,3100;0,0000;0,6300;0,0000;1,3060;0,0389
30/11/2019;0;0,0000;11,7100;2,9700;8,2950;91,7000;3,1300;0,0000;1,1400;0,0000;0,5504;0,0502
01/12/2019;0;0,0000;8,5100;0,5100;7,7450;96,2000;2,4400;0,0000;0,5100;0,5320;0,6760;0,0268
02/12/2019;0;0,0000;10,3700;-3,3600;6,1275;85,6000;2,0200;0,0000;0,8600;0,0970;0,3881;0,0502
03/12/2019;0;0,0000;7,1700;-6,1600;3,9125;87,9000;0,9000;0,0000;0,4700;0,0000;0,6936;0,0345
04/12/2019;0;0,0000;10,7600;-4,7600;2,4550;86,7000;1,4100;0,0000;0,7500;0,0000;0,4896;0,0200
05/12/2019;0;0,0000;11,4300;-3,0300;2,0800;90,7000;1,5300;0,0000;0,6100;0,0000;0,4581;0,0646
06/12/2019;0;0,0000;10,3700;-1,2300;2,2500;90,4000;0,9000;0,0000;0,5100;0,0160;0,4526;0,0437
07/12/2019;0;0,0000;10,7700;-2,5600;3,1600;94,4000;0,7900;0,0000;0,4100;0,0000;0,3166;0,0395
08/12/2019;0;0,0000;8,1800;1,7700;3,7650;99,9000;1,1100;0,0000;0,3300;0,2010;0,7689;0,0586
09/12/2019;0;0,0000;9,4400;-3,1600;3,7050;93,0000;2,0700;0,0000;0,6500;0,0000;0,2999;0,0278
10/12/2019;0;0,0000;6,0400;-4,7600;2,9675;96,9000;0,7000;0,0000;0,3300;0,0000;0,6597;0,0560
11/12/2019;0;0,0000;6,9000;-0,2300;3,1275;90,9000;3,6700;0,0000;0,7100;0,7110;0,7674;0,0382
12/12/2019;0;0,0000;10,7800;3,1100;3,7075;94,3000;4,2100;0,0000;0,7400;0,0000;1,4181;0,0461
13/12/2019;0;0,0000;12,9700;8,3000;5,5100;85,1000;6,4200;0,0000;1,1400;0,8110;0,7982;0,0349
14/12/2019;0;0,0000;11,4400;5,9000;7,4525;91,1000;3,3000;0,0000;0,6600;1,5510;0,2774;0,0657
15/12/2019;0;0,0000;8,8400;7,1700;8,5100;99,8000;4,4400;1,8700;0,3100;27,9070;0,2129;0,0200
16/12/2019;0;0,0000;7,6400;3,1000;8,4325;99,9000;3,7100;19,4800;0,2800;0,6200;0,4986;0,0200
17/12/2019;0;0,0000;6,2400;-1,0300;6,4725;96,9000;3,0000;0,5300;0,4100;2,0170;0,3091;0,0277
18/12/2019;0;0,0000;8,5100;-1,5000;5,4950;99,7000;3,1000;2,0300;0,3200;29,9240;0,6183;0,0546
19/12/2019;0;0,0000;10,2400;6,8400;5,5975;98,9000;4,5600;26,9600;0,5600;2,8700;0,4603;0,0200
20/12/2019;0;0,0000;7,8400;2,9700;5,2150;98,8000;1,9100;3,1300;0,4200;0,0000;1,8513;0,0324
21/12/2019;0;0,0000;13,5800;3,9800;6,5050;88,4000;5,3600;0,0000;1,5800;0,1010;1,2011;0,0200
22/12/2019;0;0,0000;11,3800;4,7800;7,2650;82,8000;5,9600;0,0000;1,2500;0,0000;0,4065;0,0468
23/12/2019;0;0,0000;9,1700;-0,3600;6,3575;95,1000;1,2500;0,0000;0,4300;0,5720;0,3601;0,0580
24/12/2019;0;0,0000;8,0400;5,5700;6,7825;99,9000;1,0400;0,0000;0,3500;0,9330;0,3601;0,0277
25/12/2019;0;0,0000;7,3700;6,0400;6,4525;99,9000;0,8500;0,0000;0,3600;0,0000;0,2549;0,0627
26/12/2019;0;0,0000;7,9000;-0,2900;5,6950;97,5000;1,3700;0,0000;0,3200;0,3360;0,4330;0,0303
27/12/2019;0;0,0000;11,3700;-4,5600;4,8975;89,0000;0,8000;0,0000;0,5600;0,0000;0,9186;0,0200
28/12/2019;0;0,0000;15,3000;-4,0300;3,8650;79,1000;0,9900;0,0000;0,9900;0,0000;0,6764;0,0510
29/12/2019;0;0,0000;14,6300;-3,6900;2,8675;79,3000;0,9100;0,0000;0,7800;0,0000;0,8800;0,0303
30/12/2019;0;0,0000;15,5000;-4,1600;2,5325;78,0000;0,9700;0,0000;0,8700;0,4440;0,4912;0,0372
31/12/2019;0;0,0000;13,1600;-4,7600;2,6000;81,2000;0,8000;0,0000;0,6400;0,4610;0,4221;0,0200
01/01/2020;0;0,0000;10,1700;-5,8900;1,7775;91,0000;0,7200;0,0000;0,4100;0,0000;0,1752;0,0352
02/01/2020;0;0,0000;4,0400;-6,3600;0,6500;99,7500;0,6800;0,0000;0,2000;0,6690;0,2128;0,0634
03/01/2020;0;0,0000;3,9700;-1,7000;0,1375;99,9000;0,9900;0,0000;0,2600;0,3790;0,2606;0,0272
04/01/2020;0;0,0000;2,6400;-3,7600;-0,3100;99,9000;1,0000;0,0000;0,2400;0,0000;0,6688;0,0669
05/01/2020;0;0,0000;15,2300;-5,9000;0,1625;82,4500;0,6900;0,0000;0,7400;0,2490;0,3083;0,0200
06/01/2020;0;0,0000;0,4400;-3,9600;0,1350;99,9000;0,7400;0,0000;0,2500;0,6170;0,4449;0,0367
07/01/2020;0;0,0000;7,5700;-5,8300;-0,2800;95,2200;0,6500;0,0000;0,3400;0,1930;0,5612;0,0446
08/01/2020;0;0,0000;12,3000;-4,6900;0,2200;86,9900;0,6200;0,0000;0,5200;0,1420;0,6381;0,0254
09/01/2020;0;0,0000;9,0400;-2,3600;0,5750;94,0600;2,1800;0,0000;0,4900;0,0080;0,6115;0,0314
10/01/2020;0;0,0000;8,9100;-4,0900;1,4425;90,0000;1,3300;0,0000;0,6600;0,3480;0,4316;0,0324
11/01/2020;0;0,0000;7,5000;-6,2300;1,4075;94,1200;0,9200;0,0000;0,4100;0,7580;0,2388;0,0287
12/01/2020;0;0,0000;-0,1700;-4,5700;0,3625;99,9000;0,7200;0,0000;0,2600;0,0830;0,3101;0,0425
13/01/2020;0;0,0000;-0,5600;-6,3000;-1,0725;99,9000;1,0200;0,0000;0,2600;0,0000;0,3233;0,0200
14/01/2020;0;0,0000;6,4400;-0,6300;-0,6375;99,5300;2,1900;0,0000;0,3400;2,4200;0,4728;0,0405
15/01/2020;0;0,0000;9,9700;3,9100;1,3775;97,8000;3,7100;2,3500;0,5000;0,0000;0,7872;0,0484
16/01/2020;0;0,0000;11,4400;5,9700;4,0000;94,3700;4,2100;0,0000;0,9000;0,0000;0,7307;0,0347
17/01/2020;0;0,0000;7,3700;1,2400;5,7575;90,8000;2,2600;0,0000;0,7200;0,0000;0,6404;0,0727
18/01/2020;0;0,0000;9,9100;1,7000;5,8850;98,9000;2,4000;0,0000;0,4900;0,0000;1,7622;0,0502
19/01/2020;0;0,0000;7,5000;-0,5600;4,8775;69,1100;5,4800;0,0000;1,6100;1,3470;1,6075;0,0557
20/01/2020;0;0,0000;6,1700;-3,3600;3,1625;61,0600;4,1100;0,0000;1,5500;0,0170;1,0971;0,0423
21/01/2020;0;0,0000;9,2400;-4,2900;2,8925;79,0000;3,5200;0,0000;1,1700;0,7030;1,0034;0,0333
22/01/2020;0;0,0000;8,7700;0,7800;3,0550;88,4000;2,3400;0,0000;0,8300;0,8390;0,5014;0,0442
23/01/2020;0;0,0000;8,1700;-2,5600;2,8525;95,2000;1,4000;0,0000;0,5900;0,0000;0,5354;0,0435
24/01/2020;0;0,0000;5,8400;1,9100;3,5350;99,0300;0,7400;0,0000;0,4300;0,0000;0,5599;0,0367
25/01/2020;0;0,0000;7,0400;-2,8300;3,5850;98,0000;0,8600;0,0000;0,4700;0,3670;0,3124;0,0511
26/01/2020;0;0,0000;4,0400;-4,4000;2,4800;99,9000;1,1300;0,0000;0,3300;0,3770;0,4709;0,0397
27/01/2020;0;0,0000;9,9700;0,9700;3,4275;97,8800;3,1400;0,0000;0,5800;0,0000;0,7985;0,0200
28/01/2020;0;0,0000;9,7700;4,4400;4,2050;92,3000;1,9700;0,0000;0,7800;1,6920;0,4578;0,0294
29/01/2020;0;0,0000;10,1800;2,3700;5,3375;99,9000;2,1300;1,7000;0,3900;0,0000;0,4054;0,0200
30/01/2020;0;0,0000;9,2400;5,2300;7,3000;99,7800;2,5700;0,0000;0,4200;0,0000;0,3583;0,0575
31/01/2020;0;0,0000;12,8300;2,6400;7,8075;99,1800;1,7600;0,0000;0,6000;0,2080;0,7572;0,0344
01/02/2020;0;0,0000;15,3700;7,2400;8,7550;98,1300;2,1600;0,0000;0,7300;0,7210;0,8119;0,0662
02/02/2020;0;0,0000;14,5000;4,2400;9,0700;98,3200;0,8000;0,0000;0,6500;0,0000;0,5728;0,0407
03/02/2020;0;0,0000;13,1000;1,9800;8,8650;99,3000;0,8200;0,0000;0,6200;0,0000;0,8835;0,0485
04/02/2020;0;0,0000;12,3600;-0,5000;8,3050;96,7000;1,1400;0,0000;0,7800;0,0000;0,6529;0,0213
05/02/2020;0;0,0000;9,1000;-2,1600;6,3900;93,9000;0,8300;0,0000;0,7400;0,0000;0,8845;0,0381
06/02/2020;0;0,0000;11,1700;-3,4200;4,8425;88,7000;1,0200;0,0000;0,8900;0,0000;0,7064;0,0205
07/02/2020;0;0,0000;11,8300;-1,4200;4,1450;95,2000;1,0100;0,0000;0,7900;0,0000;0,8014;0,0238
08/02/2020;0;0,0000;11,0300;0,2400;4,1125;92,2000;1,8100;0,1800;1,0400;0,0000;0,6184;0,0556
09/02/2020;0;0,0000;10,9100;-1,7600;4,6125;95,2000;1,0100;0,0000;0,7500;0,0000;2,1179;0,0536
10/02/2020;0;0,0000;17,0400;7,1000;6,6700;85,2000;2,4700;0,0000;1,8800;0,1810;1,5199;0,0277
11/02/2020;0;0,0000;14,7700;6,5700;8,0250;87,8000;2,9400;0,0000;1,4100;0,5070;0,9718;0,0307
12/02/2020;0;0,0000;13,5000;2,9100;8,4750;94,0000;1,4100;0,0000;1,0900;0,0410;1,2165;0,0200
13/02/2020;0;0,0000;14,3700;0,9800;8,9850;90,7000;2,3000;0,0000;1,3800;0,0000;0,7616;0,0583
14/02/2020;0;0,0000;9,2400;-1,0900;7,2650;98,8000;1,5100;0,0000;0,7300;0,0000;0,7215;0,0484
15/02/2020;0;0,0000;11,7100;3,4400;6,3975;98,7000;1,3100;0,0000;0,7200;0,6800;0,9980;0,0293
16/02/2020;0;0,0000;13,9100;1,9100;6,5825;96,1000;3,0900;0,0000;0,9600;0,1280;1,9895;0,0542
17/02/2020;0;0,0000;10,8400;-1,5600;6,5725;86,1000;4,1800;0,0000;1,7200;0,3790;1,3802;0,0288
18/02/2020;0;0,0000;10,1600;-3,4200;6,2000;83,3000;1,3400;0,0000;1,3200;0,0000;1,2457;0,0474
19/02/2020;0;0,0000;10,3100;-4,8900;5,1300;87,4000;1,2000;0,0000;1,2200;0,1810;1,4100;0,0542
20/02/2020;0;0,0000;14,9000;-4,4900;3,9175;83,3000;1,1100;0,0000;1,5900;0,0000;1,4183;0,0368
21/02/2020;0;0,0000;15,3000;-3,1600;3,3550;80,3000;1,2100;0,0000;1,7100;0,0000;1,5797;0,0582
22/02/2020;0;0,0000;17,7000;-3,0900;4,2200;76,4000;1,3000;0,0000;1,9900;0,0260;2,4029;0,0494
23/02/2020;0;0,0000;19,7700;-2,2900;5,5850;75,8000;1,2900;0,0000;2,2100;0,4470;2,8325;0,0370
24/02/2020;0;0,0000;19,7700;-0,8200;6,8175;60,7000;2,0200;0,0000;2,9500;0,0000;2,7519;0,0506
25/02/2020;0;0,0000;12,7000;2,0400;7,6350;70,8000;4,0500;0,0000;2,3100;0,6630;1,5004;0,0323
26/02/2020;0;0,0000;10,3100;0,4400;7,4550;83,8000;3,6700;0,0000;1,6700;0,5570;2,5056;0,0209
27/02/2020;0;0,0000;14,6300;3,2400;7,7825;72,8000;3,8600;0,0000;2,5100;0,5310;2,9600;0,0308
28/02/2020;0;0,0000;15,8400;-0,5600;7,8025;64,4200;2,3300;0,0000;2,4400;0,0000;1,6273;0,0527
29/02/2020;0;0,0000;11,2400;5,3100;7,6775;77,5000;5,3500;0,0000;2,1000;1,0270;2,6775;0,0501
01/03/2020;0;0,0000;13,8300;4,1100;8,3825;84,2000;4,3900;3,2900;2,4800;1,8220;1,4247;0,0490
02/03/2020;0;0,0000;9,8400;2,0400;7,4550;89,7000;6,1800;1,5400;1,6300;0,0000;2,2270;0,0394
03/03/2020;0;0,0000;15,1000;3,5100;7,5000;87,5000;4,3100;0,0000;2,1600;0,0000;1,7015;0,0562
04/03/2020;0;0,0000;14,7700;8,3700;8,4225;88,3000;3,5500;0,0000;1,7700;0,9340;1,9720;0,0458
05/03/2020;0;0,0000;11,1800;2,1700;8,3325;88,3000;5,8300;0,0000;1,8900;0,3150;2,2866;0,0200
06/03/2020;0;0,0000;8,5700;1,9100;8,2250;76,9000;5,0400;0,0000;2,0400;0,0000;1,4383;0,0315
07/03/2020;0;0,0000;14,4300;-0,2300;7,7600;80,8000;2,0500;0,0000;2,1800;0,0000;1,7226;0,0264
08/03/2020;0;0,0000;13,4300;-1,4200;6,4200;87,4000;2,7400;0,0000;1,6300;0,0000;2,2232;0,0349
09/03/2020;0;0,0000;15,5000;-1,2300;6,2325;76,1000;2,4700;0,0000;2,7200;0,0000;3,2856;0,0466
10/03/2020;0;0,0000;21,0400;2,7100;7,7850;64,1200;1,4100;0,0000;2,8200;0,0000;3,7499;0,0211
11/03/2020;0;0,0000;20,7700;0,3700;8,7850;72,3000;1,4600;0,0000;2,7300;0,2300;2,7465;0,0393
12/03/2020;0;0,0000;19,3000;4,1100;10,0525;81,0000;1,6100;0,0000;2,3000;0,0000;2,6250;0,0434
13/03/2020;0;0,0000;14,8300;1,1100;10,3650;86,2000;1,0200;0,0000;1,7500;0,0850;2,4015;0,0200
14/03/2020;0;0,0000;16,7700;-1,6900;9,3275;75,8000;1,4300;0,0000;2,5400;0,5220;2,6839;0,0200
15/03/2020;0;0,0000;15,8400;-2,4200;7,9475;81,2000;2,9100;0,0000;2,7500;0,0260;2,2111;0,0263
16/03/2020;0;0,0000;10,1800;0,6400;6,4450;72,6000;4,8400;0,0000;2,3800;0,1980;1,2525;0,0286
17/03/2020;0;0,0000;15,2300;0,5800;6,2925;86,4000;2,5800;0,0000;1,9700;0,0000;2,5001;0,0403
18/03/2020;0;0,0000;17,1600;2,8400;6,9875;87,1000;1,4300;0,0000;2,2600;0,1710;2,2055;0,0324
19/03/2020;0;0,0000;16,7000;2,9100;8,0025;86,1000;1,8000;0,0000;2,2200;0,1380;1,0953;0,0301
20/03/2020;0;0,0000;12,7100;5,4500;8,8700;94,8000;2,0900;0,0000;1,2100;0,5070;1,4096;0,0524
21/03/2020;0;0,0000;12,9600;4,5700;9,0725;93,7000;1,9400;0,0000;1,4300;0,0000;2,6343;0,0433
22/03/2020;0;0,0000;15,5700;1,8400;8,7475;88,8000;1,7200;0,0000;2,2300;0,0000;1,8312;0,0529
23/03/2020;0;0,0000;15,0300;-0,2900;8,2625;82,7000;2,1400;0,0000;2,4200;0,0990;3,0784;0,0463
24/03/2020;0;0,0000;15,7700;3,7800;8,4325;80,9000;2,3100;0,0000;2,7000;0,8100;3,3155;0,0387
25/03/2020;0;0,0000;18,3700;-0,5600;8,3875;63,0300;2,7000;0,0000;3,8600;0,0590;3,2918;0,0311
26/03/2020;0;0,0000;15,6400;-5,3600;7,6075;57,8600;2,4000;0,0000;3,3500;0,3100;2,0799;0,0565
27/03/2020;0;0,0000;11,4300;-5,1600;6,6000;67,1900;2,4900;0,0000;2,7400;0,3740;3,2277;0,0440
28/03/2020;0;0,0000;15,3700;-3,0900;5,7425;64,7200;1,4400;0,0000;2,8000;0,3630;2,2784;0,0514
29/03/2020;0;0,0000;16,5000;-1,8900;5,3575;70,8000;2,1500;0,0000;3,1900;0,0000;2,1892;0,0356
30/03/2020;0;0,0000;7,1000;-4,2300;4,8325;62,9400;3,6500;0,0000;2,2500;0,0000;1,4288;0,0417
31/03/2020;0;0,0000;9,3100;-5,6900;4,7325;87,5000;4,4400;0,0000;1,8400;6,9690;2,4758;0,0200
01/04/2020;0;0,0000;13,8300;4,5100;5,0650;94,4000;2,7500;6,0900;2,2400;0,0000;2,7592;0,0487
02/04/2020;0;0,0000;13,9000;2,7100;5,3750;82,8000;2,2800;0,0000;2,3800;0,0090;1,7600;0,0376
03/04/2020;0;0,0000;13,1600;-0,6900;5,9400;88,4000;1,2100;0,0000;2,2300;0,0000;3,6412;0,0323
04/04/2020;0;0,0000;16,9000;-1,6900;7,2925;74,1000;2,6200;0,0000;3,0700;3,2380;1,1414;0,0494
05/04/2020;0;0,0000;13,0500;8,3000;8,0125;94,8000;2,9700;2,3500;1,1100;1,3450;1,4048;0,0256
06/04/2020;0;0,0000;13,9700;7,8400;8,6100;94,8000;1,9600;1,3800;1,5600;0,0000;1,9423;0,0655
07/04/2020;0;0,0000;17,1000;8,3700;10,1350;95,1000;1,5100;0,0000;2,0600;0,0000;2,9436;0,0504
08/04/2020;0;0,0000;18,1700;6,5100;10,9750;91,8000;1,1900;0,0000;2,3200;5,2060;1,4966;0,0670
09/04/2020;0;0,0000;15,1000;5,1100;11,1250;99,3000;1,6500;5,8000;1,2600;0,0000;2,6054;0,0200
10/04/2020;0;0,0000;17,4400;8,9700;11,6025;97,3000;2,2900;0,0000;2,1900;0,0000;2,7664;0,0354
11/04/2020;0;0,0000;16,8400;9,1700;11,9150;91,6000;1,5600;0,0000;2,3900;0,3940;2,8775;0,0535
12/04/2020;0;0,0000;18,6400;5,5100;11,9275;87,1000;1,5800;0,0000;2,8400;4,0440;2,7559;0,0452
13/04/2020;0;0,0000;15,7000;5,5800;11,7975;91,2000;2,2600;2,2000;2,3600;0,0210;3,4767;0,0200
14/04/2020;0;0,0000;18,3700;8,2400;11,7775;85,8000;3,1600;0,0000;3,3600;0,7680;1,5679;0,0598
15/04/2020;1;1,1550;12,3100;7,6400;10,9675;98,5000;2,8200;0,8460;1,2600;3,1990;1,1854;0,0379
16/04/2020;2;2,3100;12,3100;7,0400;10,3425;98,5000;3,2600;3,5490;1,2700;0,2640;2,1363;0,0331
17/04/2020;3;4,4600;14,3000;8,2400;10,3375;94,6000;3,5700;1,4830;2,0200;0,0000;3,2126;0,0200
18/04/2020;4;7,6100;16,3000;6,3100;10,0025;85,1000;1,5500;0,0000;3,1000;0,6810;2,0113;0,0660
19/04/2020;5;10,9950;16,7700;4,4400;10,1775;87,0000;1,8500;0,5790;2,9000;0,0000;2,8853;0,0200
20/04/2020;6;13,7100;15,4300;2,0400;10,1400;90,4000;1,8100;0,0000;2,5700;0,0000;2,2475;0,0415
