Fecha;KC_calculada;ETo_calculada;ETc_calculada;Altura_planta_m;Fase;GDU_acumulado;Temp_suelo_est_C
20/10/2014;1,03;1,97;2,03;2,60;Fase de Madurez (V13-R3);1218,29;14,78
21/10/2014;1,08;2,58;2,80;2,60;Fase de Madurez (V13-R3);1225,54;14,75
22/10/2014;0,90;1,55;1,39;2,60;Fase de Madurez (V13-R3);1230,89;13,73
23/10/2014;0,81;1,41;1,14;2,60;Fase de Madurez (V13-R3);1237,37;13,14
24/10/2014;0,71;1,17;0,83;2,60;Fase de Madurez (V13-R3);1243,25;12,80
25/10/2014;0,68;1,44;0,99;2,60;Fase Final (R4-R5);1250,15;12,30
26/10/2014;0,63;1,74;1,10;2,60;Fase Final (R4-R5);1257,29;12,91
27/10/2014;0,57;1,59;0,91;2,60;Fase Final (R4-R5);1263,14;12,81
28/10/2014;0,51;1,36;0,69;2,60;Fase Final (R4-R5);1268,22;12,27
29/10/2014;0,47;1,55;0,73;2,60;Fase Final (R4-R5);1274,46;12,32
30/10/2014;0,42;1,30;0,55;2,60;Fase Final (R4-R5);1280,11;11,79
31/10/2014;0,41;1,40;0,57;2,60;Fase Final (R4-R5);1285,32;11,58
01/11/2014;0,37;1,14;0,43;2,60;Fase Final (R4-R5);1289,56;11,71
02/11/2014;0,35;1,00;0,35;2,60;Fase Final (R4-R5);1291,91;10,23
03/11/2014;0,36;0,82;0,30;2,60;Fase Final (R4-R5);1291,93;9,16
04/11/2014;1,04;0,88;0,91;2,60;Fase Final (R4-R5);1291,93;7,59
05/11/2014;1,09;1,26;1,37;2,60;Fase Final (R4-R5);1292,18;5,94
06/11/2014;1,02;0,85;0,87;2,60;Fase Final (R4-R5);1292,18;5,95
07/11/2014;1,11;1,51;1,67;2,60;Fase Final (R4-R5);1293,23;6,19
08/11/2014;1,01;0,57;0,58;2,60;Fase Final (R4-R5);1293,23;6,12
09/11/2014;1,06;1,08;1,15;2,60;Fase Final (R4-R5);1293,23;5,97
10/11/2014;0,99;0,39;0,39;2,60;Fase Final (R4-R5);1293,23;4,66
11/11/2014;1,03;0,97;1,00;2,60;Fase Final (R4-R5);1294,28;4,41
12/11/2014;1,04;1,03;1,07;2,60;Fase Final (R4-R5);1295,59;5,17
13/11/2014;1,08;0,79;0,85;2,60;Fase Final (R4-R5);1297,54;6,83
14/11/2014;1,04;0,88;0,91;2,60;Fase Final (R4-R5);1297,82;7,91
15/11/2014;1,07;0,83;0,89;2,60;Fase Final (R4-R5);1297,82;7,50
16/11/2014;1,15;1,10;1,26;2,60;Fase Final (R4-R5);1298,04;7,46
17/11/2014;1,10;0,93;1,02;2,60;Fase Final (R4-R5);1298,04;6,05
18/11/2014;0,98;0,48;0,47;2,60;Fase Final (R4-R5);1298,04;5,22
19/11/2014;1,00;0,45;0,45;2,60;Fase Final (R4-R5);1298,04;5,67
20/11/2014;1,02;0,89;0,91;2,60;Fase Final (R4-R5);1300,62;6,40
21/11/2014;0,99;0,68;0,67;2,60;Fase Final (R4-R5);1303,00;7,12
22/11/2014;1,00;0,75;0,75;2,60;Fase Final (R4-R5);1306,08;8,88
23/11/2014;0,99;0,55;0,54;2,60;Fase Final (R4-R5);1306,56;9,46
24/11/2014;0,98;0,64;0,63;2,60;Fase Final (R4-R5);1308,27;9,13
25/11/2014;0,99;0,63;0,62;2,60;Fase Final (R4-R5);1309,95;9,25
26/11/2014;0,99;0,60;0,59;2,60;Fase Final (R4-R5);1309,95;8,37
27/11/2014;1,02;0,52;0,53;2,60;Fase Final (R4-R5);1309,95;7,24
28/11/2014;1,07;0,75;0,80;2,60;Fase Final (R4-R5);1309,95;6,60
29/11/2014;1,06;0,90;0,95;2,60;Fase Final (R4-R5);1311,27;6,66
30/11/2014;1,14;1,46;1,67;2,60;Fase Final (R4-R5);1313,55;7,80
01/12/2014;1,16;1,42;1,64;2,60;Fase Final (R4-R5);1314,80;8,56
02/12/2014;0,00;0,98;0,00;0,00;Barbecho / Sin cultivo;0,00;8,48
03/12/2014;0,00;0,85;0,00;0,00;Barbecho / Sin cultivo;0,00;7,46
04/12/2014;0,00;0,79;0,00;0,00;Barbecho / Sin cultivo;0,00;5,61
05/12/2014;0,00;0,91;0,00;0,00;Barbecho / Sin cultivo;0,00;4,18
06/12/2014;0,00;0,77;0,00;0,00;Barbecho / Sin cultivo;0,00;3,26
07/12/2014;0,00;0,79;0,00;0,00;Barbecho / Sin cultivo;0,00;2,91
08/12/2014;0,00;0,71;0,00;0,00;Barbecho / Sin cultivo;0,00;2,80
09/12/2014;0,00;0,86;0,00;0,00;Barbecho / Sin cultivo;0,00;3,02
10/12/2014;0,00;0,52;0,00;0,00;Barbecho / Sin cultivo;0,00;2,93
11/12/2014;0,00;0,54;0,00;0,00;Barbecho / Sin cultivo;0,00;2,83
12/12/2014;0,00;0,36;0,00;0,00;Barbecho / Sin cultivo;0,00;2,59
13/12/2014;0,00;0,48;0,00;0,00;Barbecho / Sin cultivo;0,00;3,16
14/12/2014;0,00;0,64;0,00;0,00;Barbecho / Sin cultivo;0,00;4,09
15/12/2014;0,00;0,54;0,00;0,00;Barbecho / Sin cultivo;0,00;4,19
16/12/2014;0,00;1,07;0,00;0,00;Barbecho / Sin cultivo;0,00;5,50
17/12/2014;0,00;0,80;0,00;0,00;Barbecho / Sin cultivo;0,00;5,75
18/12/2014;0,00;0,36;0,00;0,00;Barbecho / Sin cultivo;0,00;4,71
19/12/2014;0,00;0,26;0,00;0,00;Barbecho / Sin cultivo;0,00;3,54
20/12/2014;0,00;0,29;0,00;0,00;Barbecho / Sin cultivo;0,00;1,84
21/12/2014;0,00;0,26;0,00;0,00;Barbecho / Sin cultivo;0,00;0,54
22/12/2014;0,00;0,33;0,00;0,00;Barbecho / Sin cultivo;0,00;0,17
23/12/2014;0,00;0,28;0,00;0,00;Barbecho / Sin cultivo;0,00;0,32
24/12/2014;0,00;0,34;0,00;0,00;Barbecho / Sin cultivo;0,00;0,62
25/12/2014;0,00;0,84;0,00;0,00;Barbecho / Sin cultivo;0,00;1,25
26/12/2014;0,00;0,40;0,00;0,00;Barbecho / Sin cultivo;0,00;1,66
27/12/2014;0,00;0,74;0,00;0,00;Barbecho / Sin cultivo;0,00;2,53
28/12/2014;0,00;0,96;0,00;0,00;Barbecho / Sin cultivo;0,00;3,01
29/12/2014;0,00;0,76;0,00;0,00;Barbecho / Sin cultivo;0,00;1,53
30/12/2014;0,00;0,77;0,00;0,00;Barbecho / Sin cultivo;0,00;0,71
31/12/2014;0,00;0,70;0,00;0,00;Barbecho / Sin cultivo;0,00;0,05
01/01/2015;0,00;0,77;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,64
02/01/2015;0,00;0,59;0,00;0,00;Barbecho / Sin cultivo;0,00;0,23
03/01/2015;0,00;0,57;0,00;0,00;Barbecho / Sin cultivo;0,00;0,85
04/01/2015;0,00;0,61;0,00;0,00;Barbecho / Sin cultivo;0,00;1,21
05/01/2015;0,00;0,59;0,00;0,00;Barbecho / Sin cultivo;0,00;1,44
06/01/2015;0,00;0,25;0,00;0,00;Barbecho / Sin cultivo;0,00;0,54
07/01/2015;0,00;0,23;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,24
08/01/2015;0,00;0,26;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,20
09/01/2015;0,00;0,31;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,97
10/01/2015;0,00;0,26;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,88
11/01/2015;0,00;0,42;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,36
12/01/2015;0,00;0,35;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,67
13/01/2015;0,00;0,32;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,07
14/01/2015;0,00;0,39;0,00;0,00;Barbecho / Sin cultivo;0,00;0,68
15/01/2015;0,00;0,61;0,00;0,00;Barbecho / Sin cultivo;0,00;1,73
16/01/2015;0,00;0,75;0,00;0,00;Barbecho / Sin cultivo;0,00;1,72
17/01/2015;0,00;0,57;0,00;0,00;Barbecho / Sin cultivo;0,00;1,36
18/01/2015;0,00;0,41;0,00;0,00;Barbecho / Sin cultivo;0,00;1,22
19/01/2015;0,00;0,81;0,00;0,00;Barbecho / Sin cultivo;0,00;0,34
20/01/2015;0,00;0,57;0,00;0,00;Barbecho / Sin cultivo;0,00;0,35
21/01/2015;0,00;0,68;0,00;0,00;Barbecho / Sin cultivo;0,00;0,54
22/01/2015;0,00;0,91;0,00;0,00;Barbecho / Sin cultivo;0,00;0,81
23/01/2015;0,00;0,84;0,00;0,00;Barbecho / Sin cultivo;0,00;0,90
24/01/2015;0,00;0,99;0,00;0,00;Barbecho / Sin cultivo;0,00;1,29
25/01/2015;0,00;0,78;0,00;0,00;Barbecho / Sin cultivo;0,00;1,39
26/01/2015;0,00;0,77;0,00;0,00;Barbecho / Sin cultivo;0,00;1,14
27/01/2015;0,00;1,12;0,00;0,00;Barbecho / Sin cultivo;0,00;1,26
28/01/2015;0,00;0,89;0,00;0,00;Barbecho / Sin cultivo;0,00;1,42
29/01/2015;0,00;1,17;0,00;0,00;Barbecho / Sin cultivo;0,00;2,94
30/01/2015;0,00;1,02;0,00;0,00;Barbecho / Sin cultivo;0,00;4,85
31/01/2015;0,00;0,88;0,00;0,00;Barbecho / Sin cultivo;0,00;4,92
01/02/2015;0,00;0,96;0,00;0,00;Barbecho / Sin cultivo;0,00;4,40
02/02/2015;0,00;0,66;0,00;0,00;Barbecho / Sin cultivo;0,00;3,17
03/02/2015;0,00;0,95;0,00;0,00;Barbecho / Sin cultivo;0,00;1,50
04/02/2015;0,00;0,82;0,00;0,00;Barbecho / Sin cultivo;0,00;0,62
05/02/2015;0,00;0,99;0,00;0,00;Barbecho / Sin cultivo;0,00;0,25
06/02/2015;0,00;0,90;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,63
07/02/2015;0,00;0,86;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,31
08/02/2015;0,00;1,16;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,07
09/02/2015;0,00;1,45;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,86
10/02/2015;0,00;0,93;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,52
11/02/2015;0,00;0,74;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,10
12/02/2015;0,00;0,53;0,00;0,00;Barbecho / Sin cultivo;0,00;0,29
13/02/2015;0,00;0,80;0,00;0,00;Barbecho / Sin cultivo;0,00;0,82
14/02/2015;0,00;1,05;0,00;0,00;Barbecho / Sin cultivo;0,00;2,08
15/02/2015;0,00;1,43;0,00;0,00;Barbecho / Sin cultivo;0,00;3,68
16/02/2015;0,00;1,38;0,00;0,00;Barbecho / Sin cultivo;0,00;4,64
17/02/2015;0,00;1,70;0,00;0,00;Barbecho / Sin cultivo;0,00;4,69
18/02/2015;0,00;1,22;0,00;0,00;Barbecho / Sin cultivo;0,00;3,35
19/02/2015;0,00;1,29;0,00;0,00;Barbecho / Sin cultivo;0,00;2,16
20/02/2015;0,00;0,59;0,00;0,00;Barbecho / Sin cultivo;0,00;1,69
21/02/2015;0,00;1,83;0,00;0,00;Barbecho / Sin cultivo;0,00;2,28
22/02/2015;0,00;1,53;0,00;0,00;Barbecho / Sin cultivo;0,00;3,68
23/02/2015;0,00;1,75;0,00;0,00;Barbecho / Sin cultivo;0,00;4,65
24/02/2015;0,00;1,75;0,00;0,00;Barbecho / Sin cultivo;0,00;4,78
25/02/2015;0,00;1,88;0,00;0,00;Barbecho / Sin cultivo;0,00;5,08
26/02/2015;0,00;1,67;0,00;0,00;Barbecho / Sin cultivo;0,00;5,66
27/02/2015;0,00;2,46;0,00;0,00;Barbecho / Sin cultivo;0,00;5,78
28/02/2015;0,00;1,70;0,00;0,00;Barbecho / Sin cultivo;0,00;7,06
01/03/2015;0,00;1,39;0,00;0,00;Barbecho / Sin cultivo;0,00;8,13
02/03/2015;0,00;1,42;0,00;0,00;Barbecho / Sin cultivo;0,00;8,82
03/03/2015;0,00;2,04;0,00;0,00;Barbecho / Sin cultivo;0,00;9,55
04/03/2015;0,00;2,16;0,00;0,00;Barbecho / Sin cultivo;0,00;8,57
05/03/2015;0,00;1,68;0,00;0,00;Barbecho / Sin cultivo;0,00;6,43
06/03/2015;0,00;3,00;0,00;0,00;Barbecho / Sin cultivo;0,00;5,61
07/03/2015;0,00;2,56;0,00;0,00;Barbecho / Sin cultivo;0,00;5,14
08/03/2015;0,00;3,16;0,00;0,00;Barbecho / Sin cultivo;0,00;6,28
09/03/2015;0,00;2,66;0,00;0,00;Barbecho / Sin cultivo;0,00;7,91
10/03/2015;0,00;2,63;0,00;0,00;Barbecho / Sin cultivo;0,00;8,37
11/03/2015;0,00;2,55;0,00;0,00;Barbecho / Sin cultivo;0,00;8,84
12/03/2015;0,00;2,94;0,00;0,00;Barbecho / Sin cultivo;0,00;8,71
13/03/2015;0,00;3,07;0,00;0,00;Barbecho / Sin cultivo;0,00;8,33
14/03/2015;0,00;2,26;0,00;0,00;Barbecho / Sin cultivo;0,00;6,74
15/03/2015;0,00;1,59;0,00;0,00;Barbecho / Sin cultivo;0,00;4,82
16/03/2015;0,00;1,61;0,00;0,00;Barbecho / Sin cultivo;0,00;3,38
17/03/2015;0,00;1,85;0,00;0,00;Barbecho / Sin cultivo;0,00;2,96
18/03/2015;0,00;2,11;0,00;0,00;Barbecho / Sin cultivo;0,00;4,04
19/03/2015;0,00;1,59;0,00;0,00;Barbecho / Sin cultivo;0,00;5,33
20/03/2015;0,00;2,82;0,00;0,00;Barbecho / Sin cultivo;0,00;6,37
21/03/2015;0,00;1,60;0,00;0,00;Barbecho / Sin cultivo;0,00;6,80
22/03/2015;0,00;2,64;0,00;0,00;Barbecho / Sin cultivo;0,00;6,43
23/03/2015;0,00;1,97;0,00;0,00;Barbecho / Sin cultivo;0,00;5,34
24/03/2015;0,00;2,58;0,00;0,00;Barbecho / Sin cultivo;0,00;5,04
25/03/2015;0,00;2,40;0,00;0,00;Barbecho / Sin cultivo;0,00;4,13
26/03/2015;0,00;2,37;0,00;0,00;Barbecho / Sin cultivo;0,00;4,77
27/03/2015;0,00;3,57;0,00;0,00;Barbecho / Sin cultivo;0,00;7,09
28/03/2015;0,00;4,21;0,00;0,00;Barbecho / Sin cultivo;0,00;8,42
29/03/2015;0,00;3,90;0,00;0,00;Barbecho / Sin cultivo;0,00;10,60
30/03/2015;0,00;5,31;0,00;0,00;Barbecho / Sin cultivo;0,00;12,23
31/03/2015;0,00;4,79;0,00;0,00;Barbecho / Sin cultivo;0,00;12,40
01/04/2015;0,00;3,39;0,00;0,00;Barbecho / Sin cultivo;0,00;12,08
02/04/2015;0,00;3,65;0,00;0,00;Barbecho / Sin cultivo;0,00;11,65
03/04/2015;0,00;4,59;0,00;0,00;Barbecho / Sin cultivo;0,00;10,74
04/04/2015;0,00;3,06;0,00;0,00;Barbecho / Sin cultivo;0,00;9,24
05/04/2015;0,00;3,47;0,00;0,00;Barbecho / Sin cultivo;0,00;8,88
06/04/2015;0,00;3,83;0,00;0,00;Barbecho / Sin cultivo;0,00;8,75
07/04/2015;0,00;4,48;0,00;0,00;Barbecho / Sin cultivo;0,00;8,93
08/04/2015;0,00;3,29;0,00;0,00;Barbecho / Sin cultivo;0,00;9,48
09/04/2015;0,00;1,84;0,00;0,00;Barbecho / Sin cultivo;0,00;9,60
10/04/2015;0,00;1,59;0,00;0,00;Barbecho / Sin cultivo;0,00;9,28
11/04/2015;0,00;2,96;0,00;0,00;Barbecho / Sin cultivo;0,00;8,74
12/04/2015;0,00;3,65;0,00;0,00;Barbecho / Sin cultivo;0,00;9,41
13/04/2015;0,00;4,58;0,00;0,00;Barbecho / Sin cultivo;0,00;10,66
14/04/2015;0,00;4,23;0,00;0,00;Barbecho / Sin cultivo;0,00;12,04
15/04/2015;1,15;1,21;1,39;0,05;Fase Inicial (VE-V4);0,59;11,95
16/04/2015;1,16;1,92;2,22;0,05;Fase Inicial (VE-V4);2,77;11,42
17/04/2015;1,17;2,84;3,31;0,05;Fase Inicial (VE-V4);5,31;10,67
18/04/2015;1,16;2,46;2,86;0,05;Fase Inicial (VE-V4);6,56;8,99
19/04/2015;1,17;3,01;3,53;0,05;Fase Inicial (VE-V4);9,08;8,79
20/04/2015;1,16;3,60;4,19;0,05;Fase Inicial (VE-V4);12,95;8,92
21/04/2015;1,16;4,49;5,23;0,05;Fase Inicial (VE-V4);18,20;9,65
22/04/2015;0,68;2,12;1,43;0,05;Fase Inicial (VE-V4);20,48;10,40
23/04/2015;0,92;3,60;3,32;0,05;Fase Inicial (VE-V4);24,69;10,91
24/04/2015;0,66;1,95;1,29;0,05;Fase Inicial (VE-V4);26,57;11,11
25/04/2015;0,63;2,70;1,69;0,05;Fase Inicial (VE-V4);29,51;10,42
26/04/2015;0,97;2,65;2,58;0,05;Fase Inicial (VE-V4);31,59;10,47
